Date	2020年11月24日火曜日 05時34分08秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.591366
200.422	0.551211
200.796	0.520127
201.171	0.516000
201.546	0.510108
201.921	0.518212
202.296	0.548018
202.671	0.534091
203.045	0.558080
203.420	0.555741
203.795	0.530658
204.170	0.515892
204.544	0.493421
204.919	0.519148
205.294	0.515529
205.668	0.502115
206.043	0.480344
206.417	0.488869
206.792	0.489004
207.166	0.496202
207.541	0.494329
207.915	0.512216
208.289	0.541577
208.664	0.571991
209.038	0.550285
209.412	0.537011
209.787	0.539291
210.161	0.576859
210.535	0.526795
210.909	0.567292
211.284	0.548592
211.658	0.540082
212.032	0.534552
212.406	0.498029
212.780	0.485896
213.154	0.504285
213.528	0.501045
213.902	0.542680
214.276	0.549070
214.650	0.545173
215.024	0.495522
215.398	0.499516
215.772	0.520559
216.145	0.525290
216.519	0.519322
216.893	0.532565
217.267	0.523354
217.640	0.527401
218.014	0.463623
218.388	0.458065
218.761	0.468410
219.135	0.496774
219.508	0.514016
219.882	0.482018
220.256	0.481676
220.629	0.477579
221.003	0.457848
221.376	0.440860
221.749	0.459139
222.123	0.489854
222.496	0.469084
222.869	0.487578
223.243	0.490550
223.616	0.481796
223.989	0.511293
224.362	0.503191
224.736	0.538323
225.109	0.540052
225.482	0.568700
225.855	0.539201
226.228	0.545373
226.601	0.572784
226.974	0.543546
227.347	0.531530
227.720	0.525173
228.093	0.504041
228.466	0.526847
228.839	0.513394
229.212	0.509834
229.585	0.480962
229.957	0.471266
230.330	0.471596
230.703	0.463781
231.076	0.459761
231.448	0.470333
231.821	0.449504
232.194	0.488822
232.566	0.509489
232.939	0.494214
233.311	0.500022
233.684	0.524439
234.056	0.511718
234.429	0.494236
234.801	0.505780
235.174	0.496600
235.546	0.493569
235.918	0.559602
236.291	0.510024
236.663	0.478135
237.035	0.481680
237.408	0.490974
237.780	0.484301
238.152	0.505181
