Date	2020年11月24日火曜日 06時36分27秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.391345
200.422	0.396161
200.796	0.370623
201.171	0.356680
201.546	0.386409
201.921	0.359704
202.296	0.391140
202.671	0.397574
203.045	0.409199
203.420	0.437958
203.795	0.469860
204.170	0.457366
204.544	0.454762
204.919	0.471193
205.294	0.451470
205.668	0.422326
206.043	0.419528
206.417	0.413063
206.792	0.393445
207.166	0.389934
207.541	0.367762
207.915	0.361315
208.289	0.394294
208.664	0.404611
209.038	0.399464
209.412	0.438661
209.787	0.435804
210.161	0.465789
210.535	0.464573
210.909	0.472470
211.284	0.460682
211.658	0.459016
212.032	0.432698
212.406	0.397311
212.780	0.391098
213.154	0.388802
213.528	0.367429
213.902	0.365511
214.276	0.354282
214.650	0.351213
215.024	0.372300
215.398	0.374097
215.772	0.375160
216.145	0.368008
216.519	0.369952
216.893	0.366961
217.267	0.359626
217.640	0.366416
218.014	0.375523
218.388	0.393438
218.761	0.377048
219.135	0.353926
219.508	0.349806
219.882	0.348579
220.256	0.367457
220.629	0.380510
221.003	0.384903
221.376	0.380828
221.749	0.396093
222.123	0.395323
222.496	0.387376
222.869	0.407463
223.243	0.411403
223.616	0.411050
223.989	0.394520
224.362	0.393716
224.736	0.389891
225.109	0.386521
225.482	0.405812
225.855	0.405266
226.228	0.396627
226.601	0.392959
226.974	0.403376
227.347	0.411302
227.720	0.405538
228.093	0.446915
228.466	0.457677
228.839	0.468304
229.212	0.487970
229.585	0.488015
229.957	0.469292
230.330	0.457839
230.703	0.461711
231.076	0.452531
231.448	0.448543
231.821	0.464248
232.194	0.441175
232.566	0.435985
232.939	0.434646
233.311	0.403401
233.684	0.397694
234.056	0.410110
234.429	0.416155
234.801	0.404890
235.174	0.393694
235.546	0.392835
235.918	0.382745
236.291	0.375651
236.663	0.365933
237.035	0.372423
237.408	0.389602
237.780	0.390820
238.152	0.405330
