Date	2020年11月24日火曜日 06時27分23秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.476828
200.422	0.466057
200.796	0.435139
201.171	0.492364
201.546	0.466866
201.921	0.478482
202.296	0.507413
202.671	0.535415
203.045	0.520574
203.420	0.545820
203.795	0.510031
204.170	0.471331
204.544	0.448617
204.919	0.443742
205.294	0.410570
205.668	0.399404
206.043	0.372078
206.417	0.370516
206.792	0.362658
207.166	0.347776
207.541	0.353440
207.915	0.352751
208.289	0.361809
208.664	0.385367
209.038	0.397420
209.412	0.416186
209.787	0.422666
210.161	0.434097
210.535	0.434626
210.909	0.428371
211.284	0.432004
211.658	0.430499
212.032	0.435586
212.406	0.421174
212.780	0.422951
213.154	0.417890
213.528	0.415617
213.902	0.435590
214.276	0.421142
214.650	0.411662
215.024	0.392255
215.398	0.387893
215.772	0.367294
216.145	0.372346
216.519	0.393215
216.893	0.391772
217.267	0.407607
217.640	0.385275
218.014	0.381398
218.388	0.395336
218.761	0.394547
219.135	0.412828
219.508	0.421499
219.882	0.457486
220.256	0.467759
220.629	0.466510
221.003	0.484545
221.376	0.493136
221.749	0.511502
222.123	0.486932
222.496	0.481694
222.869	0.482555
223.243	0.486263
223.616	0.474146
223.989	0.454634
224.362	0.436187
224.736	0.413067
225.109	0.409895
225.482	0.412348
225.855	0.433377
226.228	0.439890
226.601	0.452482
226.974	0.452005
227.347	0.471384
227.720	0.477994
228.093	0.489541
228.466	0.513179
228.839	0.526858
229.212	0.520566
229.585	0.513160
229.957	0.488428
230.330	0.496583
230.703	0.519548
231.076	0.530337
231.448	0.503743
231.821	0.482475
232.194	0.472265
232.566	0.463119
232.939	0.459740
233.311	0.437065
233.684	0.421349
234.056	0.416308
234.429	0.415153
234.801	0.408312
235.174	0.402613
235.546	0.401564
235.918	0.412692
236.291	0.415370
236.663	0.411306
237.035	0.422210
237.408	0.443431
237.780	0.460530
238.152	0.456602
