Date	2020年11月24日火曜日 06時09分24秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.246895
200.422	0.288437
200.796	0.316841
201.171	0.315419
201.546	0.323513
201.921	0.322571
202.296	0.363077
202.671	0.367527
203.045	0.370954
203.420	0.362542
203.795	0.345468
204.170	0.339866
204.544	0.338263
204.919	0.345799
205.294	0.347108
205.668	0.328891
206.043	0.328865
206.417	0.326767
206.792	0.327204
207.166	0.321978
207.541	0.317243
207.915	0.320720
208.289	0.317350
208.664	0.305611
209.038	0.289664
209.412	0.289985
209.787	0.302446
210.161	0.320847
210.535	0.302625
210.909	0.314856
211.284	0.322148
211.658	0.343980
212.032	0.345175
212.406	0.356403
212.780	0.360677
213.154	0.368608
213.528	0.382329
213.902	0.369420
214.276	0.366400
214.650	0.385050
215.024	0.380719
215.398	0.369001
215.772	0.356607
216.145	0.360581
216.519	0.352197
216.893	0.339890
217.267	0.332550
217.640	0.333847
218.014	0.346101
218.388	0.336639
218.761	0.327383
219.135	0.325811
219.508	0.332425
219.882	0.330335
220.256	0.314273
220.629	0.319074
221.003	0.328823
221.376	0.325669
221.749	0.321604
222.123	0.321508
222.496	0.318293
222.869	0.323237
223.243	0.326276
223.616	0.339997
223.989	0.345139
224.362	0.356295
224.736	0.352304
225.109	0.360787
225.482	0.368833
225.855	0.362316
226.228	0.360903
226.601	0.352119
226.974	0.353051
227.347	0.351605
227.720	0.349733
228.093	0.353981
228.466	0.349199
228.839	0.347025
229.212	0.338706
229.585	0.335650
229.957	0.337152
230.330	0.324709
230.703	0.339174
231.076	0.331195
231.448	0.336439
231.821	0.318584
232.194	0.325260
232.566	0.327924
232.939	0.337358
233.311	0.335607
233.684	0.324911
234.056	0.328309
234.429	0.344234
234.801	0.357147
235.174	0.352164
235.546	0.344368
235.918	0.360285
236.291	0.338602
236.663	0.341626
237.035	0.330428
237.408	0.323359
237.780	0.337094
238.152	0.340378
