Date	2020年11月24日火曜日 06時44分21秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
306.509	0.803722
306.876	0.830452
307.243	0.851461
307.610	0.867600
307.976	0.882588
308.343	0.891627
308.709	0.903552
309.076	0.918374
309.442	0.933828
309.809	0.941814
310.175	0.953661
310.542	0.965693
310.908	0.969927
311.275	0.970954
311.641	0.973286
312.007	0.979982
312.373	0.986334
312.740	0.986610
313.106	0.989505
313.472	0.993459
313.838	0.997840
314.204	1.000562
314.570	1.003376
314.936	1.009100
315.302	1.012325
315.668	1.016307
316.034	1.017256
316.400	1.017602
316.766	1.020958
317.132	1.020460
317.498	1.021202
317.864	1.021059
318.230	1.021888
318.595	1.021790
318.961	1.020702
319.327	1.022058
319.692	1.021806
320.058	1.021936
320.424	1.020631
320.789	1.019914
321.155	1.020042
321.520	1.016813
321.886	1.015777
322.251	1.012881
322.616	1.010535
322.982	1.008046
323.347	1.005025
323.712	1.002865
324.078	1.000427
324.443	0.999475
324.808	0.997710
325.173	0.996266
325.539	0.995399
325.904	0.993549
326.269	0.992410
326.634	0.990624
326.999	0.988304
327.364	0.986230
327.729	0.983420
328.094	0.981080
328.459	0.978256
328.823	0.975325
329.188	0.972126
329.553	0.968635
329.918	0.965373
330.283	0.962155
330.647	0.958812
331.012	0.956072
331.377	0.953085
331.741	0.950628
332.106	0.947789
332.470	0.944744
332.835	0.941781
333.199	0.938949
333.564	0.936717
333.928	0.933899
334.293	0.931101
334.657	0.928867
335.021	0.926367
335.386	0.923941
335.750	0.921469
336.114	0.919182
336.478	0.916869
336.843	0.914892
337.207	0.912812
337.571	0.910606
337.935	0.908765
338.299	0.906861
338.663	0.904726
339.027	0.902634
339.391	0.900893
339.755	0.899135
340.119	0.897575
340.483	0.896038
340.846	0.894270
341.210	0.892591
341.574	0.891115
341.938	0.889707
342.301	0.888853
342.665	0.887931
343.029	0.887218
343.392	0.886330
343.756	0.885570
344.119	0.884568
344.483	0.883925
344.846	0.883677
345.210	0.883405
345.573	0.883110
345.937	0.882851
346.300	0.882325
346.663	0.881891
347.027	0.881486
347.390	0.881466
347.753	0.881325
348.116	0.881419
348.479	0.881458
348.843	0.881380
349.206	0.881270
349.569	0.881469
349.932	0.881759
350.295	0.881925
350.658	0.882302
351.021	0.882694
351.383	0.883013
351.746	0.883425
352.109	0.883809
352.472	0.884437
352.835	0.885117
353.197	0.885939
353.560	0.886520
353.923	0.887032
354.285	0.887968
354.648	0.888554
355.011	0.889391
355.373	0.890068
355.736	0.890755
356.098	0.891490
356.461	0.892201
356.823	0.892610
357.185	0.893157
357.548	0.893996
357.910	0.894732
358.272	0.895237
358.635	0.896107
358.997	0.896856
359.359	0.897631
359.721	0.898411
360.083	0.899186
360.445	0.899903
360.807	0.900782
361.169	0.901677
361.531	0.902543
361.893	0.903592
362.255	0.904407
362.617	0.905240
362.979	0.905982
363.341	0.906810
363.703	0.907672
364.064	0.908505
364.426	0.909214
364.788	0.910007
365.149	0.910620
365.511	0.911189
365.873	0.911606
366.234	0.912269
366.596	0.912574
366.957	0.913183
367.319	0.913688
367.680	0.914345
368.042	0.915016
368.403	0.915724
368.764	0.916413
369.126	0.917059
369.487	0.917637
369.848	0.918242
370.209	0.918815
370.570	0.919570
370.931	0.920025
371.293	0.920673
371.654	0.920993
372.015	0.921239
372.376	0.921462
372.737	0.921789
373.098	0.921977
373.458	0.922213
373.819	0.922572
374.180	0.922713
374.541	0.922975
374.902	0.923127
375.263	0.922935
375.623	0.923231
375.984	0.923431
376.345	0.923757
376.705	0.923800
377.066	0.924217
377.426	0.924353
377.787	0.924442
378.147	0.924598
378.508	0.924676
378.868	0.924946
379.228	0.925283
379.589	0.925335
379.949	0.925397
380.309	0.925410
380.670	0.925447
381.030	0.925365
381.390	0.925414
381.750	0.925430
382.110	0.925556
382.470	0.925548
382.830	0.925364
383.190	0.925420
383.550	0.925407
383.910	0.925466
384.270	0.925245
384.630	0.925276
384.990	0.925150
385.350	0.925046
385.709	0.924985
386.069	0.924882
386.429	0.924888
386.788	0.924889
387.148	0.924441
387.508	0.924235
387.867	0.923910
388.227	0.923871
388.586	0.923717
388.946	0.923536
389.305	0.923252
389.665	0.922856
390.024	0.922438
390.383	0.922062
390.743	0.921864
391.102	0.921771
391.461	0.921326
391.820	0.921130
392.179	0.920808
392.539	0.920516
392.898	0.920167
393.257	0.919926
393.616	0.919797
393.975	0.919547
394.334	0.919213
394.693	0.918778
395.051	0.918347
395.410	0.918042
395.769	0.917780
396.128	0.917441
396.487	0.916984
396.845	0.916704
397.204	0.916269
397.563	0.915717
397.921	0.915150
398.280	0.914686
398.638	0.914269
398.997	0.913923
399.355	0.913626
399.714	0.913255
400.072	0.912813
400.431	0.912168
400.789	0.911763
401.147	0.911350
401.506	0.910771
401.864	0.910518
402.222	0.910241
402.580	0.909777
402.938	0.909430
403.297	0.909046
403.655	0.908352
404.013	0.907830
404.371	0.907366
404.729	0.906761
405.087	0.906225
405.444	0.905784
405.802	0.905030
406.160	0.904505
406.518	0.903901
406.876	0.903111
407.233	0.902446
407.591	0.901937
407.949	0.901332
408.306	0.900846
408.664	0.900297
409.022	0.899581
409.379	0.898927
409.737	0.898474
410.094	0.897666
410.451	0.897010
410.809	0.896196
411.166	0.895556
411.523	0.894707
411.881	0.893924
412.238	0.893145
412.595	0.892408
412.952	0.891560
413.310	0.890926
413.667	0.889974
414.024	0.889109
414.381	0.888464
414.738	0.887985
415.095	0.886997
415.452	0.886150
415.809	0.885287
416.165	0.884468
416.522	0.883517
416.879	0.882839
417.236	0.881909
417.593	0.881068
417.949	0.880214
418.306	0.879231
418.663	0.878060
419.019	0.877101
419.376	0.876258
419.732	0.875374
420.089	0.874413
420.445	0.873434
420.802	0.872107
421.158	0.871000
421.514	0.869932
421.871	0.868823
422.227	0.867615
422.583	0.866492
422.939	0.865286
423.295	0.864125
423.652	0.862844
424.008	0.861474
424.364	0.860099
424.720	0.859102
425.076	0.857914
425.432	0.856827
425.788	0.855564
426.143	0.854229
426.499	0.852768
426.855	0.851368
427.211	0.849833
427.567	0.848412
427.922	0.847175
428.278	0.845759
428.634	0.844355
428.989	0.842593
429.345	0.840826
429.700	0.839193
430.056	0.837490
430.411	0.836021
430.767	0.834343
431.122	0.832618
431.478	0.830952
431.833	0.829100
432.188	0.827228
432.543	0.825115
432.899	0.823465
433.254	0.821668
433.609	0.819811
433.964	0.817902
434.319	0.816057
434.674	0.814177
435.029	0.812324
435.384	0.810163
435.739	0.807973
436.094	0.805901
436.449	0.803688
436.804	0.801598
437.158	0.799472
437.513	0.797327
437.868	0.795249
438.223	0.792991
438.577	0.790726
438.932	0.788341
439.287	0.786071
439.641	0.783812
439.996	0.781185
440.350	0.778854
440.704	0.776424
441.059	0.774031
441.413	0.771762
441.768	0.769371
442.122	0.766885
442.476	0.764477
442.830	0.761997
443.185	0.759485
443.539	0.756776
443.893	0.754320
444.247	0.751851
444.601	0.749240
444.955	0.746559
445.309	0.743955
445.663	0.741414
446.017	0.738841
446.371	0.736169
446.724	0.733621
447.078	0.730958
447.432	0.728375
447.786	0.725688
448.139	0.723067
448.493	0.720461
448.847	0.717925
449.200	0.715180
449.554	0.712395
449.907	0.709843
450.261	0.707275
450.614	0.704666
450.968	0.702070
451.321	0.699452
451.674	0.696723
452.027	0.693983
452.381	0.691381
452.734	0.688717
453.087	0.686155
453.440	0.683636
453.793	0.680969
454.146	0.678342
454.499	0.675591
454.852	0.672982
455.205	0.670445
455.558	0.668081
455.911	0.665603
456.264	0.662961
456.617	0.660542
456.970	0.658080
457.322	0.655669
457.675	0.653371
458.028	0.651158
458.380	0.648917
458.733	0.646562
459.086	0.644167
459.438	0.641707
459.791	0.639308
460.143	0.636900
460.496	0.634559
460.848	0.632193
461.200	0.629825
461.553	0.627582
461.905	0.625197
462.257	0.622919
462.609	0.620708
462.961	0.618616
463.314	0.616500
463.666	0.614333
464.018	0.612242
464.370	0.610128
464.722	0.608014
465.074	0.605886
465.426	0.603712
465.777	0.601516
466.129	0.599317
466.481	0.597182
466.833	0.594875
467.184	0.592528
467.536	0.590333
467.888	0.588297
468.239	0.586236
468.591	0.584332
468.943	0.582378
469.294	0.580436
469.646	0.578451
469.997	0.576629
470.348	0.574727
470.700	0.572947
471.051	0.571378
471.402	0.569680
471.754	0.568013
472.105	0.566231
472.456	0.564492
472.807	0.562854
473.158	0.561137
473.509	0.559629
473.860	0.558076
474.211	0.556512
474.562	0.554811
474.913	0.553113
475.264	0.551418
475.615	0.549732
475.966	0.548241
476.316	0.546773
476.667	0.545289
477.018	0.543892
477.368	0.542303
477.719	0.540704
478.070	0.539101
478.420	0.537637
478.771	0.536266
479.121	0.535007
479.472	0.533555
479.822	0.532111
480.172	0.530704
480.523	0.529245
480.873	0.527817
481.223	0.526440
481.573	0.525032
481.924	0.523695
482.274	0.522117
482.624	0.521069
482.974	0.520253
483.324	0.519488
483.674	0.518380
484.024	0.516870
484.374	0.515373
484.724	0.513977
485.073	0.512394
485.423	0.510760
485.773	0.509165
486.123	0.507771
486.472	0.506066
486.822	0.504124
487.172	0.502077
487.521	0.500048
487.871	0.498133
488.220	0.496263
488.570	0.494317
488.919	0.493054
489.268	0.492448
489.618	0.492181
489.967	0.491945
490.316	0.491543
490.666	0.490780
491.015	0.489703
491.364	0.488568
491.713	0.487276
492.062	0.485856
492.411	0.484505
492.760	0.483143
493.109	0.481841
493.458	0.480607
493.807	0.479370
494.156	0.478204
494.505	0.476989
494.853	0.475845
495.202	0.474492
495.551	0.473230
495.900	0.471915
496.248	0.470641
496.597	0.469462
496.945	0.468244
497.294	0.466988
497.642	0.465663
497.991	0.464257
498.339	0.462895
498.688	0.461433
499.036	0.460107
499.384	0.458780
499.732	0.457576
500.081	0.456345
500.429	0.455082
500.777	0.453835
501.125	0.452488
501.473	0.451183
501.821	0.449880
502.169	0.448699
502.517	0.447506
502.865	0.446305
503.213	0.445156
503.561	0.443984
503.908	0.442750
504.256	0.441456
504.604	0.440230
504.952	0.439071
505.299	0.437961
505.647	0.436816
505.994	0.435721
506.342	0.434644
506.689	0.433512
507.037	0.432456
507.384	0.431332
507.732	0.430338
508.079	0.429404
508.426	0.428372
508.774	0.427372
509.121	0.426337
509.468	0.425348
509.815	0.424262
510.162	0.423267
510.509	0.422296
510.856	0.421218
511.203	0.420239
511.550	0.419221
511.897	0.418183
512.244	0.417175
512.591	0.416069
512.938	0.415119
513.284	0.414164
513.631	0.413160
513.978	0.412166
514.324	0.411215
514.671	0.410316
515.018	0.409317
515.364	0.408264
515.711	0.407217
516.057	0.406104
516.403	0.405162
516.750	0.404121
517.096	0.403151
517.443	0.402159
517.789	0.401134
518.135	0.400162
518.481	0.399164
518.827	0.398144
519.173	0.397225
519.519	0.396270
519.865	0.395443
520.211	0.394481
520.557	0.393479
520.903	0.392495
521.249	0.391564
521.595	0.390688
521.941	0.389780
522.287	0.388830
522.632	0.387851
522.978	0.386918
523.324	0.386050
523.669	0.385110
524.015	0.384184
524.360	0.383282
524.706	0.382300
525.051	0.381293
525.397	0.380255
525.742	0.379187
526.087	0.378125
526.433	0.377170
526.778	0.376166
527.123	0.375122
527.468	0.374108
527.813	0.373071
528.158	0.371916
528.504	0.370765
528.849	0.369604
529.193	0.368399
529.538	0.367137
529.883	0.365987
530.228	0.364853
530.573	0.363554
530.918	0.362386
531.263	0.361128
531.607	0.359913
531.952	0.358867
532.296	0.357796
532.641	0.356629
532.986	0.355586
533.330	0.354431
533.675	0.353163
534.019	0.351797
534.363	0.350491
534.708	0.349002
535.052	0.347536
535.396	0.346056
535.741	0.344527
536.085	0.343026
536.429	0.341647
536.773	0.340127
537.117	0.338765
537.461	0.337407
537.805	0.336053
538.149	0.334668
538.493	0.333261
538.837	0.331960
539.181	0.330547
539.524	0.329091
539.868	0.327579
540.212	0.325936
540.556	0.324269
540.899	0.322663
541.243	0.320963
541.586	0.319351
541.930	0.317837
542.273	0.316285
542.617	0.314620
542.960	0.312958
543.304	0.311142
543.647	0.309263
543.990	0.307432
544.333	0.305613
544.677	0.303684
545.020	0.301855
545.363	0.300063
545.706	0.298293
546.049	0.296597
546.392	0.294819
546.735	0.293077
547.078	0.291290
547.421	0.289521
547.764	0.287709
548.106	0.285856
548.449	0.283936
548.792	0.282039
549.135	0.280015
549.477	0.277816
549.820	0.275579
550.162	0.273386
550.505	0.271309
550.847	0.269385
551.190	0.267474
551.532	0.265552
551.875	0.263628
552.217	0.261758
552.559	0.259755
552.901	0.257642
553.244	0.255536
553.586	0.253365
553.928	0.251214
554.270	0.248790
554.612	0.246446
554.954	0.244161
555.296	0.241938
555.638	0.239819
555.980	0.237733
556.322	0.235556
556.663	0.233400
557.005	0.231139
557.347	0.228945
557.689	0.226588
558.030	0.224391
558.372	0.222176
558.713	0.219898
559.055	0.217789
559.396	0.215672
559.738	0.213495
560.079	0.211383
560.421	0.209246
560.762	0.207225
