2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/23 19:03

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2228.70000,   549.40000
    108.66,  2232.40000,   548.30000
    109.15,  2241.40000,   539.50000
    109.65,  2260.90000,   540.20000
    110.14,  2274.10000,   535.00000
    110.63,  2285.30000,   524.00000
    111.13,  2305.80000,   510.80000
    111.62,  2299.80000,   503.00000
    112.11,  2315.00000,   495.30000
    112.60,  2335.50000,   495.00000
    113.10,  2324.50000,   492.90000
    113.59,  2341.80000,   495.90000
    114.08,  2356.60000,   507.20000
    114.58,  2341.60000,   521.30000
    115.07,  2379.30000,   527.80000
    115.56,  2394.90000,   517.70000
    116.06,  2386.40000,   508.60000
    116.55,  2387.60000,   505.30000
    117.04,  2378.20000,   504.10000
    117.53,  2357.00000,   503.20000
    118.03,  2391.10000,   502.60000
    118.52,  2403.40000,   502.20000
    119.01,  2404.40000,   507.20000
    119.51,  2481.70000,   524.90000
    120.00,  2563.60000,   544.70000
    120.49,  2599.00000,   549.50000
    120.98,  2599.60000,   552.20000
    121.48,  2521.40000,   554.00000
    121.97,  2418.00000,   567.20000
    122.46,  2397.10000,   594.90000
    122.95,  2425.00000,   614.00000
    123.45,  2466.60000,   622.20000
    123.94,  2483.20000,   626.70000
    124.43,  2507.30000,   635.60000
    124.92,  2538.10000,   642.50000
    125.42,  2529.00000,   667.90000
    125.91,  2543.70000,   684.50000
    126.40,  2525.50000,   708.30000
    126.89,  2502.80000,   717.70000
    127.39,  2497.60000,   721.30000
    127.88,  2492.70000,   731.70000
    128.37,  2489.20000,   746.70000
    128.86,  2510.00000,   764.20000
    129.35,  2503.90000,   788.90000
    129.85,  2519.20000,   799.90000
    130.34,  2512.30000,   807.30000
    130.83,  2509.30000,   823.80000
    131.32,  2517.90000,   820.10000
    131.81,  2526.00000,   824.20000
    132.31,  2529.40000,   823.50000
    132.80,  2533.90000,   825.50000
    133.29,  2509.60000,   838.80000
    133.78,  2518.80000,   842.90000
    134.27,  2531.30000,   856.20000
    134.77,  2540.90000,   868.40000
    135.26,  2562.40000,   867.40000
    135.75,  2556.10000,   870.10000
    136.24,  2564.90000,   888.50000
    136.73,  2553.40000,   888.00000
    137.23,  2570.80000,   896.00000
    137.72,  2566.10000,   895.20000
    138.21,  2562.80000,   900.90000
