2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 10:53

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  2811.10000
    108.66,        ____,  2812.20000
    109.15,        ____,  2811.30000
    109.65,        ____,  2820.90000
    110.14,        ____,  2813.30000
    110.63,        ____,  2812.30000
    111.13,        ____,  2826.60000
    111.62,        ____,  2816.30000
    112.11,        ____,  2826.40000
    112.60,        ____,  2850.30000
    113.10,        ____,  2835.90000
    113.59,        ____,  2854.00000
    114.08,        ____,  2874.80000
    114.58,        ____,  2862.90000
    115.07,        ____,  2911.70000
    115.56,        ____,  2929.80000
    116.06,        ____,  2921.70000
    116.55,        ____,  2920.60000
    117.04,        ____,  2906.80000
    117.53,        ____,  2883.90000
    118.03,        ____,  2920.40000
    118.52,        ____,  2928.20000
    119.01,        ____,  2933.10000
    119.51,        ____,  3026.90000
    120.00,        ____,  3126.30000
    120.49,        ____,  3183.90000
    120.98,        ____,  3201.20000
    121.48,        ____,  3137.80000
    121.97,        ____,  3049.10000
    122.46,        ____,  3047.60000
    122.95,        ____,  3087.70000
    123.45,        ____,  3141.20000
    123.94,        ____,  3172.20000
    124.43,        ____,  3203.60000
    124.92,        ____,  3244.20000
    125.42,        ____,  3259.30000
    125.91,        ____,  3293.00000
    126.40,        ____,  3297.20000
    126.89,        ____,  3281.40000
    127.39,        ____,  3272.40000
    127.88,        ____,  3279.50000
    128.37,        ____,  3296.20000
    128.86,        ____,  3339.90000
    129.35,        ____,  3355.90000
    129.85,        ____,  3379.90000
    130.34,        ____,  3387.90000
    130.83,        ____,  3412.00000
    131.32,        ____,  3437.60000
    131.81,        ____,  3464.80000
    132.31,        ____,  3480.30000
    132.80,        ____,  3494.00000
    133.29,        ____,  3487.40000
    133.78,        ____,  3505.00000
    134.27,        ____,  3526.10000
    134.77,        ____,  3545.20000
    135.26,        ____,  3586.80000
    135.75,        ____,  3601.00000
    136.24,        ____,  3637.40000
    136.73,        ____,  3638.10000
    137.23,        ____,  3652.20000
    137.72,        ____,  3657.40000
    138.21,        ____,  3668.50000
    138.70,        ____,  3666.30000
    139.19,        ____,  3717.70000
    139.68,        ____,  3716.90000
    140.18,        ____,  3720.20000
    140.67,        ____,  3741.80000
    141.16,        ____,  3752.90000
    141.65,        ____,  3749.50000
    142.14,        ____,  3768.10000
    142.63,        ____,  3812.40000
    143.13,        ____,  3833.00000
    143.62,        ____,  3890.20000
    144.11,        ____,  3910.00000
    144.60,        ____,  3878.40000
    145.09,        ____,  3862.50000
    145.58,        ____,  3933.20000
    146.07,        ____,  3963.40000
    146.56,        ____,  3992.30000
    147.06,        ____,  4002.40000
    147.55,        ____,  3992.40000
    148.04,        ____,  3970.70000
    148.53,        ____,  4032.80000
    149.02,        ____,  4028.90000
    149.51,        ____,  4119.50000
    150.00,        ____,  4194.00000
    150.49,        ____,  4238.60000
    150.99,        ____,  4271.30000
    151.48,        ____,  4283.40000
    151.97,        ____,  4235.50000
    152.46,        ____,  4281.70000
    152.95,        ____,  4286.60000
    153.44,        ____,  4299.50000
    153.93,        ____,  4345.10000
    154.42,        ____,  4375.80000
    154.91,        ____,  4375.30000
    155.40,        ____,  4383.80000
    155.89,        ____,  4376.00000
    156.39,        ____,  4409.30000
    156.88,        ____,  4404.10000
    157.37,        ____,  4433.90000
    157.86,        ____,  4465.00000
    158.35,        ____,  4500.90000
    158.84,        ____,  4553.90000
    159.33,        ____,  4646.30000
    159.82,        ____,  4680.10000
    160.31,        ____,  4732.40000
    160.80,        ____,  4794.90000
    161.29,        ____,  4769.90000
    161.78,        ____,  4753.30000
    162.27,        ____,  4736.10000
    162.76,        ____,  4745.30000
    163.25,        ____,  4769.70000
    163.74,        ____,  4825.40000
    164.23,        ____,  4854.50000
    164.72,        ____,  4908.30000
    165.21,        ____,  4912.70000
    165.70,        ____,  4933.60000
    166.20,        ____,  4999.50000
    166.69,        ____,  5044.80000
    167.18,        ____,  5077.10000
    167.67,        ____,  5094.50000
    168.16,        ____,  5064.60000
    168.65,        ____,  5008.40000
    169.14,        ____,  5035.50000
    169.63,        ____,  5025.80000
    170.12,        ____,  5015.70000
    170.61,        ____,  4998.20000
    171.10,        ____,  5034.70000
    171.59,        ____,  5020.70000
    172.08,        ____,  5040.60000
    172.57,        ____,  5041.60000
    173.06,        ____,  5049.00000
    173.55,        ____,  5030.40000
    174.04,        ____,  5015.00000
    174.53,        ____,  5016.00000
    175.02,        ____,  5026.80000
    175.50,        ____,  5075.20000
    175.99,        ____,  5118.30000
    176.48,        ____,  5136.90000
    176.97,        ____,  5098.90000
    177.46,        ____,  5088.10000
    177.95,        ____,  5044.60000
    178.44,        ____,  5026.30000
    178.93,        ____,  4994.50000
    179.42,        ____,  5006.60000
    179.91,        ____,  5021.80000
    180.40,        ____,  5043.20000
    180.89,        ____,  5067.90000
    181.38,        ____,  5064.10000
    181.87,        ____,  5064.20000
    182.36,        ____,  5075.70000
    182.85,        ____,  5067.30000
    183.34,        ____,  5107.90000
    183.83,        ____,  5131.50000
    184.32,        ____,  5121.40000
    184.81,        ____,  5154.30000
    185.29,        ____,  5142.70000
    185.78,        ____,  5106.90000
    186.27,        ____,  5114.20000
    186.76,        ____,  5096.90000
    187.25,        ____,  5064.20000
    187.74,        ____,  5139.50000
    188.23,        ____,  5167.50000
    188.72,        ____,  5191.80000
    189.21,        ____,  5188.20000
    189.70,        ____,  5166.80000
    190.19,        ____,  5144.70000
    190.67,        ____,  5144.40000
    191.16,        ____,  5143.50000
    191.65,        ____,  5143.10000
    192.14,        ____,  5134.70000
    192.63,        ____,  5168.20000
    193.12,        ____,  5192.60000
    193.61,        ____,  5180.50000
    194.10,        ____,  5209.00000
    194.59,        ____,  5203.50000
    195.07,        ____,  5202.50000
    195.56,        ____,  5223.90000
    196.05,        ____,  5198.00000
    196.54,        ____,  5183.70000
    197.03,        ____,  5213.10000
    197.52,        ____,  5259.00000
    198.01,        ____,  5274.50000
    198.49,        ____,  5279.30000
    198.98,        ____,  5271.40000
    199.47,        ____,  5237.30000
    199.96,        ____,  5228.60000
    200.45,        ____,  5248.80000
    200.94,        ____,  5230.10000
    201.43,        ____,  5230.70000
    201.91,        ____,  5229.40000
    202.40,        ____,  5213.20000
    202.89,        ____,  5217.00000
    203.38,        ____,  5258.90000
    203.87,        ____,  5271.50000
    204.36,        ____,  5286.00000
    204.84,        ____,  5302.70000
    205.33,        ____,  5317.60000
    205.82,        ____,  5343.40000
    206.31,        ____,  5348.80000
    206.80,        ____,  5351.10000
    207.28,        ____,  5384.00000
    207.77,        ____,  5419.20000
    208.26,        ____,  5460.60000
    208.75,        ____,  5497.80000
    209.24,        ____,  5496.40000
    209.72,        ____,  5534.10000
    210.21,        ____,  5576.50000
    210.70,        ____,  5575.50000
    211.19,        ____,  5622.80000
    211.68,        ____,  5657.70000
    212.16,        ____,  5694.30000
    212.65,        ____,  5742.70000
    213.14,        ____,  5761.70000
    213.63,        ____,  5780.50000
    214.12,        ____,  5797.00000
    214.60,        ____,  5834.90000
    215.09,        ____,  5886.00000
    215.58,        ____,  5921.80000
    216.07,        ____,  5950.60000
    216.55,        ____,  6001.30000
    217.04,        ____,  5971.90000
    217.53,        ____,  5994.30000
    218.02,        ____,  6032.70000
    218.50,        ____,  6068.80000
    218.99,        ____,  6124.20000
    219.48,        ____,  6186.10000
    219.97,        ____,  6167.60000
    220.45,        ____,  6192.30000
    220.94,        ____,  6200.60000
    221.43,        ____,  6214.70000
    221.92,        ____,  6256.30000
    222.40,        ____,  6266.00000
    222.89,        ____,  6250.70000
    223.38,        ____,  6276.60000
    223.86,        ____,  6279.50000
    224.35,        ____,  6278.20000
    224.84,        ____,  6268.90000
    225.33,        ____,  6230.60000
    225.81,        ____,  6174.30000
    226.30,        ____,  6133.20000
    226.79,        ____,  6104.80000
    227.27,        ____,  6063.10000
    227.76,        ____,  6025.60000
    228.25,        ____,  6010.40000
    228.74,        ____,  5984.60000
    229.22,        ____,  5963.00000
    229.71,        ____,  5921.50000
    230.20,        ____,  5860.30000
    230.68,        ____,  5811.00000
    231.17,        ____,  5756.70000
    231.66,        ____,  5682.10000
    232.14,        ____,  5641.50000
    232.63,        ____,  5594.40000
    233.12,        ____,  5576.60000
    233.60,        ____,  5575.40000
    234.09,        ____,  5529.50000
    234.58,        ____,  5481.20000
    235.06,        ____,  5460.20000
    235.55,        ____,  5443.00000
    236.04,        ____,  5417.30000
    236.52,        ____,  5415.30000
    237.01,        ____,  5370.00000
    237.50,        ____,  5379.80000
    237.98,        ____,  5350.40000
    238.47,        ____,  5395.10000
    238.96,        ____,  5383.00000
    239.44,        ____,  5362.30000
    239.93,        ____,  5342.60000
    240.41,        ____,  5294.70000
    240.90,        ____,  5217.70000
    241.39,        ____,  5235.10000
    241.87,        ____,  5265.40000
    242.36,        ____,  5281.20000
    242.85,        ____,  5310.50000
    243.33,        ____,  5291.30000
    243.82,        ____,  5251.50000
    244.30,        ____,  5212.70000
    244.79,        ____,  5214.30000
    245.28,        ____,  5198.40000
    245.76,        ____,  5194.20000
    246.25,        ____,  5185.10000
    246.74,        ____,  5203.20000
    247.22,        ____,  5228.40000
    247.71,        ____,  5223.60000
    248.19,        ____,  5206.30000
    248.68,        ____,  5199.30000
    249.16,        ____,  5165.60000
    249.65,        ____,  5199.50000
    250.14,        ____,  5219.50000
    250.62,        ____,  5196.40000
    251.11,        ____,  5171.20000
    251.59,        ____,  5150.50000
    252.08,        ____,  5147.50000
    252.57,        ____,  5178.10000
    253.05,        ____,  5187.80000
    253.54,        ____,  5220.70000
    254.02,        ____,  5242.30000
    254.51,        ____,  5241.30000
    254.99,        ____,  5238.50000
    255.48,        ____,  5217.40000
    255.96,        ____,  5195.90000
    256.45,        ____,  5225.00000
    256.94,        ____,  5234.20000
    257.42,        ____,  5228.50000
    257.91,        ____,  5225.40000
    258.39,        ____,  5221.50000
    258.88,        ____,  5217.50000
    259.36,        ____,  5259.20000
    259.85,        ____,  5278.20000
    260.33,        ____,  5304.00000
    260.82,        ____,  5327.90000
    261.30,        ____,  5334.80000
    261.79,        ____,  5306.90000
    262.27,        ____,  5291.60000
    262.76,        ____,  5273.60000
    263.24,        ____,  5282.10000
    263.73,        ____,  5314.60000
    264.22,        ____,  5370.50000
    264.70,        ____,  5376.00000
    265.19,        ____,  5364.10000
    265.67,        ____,  5359.50000
    266.16,        ____,  5356.40000
    266.64,        ____,  5380.40000
    267.13,        ____,  5403.40000
    267.61,        ____,  5390.90000
    268.10,        ____,  5417.60000
    268.58,        ____,  5437.60000
    269.06,        ____,  5444.00000
    269.55,        ____,  5465.20000
    270.03,        ____,  5465.20000
    270.52,        ____,  5472.90000
    271.00,        ____,  5496.60000
    271.49,        ____,  5520.00000
    271.97,        ____,  5539.10000
    272.46,        ____,  5564.70000
    272.94,        ____,  5567.30000
    273.43,        ____,  5563.20000
    273.91,        ____,  5544.50000
    274.40,        ____,  5545.20000
    274.88,        ____,  5546.40000
    275.37,        ____,  5562.20000
    275.85,        ____,  5559.60000
    276.33,        ____,  5569.70000
    276.82,        ____,  5584.50000
    277.30,        ____,  5603.10000
    277.79,        ____,  5613.90000
    278.27,        ____,  5627.80000
    278.76,        ____,  5634.20000
    279.24,        ____,  5650.80000
    279.73,        ____,  5639.30000
    280.21,        ____,  5633.10000
    280.69,        ____,  5615.10000
    281.18,        ____,  5608.50000
    281.66,        ____,  5622.60000
