2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/15 13:10

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5283.90000
    108.66,        ____,  5279.30000
    109.15,        ____,  5271.10000
    109.65,        ____,  5275.80000
    110.14,        ____,  5269.00000
    110.63,        ____,  5242.40000
    111.13,        ____,  5225.60000
    111.62,        ____,  5175.80000
    112.11,        ____,  5149.70000
    112.60,        ____,  5134.40000
    113.10,        ____,  5075.30000
    113.59,        ____,  5057.40000
    114.08,        ____,  5054.80000
    114.58,        ____,  5026.90000
    115.07,        ____,  5059.40000
    115.56,        ____,  5053.00000
    116.06,        ____,  5012.00000
    116.55,        ____,  5005.60000
    117.04,        ____,  4997.20000
    117.53,        ____,  4978.20000
    118.03,        ____,  5009.00000
    118.52,        ____,  5007.70000
    119.01,        ____,  4998.70000
    119.51,        ____,  5087.80000
    120.00,        ____,  5190.40000
    120.49,        ____,  5236.40000
    120.98,        ____,  5238.10000
    121.48,        ____,  5149.40000
    121.97,        ____,  5042.70000
    122.46,        ____,  5031.50000
    122.95,        ____,  5079.70000
    123.45,        ____,  5147.60000
    123.94,        ____,  5182.00000
    124.43,        ____,  5219.60000
    124.92,        ____,  5253.50000
    125.42,        ____,  5246.30000
    125.91,        ____,  5279.20000
    126.40,        ____,  5284.40000
    126.89,        ____,  5280.90000
    127.39,        ____,  5293.40000
    127.88,        ____,  5303.50000
    128.37,        ____,  5304.50000
    128.86,        ____,  5341.20000
    129.35,        ____,  5331.30000
    129.85,        ____,  5351.20000
    130.34,        ____,  5355.90000
    130.83,        ____,  5381.50000
    131.32,        ____,  5395.60000
    131.81,        ____,  5405.10000
    132.31,        ____,  5401.30000
    132.80,        ____,  5400.60000
    133.29,        ____,  5396.40000
    133.78,        ____,  5428.40000
    134.27,        ____,  5451.40000
    134.77,        ____,  5473.00000
    135.26,        ____,  5517.50000
    135.75,        ____,  5524.10000
    136.24,        ____,  5564.60000
    136.73,        ____,  5559.80000
    137.23,        ____,  5571.40000
    137.72,        ____,  5569.10000
    138.21,        ____,  5561.30000
    138.70,        ____,  5549.80000
    139.19,        ____,  5610.00000
    139.68,        ____,  5612.70000
    140.18,        ____,  5630.90000
    140.67,        ____,  5642.00000
    141.16,        ____,  5620.50000
    141.65,        ____,  5597.80000
    142.14,        ____,  5599.00000
    142.63,        ____,  5638.40000
    143.13,        ____,  5665.50000
    143.62,        ____,  5716.20000
    144.11,        ____,  5729.30000
    144.60,        ____,  5710.10000
    145.09,        ____,  5711.80000
    145.58,        ____,  5803.80000
    146.07,        ____,  5844.50000
    146.56,        ____,  5877.30000
    147.06,        ____,  5893.90000
    147.55,        ____,  5886.20000
    148.04,        ____,  5877.20000
    148.53,        ____,  5942.30000
    149.02,        ____,  5927.50000
    149.51,        ____,  6004.70000
    150.00,        ____,  6069.50000
    150.49,        ____,  6107.50000
    150.99,        ____,  6144.60000
    151.48,        ____,  6169.10000
    151.97,        ____,  6119.90000
    152.46,        ____,  6158.50000
    152.95,        ____,  6173.70000
    153.44,        ____,  6203.50000
    153.93,        ____,  6245.90000
    154.42,        ____,  6298.90000
    154.91,        ____,  6308.30000
    155.40,        ____,  6333.90000
    155.89,        ____,  6359.00000
    156.39,        ____,  6410.40000
    156.88,        ____,  6412.40000
    157.37,        ____,  6453.70000
    157.86,        ____,  6478.50000
    158.35,        ____,  6492.00000
    158.84,        ____,  6503.40000
    159.33,        ____,  6549.60000
    159.82,        ____,  6557.20000
    160.31,        ____,  6587.20000
    160.80,        ____,  6655.60000
    161.29,        ____,  6641.00000
    161.78,        ____,  6645.30000
    162.27,        ____,  6643.20000
    162.76,        ____,  6668.10000
    163.25,        ____,  6694.80000
    163.74,        ____,  6749.40000
    164.23,        ____,  6756.40000
    164.72,        ____,  6774.30000
    165.21,        ____,  6730.70000
    165.70,        ____,  6691.20000
    166.20,        ____,  6709.90000
    166.69,        ____,  6727.90000
    167.18,        ____,  6747.40000
    167.67,        ____,  6765.30000
    168.16,        ____,  6762.60000
    168.65,        ____,  6717.30000
    169.14,        ____,  6756.70000
    169.63,        ____,  6750.10000
    170.12,        ____,  6741.70000
    170.61,        ____,  6734.60000
    171.10,        ____,  6787.90000
    171.59,        ____,  6762.20000
    172.08,        ____,  6736.80000
    172.57,        ____,  6706.00000
    173.06,        ____,  6680.60000
    173.55,        ____,  6647.10000
    174.04,        ____,  6622.20000
    174.53,        ____,  6593.40000
    175.02,        ____,  6551.70000
    175.50,        ____,  6567.90000
    175.99,        ____,  6577.20000
    176.48,        ____,  6585.50000
    176.97,        ____,  6554.20000
    177.46,        ____,  6560.00000
    177.95,        ____,  6531.00000
    178.44,        ____,  6511.10000
    178.93,        ____,  6480.00000
    179.42,        ____,  6473.40000
    179.91,        ____,  6464.40000
    180.40,        ____,  6478.40000
    180.89,        ____,  6498.00000
    181.38,        ____,  6489.70000
