2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 10:11

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5629.80000
    108.66,        ____,  5601.00000
    109.15,        ____,  5573.00000
    109.65,        ____,  5528.60000
    110.14,        ____,  5499.50000
    110.63,        ____,  5475.10000
    111.13,        ____,  5457.90000
    111.62,        ____,  5421.60000
    112.11,        ____,  5405.10000
    112.60,        ____,  5400.10000
    113.10,        ____,  5394.50000
    113.59,        ____,  5394.50000
    114.08,        ____,  5404.10000
    114.58,        ____,  5401.50000
    115.07,        ____,  5427.00000
    115.56,        ____,  5431.20000
    116.06,        ____,  5433.60000
    116.55,        ____,  5433.60000
    117.04,        ____,  5442.10000
    117.53,        ____,  5462.20000
    118.03,        ____,  5521.90000
    118.52,        ____,  5553.40000
    119.01,        ____,  5606.00000
    119.51,        ____,  5746.60000
    120.00,        ____,  5894.40000
    120.49,        ____,  5992.70000
    120.98,        ____,  6049.40000
    121.48,        ____,  6041.90000
    121.97,        ____,  6015.20000
    122.46,        ____,  6092.70000
    122.95,        ____,  6210.80000
    123.45,        ____,  6324.10000
    123.94,        ____,  6418.80000
    124.43,        ____,  6521.20000
    124.92,        ____,  6595.40000
    125.42,        ____,  6663.20000
    125.91,        ____,  6747.90000
    126.40,        ____,  6816.20000
    126.89,        ____,  6888.80000
    127.39,        ____,  6973.90000
    127.88,        ____,  7056.50000
    128.37,        ____,  7160.10000
    128.86,        ____,  7279.80000
    129.35,        ____,  7371.10000
    129.85,        ____,  7480.60000
    130.34,        ____,  7571.20000
    130.83,        ____,  7664.30000
    131.32,        ____,  7745.40000
    131.81,        ____,  7792.70000
    132.31,        ____,  7826.80000
    132.80,        ____,  7864.40000
    133.29,        ____,  7911.70000
    133.78,        ____,  7991.90000
    134.27,        ____,  8080.90000
    134.77,        ____,  8182.10000
    135.26,        ____,  8313.00000
    135.75,        ____,  8427.40000
    136.24,        ____,  8549.20000
    136.73,        ____,  8588.60000
    137.23,        ____,  8622.60000
    137.72,        ____,  8633.40000
    138.21,        ____,  8642.10000
    138.70,        ____,  8642.60000
    139.19,        ____,  8669.80000
    139.68,        ____,  8639.10000
    140.18,        ____,  8624.20000
    140.67,        ____,  8661.20000
    141.16,        ____,  8721.90000
    141.65,        ____,  8781.70000
    142.14,        ____,  8888.20000
    142.63,        ____,  9005.30000
    143.13,        ____,  9092.60000
    143.62,        ____,  9207.50000
    144.11,        ____,  9263.30000
    144.60,        ____,  9238.10000
    145.09,        ____,  9259.40000
    145.58,        ____,  9347.60000
    146.07,        ____,  9403.70000
    146.56,        ____,  9477.70000
    147.06,        ____,  9549.40000
    147.55,        ____,  9563.00000
    148.04,        ____,  9597.10000
    148.53,        ____,  9708.60000
    149.02,        ____,  9761.20000
    149.51,        ____,  9853.70000
    150.00,        ____,  9920.70000
    150.49,        ____,  9931.00000
    150.99,        ____,  9943.00000
    151.48,        ____,  9980.10000
    151.97,        ____,  9966.80000
    152.46,        ____, 10002.60000
    152.95,        ____, 10019.60000
    153.44,        ____, 10067.10000
    153.93,        ____, 10130.00000
    154.42,        ____, 10158.80000
    154.91,        ____, 10081.80000
    155.40,        ____,  9986.80000
    155.89,        ____,  9872.50000
    156.39,        ____,  9805.50000
    156.88,        ____,  9734.60000
    157.37,        ____,  9709.20000
    157.86,        ____,  9725.40000
    158.35,        ____,  9776.40000
    158.84,        ____,  9835.00000
    159.33,        ____,  9891.70000
    159.82,        ____,  9889.80000
    160.31,        ____,  9847.40000
    160.80,        ____,  9793.70000
    161.29,        ____,  9661.80000
    161.78,        ____,  9530.80000
    162.27,        ____,  9408.20000
    162.76,        ____,  9344.50000
    163.25,        ____,  9290.10000
    163.74,        ____,  9239.10000
    164.23,        ____,  9195.00000
    164.72,        ____,  9170.30000
    165.21,        ____,  9068.90000
    165.70,        ____,  8995.20000
    166.20,        ____,  8959.50000
    166.69,        ____,  8867.60000
    167.18,        ____,  8796.70000
    167.67,        ____,  8761.30000
    168.16,        ____,  8672.20000
    168.65,        ____,  8602.40000
    169.14,        ____,  8603.90000
    169.63,        ____,  8530.70000
    170.12,        ____,  8435.10000
    170.61,        ____,  8361.90000
    171.10,        ____,  8305.50000
    171.59,        ____,  8207.00000
    172.08,        ____,  8133.20000
    172.57,        ____,  8057.50000
    173.06,        ____,  7983.00000
    173.55,        ____,  7922.00000
    174.04,        ____,  7862.90000
    174.53,        ____,  7806.90000
    175.02,        ____,  7786.80000
    175.50,        ____,  7814.50000
    175.99,        ____,  7833.70000
    176.48,        ____,  7845.30000
    176.97,        ____,  7805.10000
    177.46,        ____,  7748.40000
    177.95,        ____,  7668.60000
    178.44,        ____,  7610.90000
    178.93,        ____,  7556.80000
    179.42,        ____,  7551.50000
    179.91,        ____,  7580.20000
    180.40,        ____,  7600.30000
    180.89,        ____,  7629.80000
    181.38,        ____,  7664.10000
    181.87,        ____,  7698.70000
    182.36,        ____,  7729.20000
    182.85,        ____,  7762.60000
    183.34,        ____,  7811.40000
    183.83,        ____,  7829.10000
    184.32,        ____,  7835.60000
    184.81,        ____,  7850.90000
    185.29,        ____,  7797.30000
    185.78,        ____,  7734.60000
    186.27,        ____,  7704.50000
    186.76,        ____,  7638.70000
    187.25,        ____,  7607.90000
    187.74,        ____,  7669.70000
    188.23,        ____,  7674.00000
    188.72,        ____,  7693.30000
    189.21,        ____,  7713.00000
    189.70,        ____,  7703.30000
    190.19,        ____,  7707.70000
    190.67,        ____,  7735.70000
    191.16,        ____,  7725.80000
    191.65,        ____,  7710.90000
    192.14,        ____,  7740.10000
    192.63,        ____,  7806.90000
    193.12,        ____,  7835.00000
    193.61,        ____,  7863.20000
    194.10,        ____,  7901.80000
    194.59,        ____,  7874.40000
    195.07,        ____,  7864.30000
    195.56,        ____,  7846.20000
    196.05,        ____,  7712.40000
    196.54,        ____,  7593.00000
    197.03,        ____,  7543.00000
    197.52,        ____,  7491.60000
    198.01,        ____,  7453.40000
    198.49,        ____,  7463.80000
    198.98,        ____,  7430.50000
    199.47,        ____,  7362.60000
    199.96,        ____,  7340.40000
    200.45,        ____,  7303.00000
    200.94,        ____,  7226.20000
    201.43,        ____,  7199.60000
    201.91,        ____,  7144.90000
    202.40,        ____,  7064.70000
    202.89,        ____,  7032.00000
    203.38,        ____,  7053.40000
    203.87,        ____,  7055.50000
    204.36,        ____,  7067.50000
    204.84,        ____,  7069.30000
    205.33,        ____,  7041.30000
    205.82,        ____,  7008.60000
    206.31,        ____,  6990.00000
    206.80,        ____,  6955.20000
    207.28,        ____,  6927.20000
    207.77,        ____,  6924.30000
    208.26,        ____,  6916.50000
    208.75,        ____,  6905.50000
    209.24,        ____,  6910.90000
    209.72,        ____,  6936.40000
    210.21,        ____,  6939.50000
    210.70,        ____,  6943.10000
    211.19,        ____,  6973.70000
    211.68,        ____,  6980.10000
    212.16,        ____,  6998.90000
    212.65,        ____,  6994.70000
    213.14,        ____,  6939.10000
    213.63,        ____,  6900.70000
    214.12,        ____,  6886.10000
    214.60,        ____,  6891.50000
    215.09,        ____,  6925.30000
    215.58,        ____,  6959.40000
    216.07,        ____,  6975.90000
    216.55,        ____,  6980.40000
    217.04,        ____,  6939.70000
    217.53,        ____,  6928.80000
    218.02,        ____,  6923.00000
    218.50,        ____,  6950.60000
    218.99,        ____,  6987.10000
    219.48,        ____,  7015.10000
    219.97,        ____,  7019.90000
    220.45,        ____,  7045.70000
    220.94,        ____,  7055.80000
    221.43,        ____,  7097.70000
    221.92,        ____,  7141.30000
    222.40,        ____,  7147.80000
    222.89,        ____,  7159.60000
    223.38,        ____,  7179.80000
    223.86,        ____,  7181.50000
    224.35,        ____,  7186.30000
    224.84,        ____,  7176.90000
    225.33,        ____,  7141.80000
    225.81,        ____,  7098.60000
    226.30,        ____,  7069.40000
    226.79,        ____,  7041.40000
    227.27,        ____,  7002.50000
    227.76,        ____,  6982.80000
    228.25,        ____,  6969.90000
    228.74,        ____,  6933.40000
    229.22,        ____,  6899.10000
    229.71,        ____,  6839.20000
    230.20,        ____,  6762.50000
    230.68,        ____,  6697.90000
    231.17,        ____,  6627.60000
    231.66,        ____,  6551.10000
    232.14,        ____,  6498.20000
    232.63,        ____,  6442.10000
    233.12,        ____,  6412.00000
    233.60,        ____,  6368.50000
    234.09,        ____,  6305.70000
    234.58,        ____,  6254.50000
    235.06,        ____,  6205.50000
    235.55,        ____,  6156.60000
    236.04,        ____,  6119.00000
    236.52,        ____,  6089.50000
    237.01,        ____,  6053.90000
    237.50,        ____,  6067.50000
    237.98,        ____,  6047.90000
    238.47,        ____,  6067.80000
    238.96,        ____,  6037.40000
    239.44,        ____,  6002.20000
    239.93,        ____,  5960.30000
    240.41,        ____,  5897.30000
    240.90,        ____,  5823.40000
    241.39,        ____,  5823.60000
    241.87,        ____,  5838.60000
    242.36,        ____,  5839.90000
    242.85,        ____,  5852.80000
    243.33,        ____,  5826.40000
    243.82,        ____,  5783.80000
    244.30,        ____,  5745.90000
    244.79,        ____,  5736.30000
    245.28,        ____,  5693.00000
    245.76,        ____,  5663.10000
    246.25,        ____,  5646.90000
    246.74,        ____,  5656.90000
    247.22,        ____,  5664.40000
    247.71,        ____,  5648.50000
    248.19,        ____,  5623.60000
    248.68,        ____,  5607.50000
    249.16,        ____,  5589.50000
    249.65,        ____,  5613.30000
    250.14,        ____,  5616.40000
    250.62,        ____,  5582.30000
    251.11,        ____,  5550.10000
    251.59,        ____,  5537.50000
    252.08,        ____,  5529.40000
    252.57,        ____,  5542.10000
    253.05,        ____,  5553.10000
    253.54,        ____,  5586.20000
    254.02,        ____,  5591.60000
    254.51,        ____,  5595.50000
    254.99,        ____,  5570.40000
    255.48,        ____,  5524.50000
    255.96,        ____,  5493.80000
    256.45,        ____,  5502.30000
    256.94,        ____,  5494.30000
    257.42,        ____,  5496.50000
    257.91,        ____,  5493.00000
    258.39,        ____,  5482.40000
    258.88,        ____,  5465.10000
    259.36,        ____,  5456.10000
    259.85,        ____,  5451.70000
    260.33,        ____,  5462.50000
    260.82,        ____,  5476.40000
    261.30,        ____,  5485.20000
    261.79,        ____,  5471.00000
    262.27,        ____,  5461.80000
    262.76,        ____,  5474.30000
    263.24,        ____,  5492.70000
    263.73,        ____,  5518.90000
    264.22,        ____,  5541.90000
    264.70,        ____,  5526.30000
    265.19,        ____,  5518.80000
    265.67,        ____,  5512.20000
    266.16,        ____,  5499.50000
    266.64,        ____,  5500.80000
    267.13,        ____,  5490.70000
    267.61,        ____,  5461.20000
    268.10,        ____,  5477.80000
    268.58,        ____,  5478.20000
    269.06,        ____,  5481.00000
    269.55,        ____,  5504.80000
    270.03,        ____,  5513.70000
    270.52,        ____,  5520.40000
