2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 12:02

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3884.20000
    108.66,        ____,  3874.60000
    109.15,        ____,  3863.20000
    109.65,        ____,  3857.90000
    110.14,        ____,  3845.10000
    110.63,        ____,  3834.90000
    111.13,        ____,  3833.70000
    111.62,        ____,  3801.70000
    112.11,        ____,  3805.50000
    112.60,        ____,  3826.90000
    113.10,        ____,  3815.50000
    113.59,        ____,  3845.10000
    114.08,        ____,  3873.10000
    114.58,        ____,  3855.50000
    115.07,        ____,  3900.00000
    115.56,        ____,  3913.20000
    116.06,        ____,  3899.70000
    116.55,        ____,  3894.40000
    117.04,        ____,  3886.90000
    117.53,        ____,  3865.30000
    118.03,        ____,  3911.80000
    118.52,        ____,  3938.60000
    119.01,        ____,  3958.90000
    119.51,        ____,  4066.80000
    120.00,        ____,  4197.60000
    120.49,        ____,  4265.50000
    120.98,        ____,  4306.70000
    121.48,        ____,  4261.50000
    121.97,        ____,  4201.10000
    122.46,        ____,  4237.60000
    122.95,        ____,  4319.40000
    123.45,        ____,  4398.00000
    123.94,        ____,  4451.10000
    124.43,        ____,  4510.70000
    124.92,        ____,  4586.50000
    125.42,        ____,  4627.40000
    125.91,        ____,  4686.30000
    126.40,        ____,  4713.80000
    126.89,        ____,  4724.90000
    127.39,        ____,  4753.70000
    127.88,        ____,  4789.00000
    128.37,        ____,  4829.70000
    128.86,        ____,  4899.30000
    129.35,        ____,  4932.60000
    129.85,        ____,  4985.90000
    130.34,        ____,  5022.90000
    130.83,        ____,  5067.40000
    131.32,        ____,  5109.40000
    131.81,        ____,  5141.60000
    132.31,        ____,  5154.60000
    132.80,        ____,  5182.20000
    133.29,        ____,  5192.40000
    133.78,        ____,  5228.60000
    134.27,        ____,  5272.90000
    134.77,        ____,  5325.00000
    135.26,        ____,  5402.00000
    135.75,        ____,  5457.90000
    136.24,        ____,  5525.00000
    136.73,        ____,  5532.40000
    137.23,        ____,  5553.80000
    137.72,        ____,  5553.40000
    138.21,        ____,  5574.40000
    138.70,        ____,  5582.60000
    139.19,        ____,  5644.80000
    139.68,        ____,  5641.20000
    140.18,        ____,  5654.60000
    140.67,        ____,  5674.60000
    141.16,        ____,  5705.70000
    141.65,        ____,  5723.60000
    142.14,        ____,  5752.20000
    142.63,        ____,  5809.10000
    143.13,        ____,  5852.10000
    143.62,        ____,  5920.90000
    144.11,        ____,  5966.70000
    144.60,        ____,  5973.10000
    145.09,        ____,  5982.50000
    145.58,        ____,  6068.80000
    146.07,        ____,  6115.00000
    146.56,        ____,  6139.40000
    147.06,        ____,  6164.90000
    147.55,        ____,  6171.70000
    148.04,        ____,  6165.20000
    148.53,        ____,  6241.80000
    149.02,        ____,  6274.30000
    149.51,        ____,  6376.70000
    150.00,        ____,  6450.50000
    150.49,        ____,  6482.60000
    150.99,        ____,  6503.30000
    151.48,        ____,  6506.40000
    151.97,        ____,  6475.00000
    152.46,        ____,  6529.70000
    152.95,        ____,  6540.10000
    153.44,        ____,  6583.90000
    153.93,        ____,  6652.90000
    154.42,        ____,  6702.60000
    154.91,        ____,  6691.10000
    155.40,        ____,  6676.10000
    155.89,        ____,  6646.20000
    156.39,        ____,  6668.60000
    156.88,        ____,  6677.10000
    157.37,        ____,  6711.20000
    157.86,        ____,  6725.70000
    158.35,        ____,  6768.50000
    158.84,        ____,  6821.00000
    159.33,        ____,  6908.50000
    159.82,        ____,  6970.50000
    160.31,        ____,  7016.00000
    160.80,        ____,  7070.50000
    161.29,        ____,  7040.10000
    161.78,        ____,  7027.70000
    162.27,        ____,  6996.90000
    162.76,        ____,  7005.20000
    163.25,        ____,  7025.60000
    163.74,        ____,  7042.70000
    164.23,        ____,  7031.00000
    164.72,        ____,  7076.70000
    165.21,        ____,  7055.00000
    165.70,        ____,  7071.60000
    166.20,        ____,  7134.20000
    166.69,        ____,  7150.80000
    167.18,        ____,  7156.10000
    167.67,        ____,  7162.80000
    168.16,        ____,  7125.00000
    168.65,        ____,  7072.20000
    169.14,        ____,  7101.60000
    169.63,        ____,  7076.00000
    170.12,        ____,  7032.20000
    170.61,        ____,  6990.60000
    171.10,        ____,  7015.60000
    171.59,        ____,  6992.30000
    172.08,        ____,  7004.20000
    172.57,        ____,  6990.60000
    173.06,        ____,  6981.30000
    173.55,        ____,  6957.60000
    174.04,        ____,  6951.80000
    174.53,        ____,  6943.90000
    175.02,        ____,  6942.40000
    175.50,        ____,  6965.90000
    175.99,        ____,  6980.20000
    176.48,        ____,  6986.80000
    176.97,        ____,  6954.70000
    177.46,        ____,  6927.00000
    177.95,        ____,  6868.40000
    178.44,        ____,  6827.70000
    178.93,        ____,  6797.60000
    179.42,        ____,  6823.20000
    179.91,        ____,  6851.40000
    180.40,        ____,  6870.80000
    180.89,        ____,  6887.00000
    181.38,        ____,  6885.60000
    181.87,        ____,  6907.60000
    182.36,        ____,  6929.50000
    182.85,        ____,  6921.00000
