2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 12:20

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3536.40000
    108.66,        ____,  3528.30000
    109.15,        ____,  3523.00000
    109.65,        ____,  3517.60000
    110.14,        ____,  3506.90000
    110.63,        ____,  3493.90000
    111.13,        ____,  3498.40000
    111.62,        ____,  3471.10000
    112.11,        ____,  3478.40000
    112.60,        ____,  3495.30000
    113.10,        ____,  3488.20000
    113.59,        ____,  3514.20000
    114.08,        ____,  3530.30000
    114.58,        ____,  3525.00000
    115.07,        ____,  3570.00000
    115.56,        ____,  3577.80000
    116.06,        ____,  3563.10000
    116.55,        ____,  3564.30000
    117.04,        ____,  3551.80000
    117.53,        ____,  3544.90000
    118.03,        ____,  3584.40000
    118.52,        ____,  3594.90000
    119.01,        ____,  3603.90000
    119.51,        ____,  3717.60000
    120.00,        ____,  3832.20000
    120.49,        ____,  3893.90000
    120.98,        ____,  3914.60000
    121.48,        ____,  3863.20000
    121.97,        ____,  3798.60000
    122.46,        ____,  3837.70000
    122.95,        ____,  3905.10000
    123.45,        ____,  3976.80000
    123.94,        ____,  4024.00000
    124.43,        ____,  4080.30000
    124.92,        ____,  4136.00000
    125.42,        ____,  4162.50000
    125.91,        ____,  4201.60000
    126.40,        ____,  4218.20000
    126.89,        ____,  4235.30000
    127.39,        ____,  4261.10000
    127.88,        ____,  4289.80000
    128.37,        ____,  4323.30000
    128.86,        ____,  4372.20000
    129.35,        ____,  4399.10000
    129.85,        ____,  4449.10000
    130.34,        ____,  4476.80000
    130.83,        ____,  4520.20000
    131.32,        ____,  4564.40000
    131.81,        ____,  4582.80000
    132.31,        ____,  4594.10000
    132.80,        ____,  4609.70000
    133.29,        ____,  4611.00000
    133.78,        ____,  4654.30000
    134.27,        ____,  4711.70000
    134.77,        ____,  4752.00000
    135.26,        ____,  4812.20000
    135.75,        ____,  4835.80000
    136.24,        ____,  4884.70000
    136.73,        ____,  4902.50000
    137.23,        ____,  4942.40000
    137.72,        ____,  4955.70000
    138.21,        ____,  4972.00000
    138.70,        ____,  4961.70000
    139.19,        ____,  5007.90000
    139.68,        ____,  5011.40000
    140.18,        ____,  5022.70000
    140.67,        ____,  5048.30000
    141.16,        ____,  5070.90000
    141.65,        ____,  5076.80000
    142.14,        ____,  5100.10000
    142.63,        ____,  5157.10000
    143.13,        ____,  5190.40000
    143.62,        ____,  5264.50000
    144.11,        ____,  5301.20000
    144.60,        ____,  5290.40000
    145.09,        ____,  5289.40000
    145.58,        ____,  5370.00000
    146.07,        ____,  5415.80000
    146.56,        ____,  5453.60000
    147.06,        ____,  5480.60000
    147.55,        ____,  5493.10000
    148.04,        ____,  5478.70000
    148.53,        ____,  5553.30000
    149.02,        ____,  5578.00000
    149.51,        ____,  5673.80000
    150.00,        ____,  5755.40000
    150.49,        ____,  5798.70000
    150.99,        ____,  5808.70000
    151.48,        ____,  5814.10000
    151.97,        ____,  5782.90000
    152.46,        ____,  5821.30000
    152.95,        ____,  5845.50000
    153.44,        ____,  5897.80000
