2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 14:25

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4380.50000
    108.66,        ____,  4360.50000
    109.15,        ____,  4339.40000
    109.65,        ____,  4314.00000
    110.14,        ____,  4287.00000
    110.63,        ____,  4264.70000
    111.13,        ____,  4259.40000
    111.62,        ____,  4241.20000
    112.11,        ____,  4250.00000
    112.60,        ____,  4280.90000
    113.10,        ____,  4278.90000
    113.59,        ____,  4301.30000
    114.08,        ____,  4315.20000
    114.58,        ____,  4301.30000
    115.07,        ____,  4325.80000
    115.56,        ____,  4320.90000
    116.06,        ____,  4302.60000
    116.55,        ____,  4306.10000
    117.04,        ____,  4302.20000
    117.53,        ____,  4285.90000
    118.03,        ____,  4332.40000
    118.52,        ____,  4358.20000
    119.01,        ____,  4383.30000
    119.51,        ____,  4510.00000
    120.00,        ____,  4654.60000
    120.49,        ____,  4731.90000
    120.98,        ____,  4783.80000
    121.48,        ____,  4760.10000
    121.97,        ____,  4712.10000
    122.46,        ____,  4764.60000
    122.95,        ____,  4862.10000
    123.45,        ____,  4963.60000
    123.94,        ____,  5027.70000
    124.43,        ____,  5102.30000
    124.92,        ____,  5185.00000
    125.42,        ____,  5237.30000
    125.91,        ____,  5311.30000
    126.40,        ____,  5356.90000
    126.89,        ____,  5371.50000
    127.39,        ____,  5405.30000
    127.88,        ____,  5442.40000
    128.37,        ____,  5500.30000
    128.86,        ____,  5586.40000
    129.35,        ____,  5658.50000
    129.85,        ____,  5739.20000
    130.34,        ____,  5805.10000
    130.83,        ____,  5877.70000
    131.32,        ____,  5938.60000
    131.81,        ____,  5968.40000
    132.31,        ____,  6010.20000
    132.80,        ____,  6046.40000
    133.29,        ____,  6078.20000
    133.78,        ____,  6136.20000
    134.27,        ____,  6186.00000
    134.77,        ____,  6227.00000
    135.26,        ____,  6289.10000
    135.75,        ____,  6327.90000
    136.24,        ____,  6405.40000
    136.73,        ____,  6427.00000
    137.23,        ____,  6466.40000
    137.72,        ____,  6477.70000
    138.21,        ____,  6490.90000
    138.70,        ____,  6486.00000
    139.19,        ____,  6543.20000
    139.68,        ____,  6536.90000
    140.18,        ____,  6548.40000
    140.67,        ____,  6558.80000
    141.16,        ____,  6594.80000
    141.65,        ____,  6617.10000
    142.14,        ____,  6667.60000
    142.63,        ____,  6743.10000
    143.13,        ____,  6794.90000
    143.62,        ____,  6863.50000
    144.11,        ____,  6902.60000
    144.60,        ____,  6880.80000
    145.09,        ____,  6874.80000
    145.58,        ____,  6947.10000
    146.07,        ____,  6999.30000
    146.56,        ____,  7051.80000
    147.06,        ____,  7095.20000
    147.55,        ____,  7120.10000
