2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/23 18:42

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2225.90000,   685.60000
    108.66,  2234.10000,   674.90000
    109.15,  2242.70000,   666.60000
    109.65,  2267.90000,   646.20000
    110.14,  2274.00000,   646.70000
    110.63,  2284.50000,   640.50000
    111.13,  2302.80000,   630.80000
    111.62,  2292.90000,   628.10000
    112.11,  2308.40000,   623.30000
    112.60,  2328.90000,   618.60000
    113.10,  2314.30000,   624.50000
    113.59,  2331.90000,   625.50000
    114.08,  2347.20000,   627.70000
    114.58,  2339.60000,   628.10000
    115.07,  2385.60000,   624.20000
    115.56,  2396.20000,   622.10000
    116.06,  2384.50000,   617.80000
    116.55,  2384.40000,   616.90000
    117.04,  2370.90000,   623.50000
    117.53,  2353.10000,   624.10000
    118.03,  2387.90000,   631.40000
    118.52,  2397.90000,   631.30000
    119.01,  2393.90000,   632.60000
    119.51,  2478.60000,   640.80000
    120.00,  2564.70000,   657.30000
    120.49,  2596.70000,   669.50000
    120.98,  2600.10000,   682.80000
    121.48,  2521.40000,   699.20000
    121.97,  2413.30000,   721.70000
    122.46,  2404.10000,   735.20000
    122.95,  2433.30000,   752.10000
    123.45,  2466.10000,   769.90000
    123.94,  2480.60000,   781.40000
    124.43,  2503.00000,   795.20000
    124.92,  2528.50000,   813.00000
    125.42,  2528.10000,   820.20000
    125.91,  2545.20000,   835.00000
    126.40,  2533.50000,   856.30000
    126.89,  2504.30000,   874.20000
    127.39,  2495.40000,   884.60000
    127.88,  2487.70000,   901.90000
    128.37,  2480.10000,   920.80000
    128.86,  2504.70000,   941.20000
    129.35,  2505.30000,   961.20000
    129.85,  2517.90000,   977.00000
    130.34,  2514.80000,   986.10000
    130.83,  2517.20000,  1001.80000
    131.32,  2512.40000,  1018.30000
    131.81,  2511.10000,  1032.90000
    132.31,  2510.50000,  1036.70000
    132.80,  2513.70000,  1035.70000
    133.29,  2502.20000,  1031.20000
    133.78,  2514.40000,  1038.50000
    134.27,  2531.20000,  1043.00000
    134.77,  2545.30000,  1055.20000
    135.26,  2569.90000,  1067.90000
    135.75,  2562.60000,  1082.60000
    136.24,  2566.10000,  1106.80000
    136.73,  2543.50000,  1123.00000
    137.23,  2560.20000,  1120.20000
    137.72,  2556.60000,  1126.80000
    138.21,  2560.20000,  1125.20000
    138.70,  2550.50000,  1128.70000
