2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/23 15:16

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2252.40000,   524.30000
    108.66,  2254.30000,   522.90000
    109.15,  2259.30000,   528.70000
    109.65,  2282.00000,   528.10000
    110.14,  2289.80000,   530.80000
    110.63,  2304.60000,   516.00000
    111.13,  2325.80000,   501.80000
    111.62,  2315.20000,   486.40000
    112.11,  2326.50000,   477.30000
    112.60,  2346.90000,   477.80000
    113.10,  2335.80000,   474.20000
    113.59,  2358.00000,   472.10000
    114.08,  2374.00000,   472.60000
    114.58,  2368.50000,   469.50000
    115.07,  2417.60000,   457.30000
    115.56,  2433.50000,   461.30000
    116.06,  2421.70000,   455.60000
    116.55,  2420.80000,   456.40000
    117.04,  2404.90000,   461.60000
    117.53,  2377.10000,   476.40000
    118.03,  2411.50000,   473.20000
    118.52,  2421.00000,   475.10000
    119.01,  2414.00000,   478.70000
    119.51,  2508.10000,   476.00000
    120.00,  2595.10000,   483.90000
    120.49,  2623.30000,   497.90000
    120.98,  2618.20000,   502.30000
    121.48,  2539.50000,   514.00000
    121.97,  2434.40000,   525.90000
    122.46,  2431.10000,   531.90000
    122.95,  2455.10000,   549.60000
    123.45,  2488.40000,   560.40000
    123.94,  2497.70000,   570.40000
    124.43,  2522.60000,   576.40000
    124.92,  2552.10000,   579.00000
    125.42,  2552.70000,   591.80000
    125.91,  2566.30000,   604.90000
    126.40,  2552.60000,   618.70000
    126.89,  2529.80000,   626.10000
    127.39,  2515.70000,   639.00000
    127.88,  2510.80000,   645.90000
    128.37,  2509.20000,   657.50000
    128.86,  2533.80000,   662.10000
    129.35,  2526.60000,   672.70000
    129.85,  2539.50000,   672.80000
    130.34,  2523.60000,   689.80000
    130.83,  2530.20000,   695.60000
    131.32,  2535.70000,   701.60000
    131.81,  2540.60000,   707.80000
    132.31,  2536.00000,   715.90000
    132.80,  2538.10000,   713.20000
    133.29,  2522.00000,   713.60000
    133.78,  2538.00000,   711.80000
    134.27,  2565.70000,   701.20000
    134.77,  2582.80000,   697.50000
    135.26,  2606.70000,   698.30000
    135.75,  2593.10000,   711.50000
    136.24,  2603.40000,   725.40000
    136.73,  2577.60000,   749.70000
    137.23,  2593.10000,   761.80000
    137.72,  2585.20000,   770.80000
    138.21,  2587.90000,   772.30000
    138.70,  2578.50000,   772.40000
    139.19,  2616.30000,   767.90000
    139.68,  2599.10000,   775.60000
    140.18,  2601.30000,   770.70000
    140.67,  2616.20000,   762.30000
    141.16,  2615.60000,   779.30000
    141.65,  2606.30000,   780.30000
    142.14,  2600.60000,   790.00000
    142.63,  2617.30000,   798.30000
    143.13,  2618.50000,   791.80000
    143.62,  2669.00000,   786.40000
    144.11,  2672.50000,   802.40000
    144.60,  2639.20000,   809.90000
    145.09,  2620.90000,   821.50000
    145.58,  2676.70000,   828.30000
    146.07,  2693.60000,   833.10000
    146.56,  2700.30000,   845.80000
    147.06,  2693.90000,   845.40000
    147.55,  2657.70000,   852.90000
    148.04,  2612.20000,   852.40000
    148.53,  2646.10000,   855.10000
    149.02,  2629.80000,   858.40000
    149.51,  2694.40000,   875.00000
    150.00,  2752.10000,   881.70000
    150.49,  2767.10000,   897.50000
