2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 15:13

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3673.60000
    108.66,        ____,  3673.80000
    109.15,        ____,  3661.20000
    109.65,        ____,  3663.60000
    110.14,        ____,  3646.20000
    110.63,        ____,  3639.30000
    111.13,        ____,  3630.60000
    111.62,        ____,  3611.50000
    112.11,        ____,  3610.40000
    112.60,        ____,  3638.30000
    113.10,        ____,  3630.70000
    113.59,        ____,  3660.50000
    114.08,        ____,  3674.60000
    114.58,        ____,  3664.80000
    115.07,        ____,  3693.90000
    115.56,        ____,  3702.70000
    116.06,        ____,  3687.30000
    116.55,        ____,  3693.80000
    117.04,        ____,  3688.00000
    117.53,        ____,  3681.80000
    118.03,        ____,  3722.40000
    118.52,        ____,  3742.60000
    119.01,        ____,  3742.50000
    119.51,        ____,  3849.80000
    120.00,        ____,  3967.70000
    120.49,        ____,  4040.40000
    120.98,        ____,  4071.30000
    121.48,        ____,  4022.80000
    121.97,        ____,  3948.40000
    122.46,        ____,  3973.80000
    122.95,        ____,  4048.90000
    123.45,        ____,  4134.90000
    123.94,        ____,  4181.70000
    124.43,        ____,  4248.70000
    124.92,        ____,  4311.80000
    125.42,        ____,  4334.50000
    125.91,        ____,  4383.10000
    126.40,        ____,  4405.80000
    126.89,        ____,  4409.60000
    127.39,        ____,  4432.20000
    127.88,        ____,  4458.10000
    128.37,        ____,  4487.60000
    128.86,        ____,  4544.10000
    129.35,        ____,  4579.60000
    129.85,        ____,  4636.40000
    130.34,        ____,  4669.30000
    130.83,        ____,  4706.10000
    131.32,        ____,  4741.70000
    131.81,        ____,  4772.60000
    132.31,        ____,  4786.20000
    132.80,        ____,  4809.00000
    133.29,        ____,  4804.80000
    133.78,        ____,  4830.30000
    134.27,        ____,  4881.00000
    134.77,        ____,  4942.10000
    135.26,        ____,  5011.50000
    135.75,        ____,  5040.10000
    136.24,        ____,  5085.10000
    136.73,        ____,  5099.00000
    137.23,        ____,  5143.40000
    137.72,        ____,  5167.10000
    138.21,        ____,  5190.20000
    138.70,        ____,  5181.90000
    139.19,        ____,  5229.10000
    139.68,        ____,  5224.90000
    140.18,        ____,  5240.40000
    140.67,        ____,  5271.40000
    141.16,        ____,  5302.30000
    141.65,        ____,  5313.30000
    142.14,        ____,  5341.60000
    142.63,        ____,  5386.60000
    143.13,        ____,  5403.30000
    143.62,        ____,  5486.40000
    144.11,        ____,  5517.40000
    144.60,        ____,  5499.90000
    145.09,        ____,  5499.90000
    145.58,        ____,  5562.50000
    146.07,        ____,  5581.00000
    146.56,        ____,  5617.40000
    147.06,        ____,  5631.10000
    147.55,        ____,  5642.60000
    148.04,        ____,  5658.90000
    148.53,        ____,  5737.30000
    149.02,        ____,  5755.00000
    149.51,        ____,  5852.40000
    150.00,        ____,  5937.70000
    150.49,        ____,  5986.00000
    150.99,        ____,  6015.60000
    151.48,        ____,  5999.50000
    151.97,        ____,  5938.70000
    152.46,        ____,  5964.30000
    152.95,        ____,  5977.00000
    153.44,        ____,  6018.70000
    153.93,        ____,  6077.30000
    154.42,        ____,  6116.20000
    154.91,        ____,  6121.60000
    155.40,        ____,  6129.10000
    155.89,        ____,  6120.90000
    156.39,        ____,  6144.40000
    156.88,        ____,  6129.90000
    157.37,        ____,  6137.00000
    157.86,        ____,  6164.80000
    158.35,        ____,  6230.10000
    158.84,        ____,  6298.80000
    159.33,        ____,  6393.70000
    159.82,        ____,  6449.00000
    160.31,        ____,  6494.80000
    160.80,        ____,  6548.00000
    161.29,        ____,  6522.70000
    161.78,        ____,  6492.20000
    162.27,        ____,  6463.70000
    162.76,        ____,  6474.00000
    163.25,        ____,  6505.50000
    163.74,        ____,  6551.00000
    164.23,        ____,  6574.10000
    164.72,        ____,  6624.00000
    165.21,        ____,  6617.80000
    165.70,        ____,  6634.30000
    166.20,        ____,  6691.90000
    166.69,        ____,  6715.70000
    167.18,        ____,  6730.60000
    167.67,        ____,  6731.10000
    168.16,        ____,  6683.70000
    168.65,        ____,  6625.20000
    169.14,        ____,  6651.60000
    169.63,        ____,  6639.50000
    170.12,        ____,  6634.70000
    170.61,        ____,  6625.70000
    171.10,        ____,  6667.30000
    171.59,        ____,  6639.20000
    172.08,        ____,  6632.40000
    172.57,        ____,  6607.00000
    173.06,        ____,  6588.40000
    173.55,        ____,  6578.80000
    174.04,        ____,  6573.20000
    174.53,        ____,  6568.00000
    175.02,        ____,  6566.80000
    175.50,        ____,  6587.60000
    175.99,        ____,  6601.60000
    176.48,        ____,  6623.10000
    176.97,        ____,  6601.70000
    177.46,        ____,  6587.00000
    177.95,        ____,  6536.20000
    178.44,        ____,  6504.40000
    178.93,        ____,  6482.10000
    179.42,        ____,  6508.80000
    179.91,        ____,  6529.20000
    180.40,        ____,  6537.40000
    180.89,        ____,  6542.20000
    181.38,        ____,  6539.00000
    181.87,        ____,  6558.50000
    182.36,        ____,  6583.00000
    182.85,        ____,  6574.00000
    183.34,        ____,  6618.40000
    183.83,        ____,  6628.90000
    184.32,        ____,  6613.70000
    184.81,        ____,  6648.30000
    185.29,        ____,  6635.90000
    185.78,        ____,  6596.40000
    186.27,        ____,  6591.20000
    186.76,        ____,  6550.70000
    187.25,        ____,  6500.60000
    187.74,        ____,  6571.10000
    188.23,        ____,  6605.80000
    188.72,        ____,  6639.00000
    189.21,        ____,  6647.50000
    189.70,        ____,  6639.30000
    190.19,        ____,  6614.00000
    190.67,        ____,  6613.90000
    191.16,        ____,  6614.50000
    191.65,        ____,  6610.90000
    192.14,        ____,  6611.00000
    192.63,        ____,  6656.60000
    193.12,        ____,  6667.20000
    193.61,        ____,  6650.30000
    194.10,        ____,  6682.80000
    194.59,        ____,  6670.40000
