2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/23 12:18

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2269.20000,   805.60000
    108.66,  2279.80000,   800.80000
    109.15,  2294.30000,   788.10000
    109.65,  2320.60000,   771.70000
    110.14,  2328.70000,   758.10000
    110.63,  2332.80000,   746.50000
    111.13,  2352.30000,   732.30000
    111.62,  2339.00000,   723.90000
    112.11,  2352.10000,   715.90000
    112.60,  2369.70000,   712.80000
    113.10,  2366.80000,   714.50000
    113.59,  2385.90000,   716.30000
    114.08,  2405.30000,   705.00000
    114.58,  2394.80000,   701.20000
    115.07,  2431.90000,   700.20000
    115.56,  2454.70000,   689.30000
    116.06,  2460.80000,   684.80000
    116.55,  2469.30000,   679.30000
    117.04,  2454.00000,   681.60000
    117.53,  2428.90000,   692.20000
    118.03,  2448.10000,   702.20000
    118.52,  2447.20000,   715.20000
    119.01,  2446.30000,   726.50000
    119.51,  2545.10000,   722.20000
    120.00,  2641.90000,   711.60000
    120.49,  2681.40000,   703.10000
    120.98,  2675.90000,   696.50000
    121.48,  2578.70000,   718.30000
    121.97,  2472.50000,   738.00000
    122.46,  2463.30000,   756.80000
    122.95,  2498.40000,   769.20000
    123.45,  2528.70000,   787.80000
    123.94,  2532.60000,   808.00000
    124.43,  2548.90000,   826.40000
    124.92,  2581.00000,   824.30000
    125.42,  2576.60000,   833.30000
    125.91,  2595.20000,   841.30000
    126.40,  2585.50000,   854.40000
    126.89,  2558.70000,   878.80000
    127.39,  2552.40000,   886.30000
    127.88,  2553.20000,   891.00000
    128.37,  2546.40000,   909.50000
    128.86,  2567.40000,   912.90000
    129.35,  2562.30000,   919.30000
    129.85,  2566.70000,   933.50000
    130.34,  2567.00000,   935.60000
    130.83,  2575.40000,   940.60000
    131.32,  2578.00000,   957.70000
    131.81,  2582.20000,   959.70000
    132.31,  2572.80000,   975.10000
    132.80,  2565.40000,   996.60000
    133.29,  2557.40000,   996.20000
    133.78,  2571.00000,   997.20000
    134.27,  2588.50000,  1002.90000
    134.77,  2601.60000,  1011.20000
    135.26,  2620.30000,  1027.70000
    135.75,  2607.90000,  1044.80000
    136.24,  2620.10000,  1038.60000
    136.73,  2609.80000,  1037.00000
    137.23,  2626.60000,  1040.90000
    137.72,  2623.70000,  1060.90000
    138.21,  2626.50000,  1073.40000
    138.70,  2613.90000,  1081.20000
    139.19,  2646.00000,  1083.30000
    139.68,  2640.40000,  1077.90000
    140.18,  2647.20000,  1077.40000
    140.67,  2649.40000,  1098.40000
    141.16,  2652.90000,  1105.70000
    141.65,  2646.40000,  1109.10000
    142.14,  2651.30000,  1118.00000
    142.63,  2667.50000,  1127.10000
    143.13,  2672.00000,  1137.50000
    143.62,  2696.00000,  1162.90000
    144.11,  2695.30000,  1172.00000
    144.60,  2660.20000,  1184.50000
    145.09,  2649.30000,  1196.60000
    145.58,  2694.80000,  1214.80000
    146.07,  2715.70000,  1228.80000
    146.56,  2722.90000,  1246.10000
    147.06,  2711.50000,  1261.80000
    147.55,  2675.10000,  1279.90000
    148.04,  2639.10000,  1291.30000
    148.53,  2673.00000,  1302.80000
    149.02,  2665.20000,  1312.30000
    149.51,  2740.00000,  1323.70000
    150.00,  2787.90000,  1347.90000
    150.49,  2805.80000,  1368.50000
    150.99,  2801.80000,  1385.80000
    151.48,  2773.00000,  1412.50000
    151.97,  2698.70000,  1430.40000
    152.46,  2703.70000,  1453.30000
    152.95,  2676.60000,  1494.20000
    153.44,  2677.10000,  1527.00000
    153.93,  2701.00000,  1561.10000
    154.42,  2711.70000,  1603.10000
    154.91,  2698.10000,  1623.50000
    155.40,  2685.40000,  1641.70000
    155.89,  2668.00000,  1659.70000
    156.39,  2682.10000,  1670.80000
    156.88,  2668.80000,  1676.50000
    157.37,  2678.30000,  1693.90000
    157.86,  2686.70000,  1715.80000
    158.35,  2690.80000,  1747.40000
    158.84,  2706.30000,  1772.20000
    159.33,  2746.60000,  1801.50000
    159.82,  2756.70000,  1824.50000
    160.31,  2775.60000,  1855.40000
    160.80,  2803.60000,  1892.00000
    161.29,  2759.50000,  1927.20000
    161.78,  2725.60000,  1950.80000
    162.27,  2695.30000,  1972.10000
    162.76,  2696.50000,  1983.10000
    163.25,  2710.20000,  1994.20000
    163.74,  2746.40000,  2004.60000
    164.23,  2751.60000,  2020.10000
    164.72,  2760.40000,  2048.20000
    165.21,  2727.30000,  2075.80000
    165.70,  2713.90000,  2102.50000
    166.20,  2746.40000,  2127.30000
    166.69,  2777.90000,  2147.70000
    167.18,  2797.80000,  2161.20000
    167.67,  2800.10000,  2179.10000
    168.16,  2774.00000,  2191.80000
    168.65,  2730.40000,  2200.90000
    169.14,  2745.80000,  2225.90000
    169.63,  2739.20000,  2245.10000
    170.12,  2733.20000,  2247.20000
    170.61,  2734.10000,  2249.30000
    171.10,  2788.60000,  2244.60000
    171.59,  2788.30000,  2229.70000
    172.08,  2791.10000,  2235.20000
    172.57,  2785.60000,  2228.70000
    173.06,  2782.50000,  2217.50000
    173.55,  2767.50000,  2212.60000
    174.04,  2754.00000,  2212.50000
    174.53,  2748.50000,  2203.00000
    175.02,  2744.10000,  2213.00000
    175.50,  2774.40000,  2226.00000
    175.99,  2806.20000,  2231.30000
    176.48,  2832.70000,  2232.10000
    176.97,  2806.70000,  2226.70000
    177.46,  2808.00000,  2213.20000
    177.95,  2778.20000,  2217.90000
    178.44,  2761.80000,  2233.70000
    178.93,  2744.40000,  2234.50000
    179.42,  2769.60000,  2224.80000
    179.91,  2781.90000,  2210.70000
    180.40,  2789.20000,  2204.80000
    180.89,  2795.40000,  2203.30000
    181.38,  2784.30000,  2213.20000
    181.87,  2780.50000,  2215.10000
    182.36,  2774.10000,  2220.50000
    182.85,  2743.60000,  2232.10000
    183.34,  2755.00000,  2235.80000
    183.83,  2767.40000,  2233.10000
    184.32,  2769.40000,  2235.90000
    184.81,  2818.90000,  2228.90000
    185.29,  2812.80000,  2227.10000
    185.78,  2782.40000,  2222.70000
    186.27,  2789.20000,  2214.70000
    186.76,  2780.00000,  2207.80000
    187.25,  2761.20000,  2200.80000
    187.74,  2826.30000,  2200.10000
    188.23,  2848.30000,  2193.70000
    188.72,  2865.70000,  2180.00000
    189.21,  2854.10000,  2176.70000
    189.70,  2832.90000,  2173.50000
    190.19,  2800.40000,  2179.70000
    190.67,  2789.60000,  2189.40000
    191.16,  2786.80000,  2194.90000
    191.65,  2788.20000,  2199.50000
    192.14,  2772.30000,  2211.70000
    192.63,  2793.80000,  2217.40000
    193.12,  2804.90000,  2219.50000
    193.61,  2793.90000,  2212.70000
    194.10,  2804.40000,  2211.00000
    194.59,  2801.00000,  2200.80000
    195.07,  2794.70000,  2207.00000
    195.56,  2809.60000,  2207.50000
    196.05,  2796.40000,  2208.10000
    196.54,  2788.20000,  2203.30000
    197.03,  2803.10000,  2212.80000
    197.52,  2838.40000,  2215.60000
    198.01,  2849.60000,  2212.90000
    198.49,  2854.90000,  2206.60000
    198.98,  2842.40000,  2202.10000
    199.47,  2806.40000,  2184.60000
    199.96,  2791.90000,  2192.80000
    200.45,  2798.20000,  2196.40000
    200.94,  2781.40000,  2194.80000
    201.43,  2783.30000,  2183.00000
    201.91,  2777.90000,  2175.50000
    202.40,  2771.30000,  2159.40000
    202.89,  2777.90000,  2154.30000
    203.38,  2799.40000,  2142.80000
    203.87,  2801.50000,  2150.90000
    204.36,  2788.40000,  2149.60000
    204.84,  2786.10000,  2165.40000
    205.33,  2798.80000,  2173.00000
    205.82,  2810.20000,  2177.20000
    206.31,  2801.50000,  2189.90000
    206.80,  2799.30000,  2206.20000
    207.28,  2810.10000,  2206.80000
    207.77,  2820.20000,  2203.20000
    208.26,  2838.20000,  2187.80000
    208.75,  2845.20000,  2169.30000
    209.24,  2820.70000,  2171.90000
    209.72,  2822.20000,  2180.10000
    210.21,  2835.90000,  2180.40000
    210.70,  2813.40000,  2182.50000
    211.19,  2834.10000,  2179.60000
    211.68,  2843.40000,  2184.70000
    212.16,  2851.80000,  2187.70000
    212.65,  2852.70000,  2208.20000
    213.14,  2840.70000,  2217.40000
    213.63,  2828.10000,  2222.60000
    214.12,  2813.50000,  2220.90000
    214.60,  2823.40000,  2231.60000
    215.09,  2838.30000,  2239.90000
    215.58,  2835.50000,  2259.80000
    216.07,  2823.90000,  2283.60000
    216.55,  2825.40000,  2286.80000
    217.04,  2765.90000,  2292.20000
    217.53,  2764.40000,  2304.30000
    218.02,  2758.20000,  2328.00000
    218.50,  2780.70000,  2322.30000
    218.99,  2816.10000,  2330.70000
    219.48,  2847.00000,  2349.10000
    219.97,  2815.70000,  2380.50000
    220.45,  2815.20000,  2419.10000
    220.94,  2789.90000,  2476.60000
    221.43,  2803.30000,  2496.20000
    221.92,  2826.30000,  2521.10000
    222.40,  2827.50000,  2549.20000
    222.89,  2822.70000,  2565.90000
    223.38,  2848.30000,  2582.90000
    223.86,  2868.50000,  2604.80000
    224.35,  2892.50000,  2634.60000
    224.84,  2886.80000,  2674.70000
    225.33,  2872.50000,  2697.10000
    225.81,  2838.80000,  2716.60000
    226.30,  2824.50000,  2729.30000
    226.79,  2822.00000,  2733.50000
    227.27,  2814.70000,  2746.20000
