2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 14:50

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3520.30000
    108.66,        ____,  3506.40000
    109.15,        ____,  3497.70000
    109.65,        ____,  3490.40000
    110.14,        ____,  3475.40000
    110.63,        ____,  3460.80000
    111.13,        ____,  3461.50000
    111.62,        ____,  3433.10000
    112.11,        ____,  3447.00000
    112.60,        ____,  3475.70000
    113.10,        ____,  3473.70000
    113.59,        ____,  3496.00000
    114.08,        ____,  3512.80000
    114.58,        ____,  3503.30000
    115.07,        ____,  3543.20000
    115.56,        ____,  3557.30000
    116.06,        ____,  3546.30000
    116.55,        ____,  3542.90000
    117.04,        ____,  3533.90000
    117.53,        ____,  3518.50000
    118.03,        ____,  3553.40000
    118.52,        ____,  3573.80000
    119.01,        ____,  3582.20000
    119.51,        ____,  3679.60000
    120.00,        ____,  3797.40000
    120.49,        ____,  3862.30000
    120.98,        ____,  3891.10000
    121.48,        ____,  3844.00000
    121.97,        ____,  3773.40000
    122.46,        ____,  3791.40000
    122.95,        ____,  3863.30000
    123.45,        ____,  3943.00000
    123.94,        ____,  3987.00000
    124.43,        ____,  4047.20000
    124.92,        ____,  4104.00000
    125.42,        ____,  4121.00000
    125.91,        ____,  4165.90000
    126.40,        ____,  4185.50000
    126.89,        ____,  4191.20000
    127.39,        ____,  4222.00000
    127.88,        ____,  4242.90000
    128.37,        ____,  4259.90000
    128.86,        ____,  4304.60000
    129.35,        ____,  4334.00000
    129.85,        ____,  4379.20000
    130.34,        ____,  4407.30000
    130.83,        ____,  4448.50000
    131.32,        ____,  4493.50000
    131.81,        ____,  4515.70000
    132.31,        ____,  4538.30000
    132.80,        ____,  4559.50000
    133.29,        ____,  4557.90000
    133.78,        ____,  4593.60000
    134.27,        ____,  4646.50000
    134.77,        ____,  4686.30000
    135.26,        ____,  4742.20000
    135.75,        ____,  4773.30000
    136.24,        ____,  4816.80000
    136.73,        ____,  4829.50000
    137.23,        ____,  4865.90000
    137.72,        ____,  4874.60000
    138.21,        ____,  4873.40000
    138.70,        ____,  4868.40000
    139.19,        ____,  4915.30000
    139.68,        ____,  4923.80000
    140.18,        ____,  4950.30000
    140.67,        ____,  4977.90000
    141.16,        ____,  4994.80000
    141.65,        ____,  5012.90000
    142.14,        ____,  5043.20000
    142.63,        ____,  5089.10000
    143.13,        ____,  5111.00000
    143.62,        ____,  5151.20000
    144.11,        ____,  5168.10000
    144.60,        ____,  5151.50000
    145.09,        ____,  5148.00000
    145.58,        ____,  5231.00000
    146.07,        ____,  5271.70000
    146.56,        ____,  5297.60000
    147.06,        ____,  5316.50000
    147.55,        ____,  5318.70000
    148.04,        ____,  5301.30000
    148.53,        ____,  5369.20000
    149.02,        ____,  5372.90000
    149.51,        ____,  5458.80000
    150.00,        ____,  5531.80000
    150.49,        ____,  5590.70000
    150.99,        ____,  5611.20000
    151.48,        ____,  5622.00000
    151.97,        ____,  5570.70000
    152.46,        ____,  5605.00000
    152.95,        ____,  5608.80000
    153.44,        ____,  5638.70000
    153.93,        ____,  5688.60000
    154.42,        ____,  5740.60000
    154.91,        ____,  5733.30000
    155.40,        ____,  5736.50000
    155.89,        ____,  5724.90000
    156.39,        ____,  5745.80000
    156.88,        ____,  5746.50000
    157.37,        ____,  5772.10000
    157.86,        ____,  5789.00000
    158.35,        ____,  5832.00000
    158.84,        ____,  5895.30000
    159.33,        ____,  5992.30000
    159.82,        ____,  6052.80000
    160.31,        ____,  6099.00000
    160.80,        ____,  6145.90000
    161.29,        ____,  6106.10000
    161.78,        ____,  6082.10000
    162.27,        ____,  6063.90000
    162.76,        ____,  6074.90000
    163.25,        ____,  6105.80000
    163.74,        ____,  6159.70000
    164.23,        ____,  6189.80000
    164.72,        ____,  6243.80000
    165.21,        ____,  6240.40000
    165.70,        ____,  6240.00000
    166.20,        ____,  6292.30000
    166.69,        ____,  6319.20000
    167.18,        ____,  6347.20000
    167.67,        ____,  6362.70000
    168.16,        ____,  6343.40000
    168.65,        ____,  6297.10000
    169.14,        ____,  6320.20000
    169.63,        ____,  6299.70000
    170.12,        ____,  6273.90000
    170.61,        ____,  6262.20000
    171.10,        ____,  6301.30000
    171.59,        ____,  6285.20000
