2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 13:10

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4296.90000
    108.66,        ____,  4281.20000
    109.15,        ____,  4264.30000
    109.65,        ____,  4250.80000
    110.14,        ____,  4230.00000
    110.63,        ____,  4212.40000
    111.13,        ____,  4210.00000
    111.62,        ____,  4175.30000
    112.11,        ____,  4175.60000
    112.60,        ____,  4201.90000
    113.10,        ____,  4191.60000
    113.59,        ____,  4212.60000
    114.08,        ____,  4226.10000
    114.58,        ____,  4210.70000
    115.07,        ____,  4243.80000
    115.56,        ____,  4253.90000
    116.06,        ____,  4237.00000
    116.55,        ____,  4229.00000
    117.04,        ____,  4226.00000
    117.53,        ____,  4219.50000
    118.03,        ____,  4268.80000
    118.52,        ____,  4293.60000
    119.01,        ____,  4312.90000
    119.51,        ____,  4422.00000
    120.00,        ____,  4544.50000
    120.49,        ____,  4611.50000
    120.98,        ____,  4650.60000
    121.48,        ____,  4615.60000
    121.97,        ____,  4570.90000
    122.46,        ____,  4627.50000
    122.95,        ____,  4723.60000
    123.45,        ____,  4822.30000
    123.94,        ____,  4892.20000
    124.43,        ____,  4960.90000
    124.92,        ____,  5032.20000
    125.42,        ____,  5082.30000
    125.91,        ____,  5146.40000
    126.40,        ____,  5177.60000
    126.89,        ____,  5189.10000
    127.39,        ____,  5215.20000
    127.88,        ____,  5243.70000
    128.37,        ____,  5295.20000
    128.86,        ____,  5371.80000
    129.35,        ____,  5418.20000
    129.85,        ____,  5469.90000
    130.34,        ____,  5511.20000
    130.83,        ____,  5551.90000
    131.32,        ____,  5610.50000
    131.81,        ____,  5659.70000
    132.31,        ____,  5689.80000
    132.80,        ____,  5709.00000
    133.29,        ____,  5708.70000
    133.78,        ____,  5747.70000
    134.27,        ____,  5808.80000
    134.77,        ____,  5881.90000
    135.26,        ____,  5969.90000
    135.75,        ____,  6016.80000
    136.24,        ____,  6085.20000
    136.73,        ____,  6112.40000
    137.23,        ____,  6149.90000
    137.72,        ____,  6167.50000
    138.21,        ____,  6190.20000
    138.70,        ____,  6186.60000
    139.19,        ____,  6259.50000
    139.68,        ____,  6277.10000
    140.18,        ____,  6303.70000
    140.67,        ____,  6325.40000
    141.16,        ____,  6358.20000
    141.65,        ____,  6368.50000
    142.14,        ____,  6417.90000
    142.63,        ____,  6493.10000
    143.13,        ____,  6537.90000
    143.62,        ____,  6592.50000
    144.11,        ____,  6627.00000
    144.60,        ____,  6611.80000
    145.09,        ____,  6614.10000
    145.58,        ____,  6705.50000
    146.07,        ____,  6751.40000
    146.56,        ____,  6788.50000
    147.06,        ____,  6832.50000
    147.55,        ____,  6879.80000
    148.04,        ____,  6900.20000
    148.53,        ____,  7000.10000
    149.02,        ____,  7037.40000
    149.51,        ____,  7115.00000
    150.00,        ____,  7169.60000
    150.49,        ____,  7215.70000
    150.99,        ____,  7228.70000
    151.48,        ____,  7227.70000
    151.97,        ____,  7199.70000
    152.46,        ____,  7235.10000
    152.95,        ____,  7246.50000
    153.44,        ____,  7297.80000
    153.93,        ____,  7373.20000
    154.42,        ____,  7419.00000
    154.91,        ____,  7423.20000
    155.40,        ____,  7428.00000
    155.89,        ____,  7402.50000
    156.39,        ____,  7417.70000
