2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 13:53

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4041.10000
    108.66,        ____,  4025.50000
    109.15,        ____,  4015.60000
    109.65,        ____,  4001.70000
    110.14,        ____,  3978.00000
    110.63,        ____,  3945.40000
    111.13,        ____,  3943.10000
    111.62,        ____,  3915.40000
    112.11,        ____,  3928.00000
    112.60,        ____,  3955.40000
    113.10,        ____,  3945.00000
    113.59,        ____,  3968.20000
    114.08,        ____,  3990.70000
    114.58,        ____,  3987.00000
    115.07,        ____,  4019.40000
    115.56,        ____,  4016.40000
    116.06,        ____,  3994.00000
    116.55,        ____,  4000.30000
    117.04,        ____,  3995.90000
    117.53,        ____,  3993.70000
    118.03,        ____,  4036.30000
    118.52,        ____,  4048.00000
    119.01,        ____,  4059.30000
    119.51,        ____,  4170.00000
    120.00,        ____,  4300.60000
    120.49,        ____,  4374.20000
    120.98,        ____,  4426.90000
    121.48,        ____,  4393.60000
    121.97,        ____,  4339.70000
    122.46,        ____,  4372.50000
    122.95,        ____,  4449.40000
    123.45,        ____,  4523.80000
    123.94,        ____,  4593.60000
    124.43,        ____,  4663.60000
    124.92,        ____,  4738.20000
    125.42,        ____,  4771.70000
    125.91,        ____,  4828.50000
    126.40,        ____,  4856.60000
    126.89,        ____,  4883.50000
    127.39,        ____,  4917.60000
    127.88,        ____,  4954.90000
    128.37,        ____,  4988.40000
    128.86,        ____,  5042.50000
    129.35,        ____,  5078.30000
    129.85,        ____,  5126.20000
    130.34,        ____,  5154.20000
    130.83,        ____,  5210.10000
    131.32,        ____,  5260.30000
    131.81,        ____,  5298.00000
    132.31,        ____,  5330.90000
    132.80,        ____,  5361.00000
    133.29,        ____,  5370.00000
    133.78,        ____,  5415.20000
    134.27,        ____,  5470.00000
    134.77,        ____,  5524.40000
    135.26,        ____,  5589.30000
    135.75,        ____,  5637.00000
    136.24,        ____,  5706.10000
    136.73,        ____,  5721.70000
    137.23,        ____,  5775.30000
    137.72,        ____,  5796.50000
    138.21,        ____,  5816.40000
    138.70,        ____,  5818.10000
    139.19,        ____,  5865.70000
    139.68,        ____,  5855.30000
    140.18,        ____,  5878.20000
    140.67,        ____,  5910.50000
    141.16,        ____,  5951.00000
    141.65,        ____,  5981.20000
    142.14,        ____,  6016.40000
    142.63,        ____,  6074.70000
    143.13,        ____,  6096.00000
    143.62,        ____,  6151.90000
    144.11,        ____,  6179.10000
    144.60,        ____,  6160.60000
    145.09,        ____,  6158.70000
    145.58,        ____,  6251.60000
    146.07,        ____,  6286.20000
    146.56,        ____,  6331.90000
    147.06,        ____,  6369.10000
    147.55,        ____,  6388.00000
    148.04,        ____,  6393.00000
    148.53,        ____,  6482.00000
    149.02,        ____,  6502.80000
    149.51,        ____,  6607.50000
    150.00,        ____,  6693.50000
    150.49,        ____,  6750.60000
    150.99,        ____,  6780.20000
    151.48,        ____,  6778.00000
    151.97,        ____,  6734.80000
    152.46,        ____,  6767.70000
    152.95,        ____,  6789.70000
    153.44,        ____,  6833.90000
    153.93,        ____,  6896.20000
    154.42,        ____,  6936.10000
    154.91,        ____,  6935.00000
    155.40,        ____,  6939.50000
    155.89,        ____,  6937.60000
    156.39,        ____,  6937.70000
    156.88,        ____,  6899.70000
    157.37,        ____,  6901.70000
    157.86,        ____,  6914.30000
    158.35,        ____,  6975.00000
    158.84,        ____,  7050.10000
    159.33,        ____,  7145.70000
    159.82,        ____,  7225.40000
    160.31,        ____,  7295.30000
    160.80,        ____,  7358.10000
    161.29,        ____,  7318.50000
    161.78,        ____,  7267.10000
    162.27,        ____,  7213.10000
    162.76,        ____,  7205.70000
    163.25,        ____,  7223.80000
    163.74,        ____,  7276.10000
    164.23,        ____,  7305.60000
    164.72,        ____,  7366.60000
    165.21,        ____,  7348.20000
    165.70,        ____,  7348.30000
    166.20,        ____,  7395.00000
    166.69,        ____,  7406.70000
    167.18,        ____,  7417.80000
    167.67,        ____,  7425.10000
    168.16,        ____,  7380.10000
    168.65,        ____,  7327.40000
    169.14,        ____,  7349.30000
    169.63,        ____,  7325.10000
    170.12,        ____,  7285.50000
    170.61,        ____,  7266.40000
    171.10,        ____,  7300.00000
    171.59,        ____,  7268.50000
    172.08,        ____,  7266.80000
    172.57,        ____,  7254.20000
    173.06,        ____,  7233.10000
    173.55,        ____,  7214.60000
    174.04,        ____,  7200.10000
    174.53,        ____,  7173.70000
    175.02,        ____,  7161.50000
    175.50,        ____,  7187.60000
    175.99,        ____,  7211.90000
    176.48,        ____,  7230.00000
    176.97,        ____,  7200.80000
    177.46,        ____,  7180.70000
    177.95,        ____,  7138.00000
    178.44,        ____,  7114.10000
    178.93,        ____,  7073.20000
    179.42,        ____,  7080.20000
    179.91,        ____,  7081.10000
    180.40,        ____,  7099.10000
    180.89,        ____,  7129.50000
    181.38,        ____,  7132.90000
    181.87,        ____,  7136.50000
    182.36,        ____,  7144.80000
    182.85,        ____,  7144.10000
    183.34,        ____,  7199.10000
    183.83,        ____,  7232.80000
    184.32,        ____,  7221.00000
    184.81,        ____,  7246.50000
    185.29,        ____,  7212.10000
    185.78,        ____,  7165.70000
    186.27,        ____,  7169.30000
    186.76,        ____,  7131.50000
    187.25,        ____,  7079.10000
    187.74,        ____,  7154.20000
    188.23,        ____,  7179.60000
    188.72,        ____,  7216.00000
    189.21,        ____,  7249.90000
    189.70,        ____,  7238.60000
    190.19,        ____,  7210.40000
    190.67,        ____,  7224.60000
    191.16,        ____,  7221.90000
    191.65,        ____,  7205.70000
    192.14,        ____,  7211.70000
    192.63,        ____,  7270.20000
    193.12,        ____,  7290.80000
    193.61,        ____,  7297.80000
    194.10,        ____,  7342.20000
    194.59,        ____,  7318.30000
    195.07,        ____,  7303.80000
    195.56,        ____,  7334.20000
    196.05,        ____,  7282.60000
    196.54,        ____,  7214.40000
    197.03,        ____,  7189.70000
    197.52,        ____,  7175.50000
    198.01,        ____,  7120.40000
    198.49,        ____,  7122.00000
    198.98,        ____,  7108.00000
    199.47,        ____,  7034.50000
    199.96,        ____,  7010.60000
    200.45,        ____,  7023.70000
    200.94,        ____,  6959.60000
    201.43,        ____,  6956.70000
    201.91,        ____,  6945.90000
    202.40,        ____,  6889.10000
    202.89,        ____,  6862.80000
    203.38,        ____,  6866.70000
    203.87,        ____,  6836.10000
    204.36,        ____,  6816.60000
    204.84,        ____,  6837.30000
    205.33,        ____,  6835.00000
    205.82,        ____,  6840.70000
    206.31,        ____,  6841.00000
    206.80,        ____,  6828.10000
    207.28,        ____,  6809.20000
    207.77,        ____,  6814.80000
    208.26,        ____,  6802.90000
    208.75,        ____,  6795.90000
    209.24,        ____,  6787.10000
    209.72,        ____,  6799.50000
    210.21,        ____,  6796.90000
    210.70,        ____,  6773.90000
    211.19,        ____,  6782.00000
    211.68,        ____,  6783.00000
    212.16,        ____,  6799.60000
    212.65,        ____,  6808.50000
    213.14,        ____,  6765.90000
    213.63,        ____,  6742.60000
    214.12,        ____,  6719.50000
    214.60,        ____,  6723.50000
    215.09,        ____,  6747.20000
    215.58,        ____,  6754.30000
    216.07,        ____,  6736.80000
    216.55,        ____,  6739.80000
    217.04,        ____,  6683.80000
    217.53,        ____,  6681.90000
    218.02,        ____,  6693.50000
    218.50,        ____,  6731.20000
    218.99,        ____,  6757.20000
    219.48,        ____,  6787.40000
    219.97,        ____,  6759.20000
    220.45,        ____,  6762.50000
    220.94,        ____,  6776.20000
    221.43,        ____,  6822.10000
    221.92,        ____,  6865.60000
    222.40,        ____,  6906.20000
    222.89,        ____,  6946.90000
    223.38,        ____,  7008.20000
    223.86,        ____,  7073.30000
    224.35,        ____,  7132.00000
    224.84,        ____,  7169.10000
    225.33,        ____,  7207.40000
    225.81,        ____,  7235.30000
    226.30,        ____,  7272.30000
    226.79,        ____,  7310.70000
    227.27,        ____,  7336.10000
    227.76,        ____,  7362.60000
    228.25,        ____,  7410.20000
    228.74,        ____,  7440.80000
    229.22,        ____,  7467.80000
    229.71,        ____,  7460.60000
    230.20,        ____,  7419.40000
    230.68,        ____,  7374.00000
    231.17,        ____,  7327.80000
    231.66,        ____,  7272.40000
    232.14,        ____,  7228.50000
    232.63,        ____,  7179.30000
    233.12,        ____,  7132.20000
    233.60,        ____,  7071.90000
    234.09,        ____,  6976.70000
    234.58,        ____,  6895.90000
    235.06,        ____,  6834.60000
    235.55,        ____,  6778.80000
    236.04,        ____,  6723.60000
    236.52,        ____,  6692.60000
    237.01,        ____,  6619.10000
    237.50,        ____,  6615.10000
    237.98,        ____,  6572.00000
    238.47,        ____,  6593.20000
    238.96,        ____,  6567.10000
    239.44,        ____,  6531.30000
    239.93,        ____,  6489.60000
    240.41,        ____,  6426.60000
    240.90,        ____,  6333.90000
    241.39,        ____,  6337.00000
    241.87,        ____,  6353.70000
    242.36,        ____,  6355.50000
    242.85,        ____,  6390.30000
    243.33,        ____,  6372.50000
    243.82,        ____,  6341.10000
    244.30,        ____,  6311.60000
    244.79,        ____,  6314.40000
    245.28,        ____,  6289.80000
    245.76,        ____,  6284.80000
    246.25,        ____,  6263.70000
    246.74,        ____,  6284.00000
    247.22,        ____,  6320.10000
    247.71,        ____,  6327.60000
    248.19,        ____,  6313.70000
    248.68,        ____,  6317.00000
    249.16,        ____,  6282.50000
    249.65,        ____,  6315.20000
    250.14,        ____,  6337.40000
    250.62,        ____,  6318.90000
    251.11,        ____,  6297.00000
    251.59,        ____,  6277.30000
    252.08,        ____,  6257.30000
    252.57,        ____,  6259.60000
    253.05,        ____,  6251.70000
    253.54,        ____,  6270.90000
    254.02,        ____,  6295.00000
    254.51,        ____,  6290.00000
    254.99,        ____,  6278.80000
    255.48,        ____,  6229.20000
    255.96,        ____,  6180.80000
    256.45,        ____,  6185.70000
    256.94,        ____,  6187.00000
    257.42,        ____,  6183.40000
    257.91,        ____,  6183.20000
    258.39,        ____,  6164.20000
    258.88,        ____,  6127.80000
    259.36,        ____,  6125.80000
    259.85,        ____,  6106.40000
    260.33,        ____,  6120.50000
    260.82,        ____,  6147.50000
    261.30,        ____,  6155.60000
    261.79,        ____,  6121.00000
    262.27,        ____,  6097.30000
    262.76,        ____,  6072.40000
    263.24,        ____,  6069.10000
    263.73,        ____,  6097.00000
    264.22,        ____,  6114.20000
    264.70,        ____,  6091.30000
    265.19,        ____,  6074.00000
    265.67,        ____,  6046.50000
    266.16,        ____,  6029.10000
    266.64,        ____,  6051.00000
    267.13,        ____,  6051.90000
    267.61,        ____,  6028.30000
    268.10,        ____,  6042.00000
    268.58,        ____,  6037.70000
    269.06,        ____,  6039.90000
    269.55,        ____,  6059.60000
    270.03,        ____,  6064.30000
    270.52,        ____,  6058.30000
    271.00,        ____,  6064.90000
    271.49,        ____,  6065.20000
    271.97,        ____,  6067.30000
    272.46,        ____,  6070.20000
    272.94,        ____,  6073.00000
    273.43,        ____,  6065.40000
    273.91,        ____,  6037.40000
    274.40,        ____,  6038.30000
    274.88,        ____,  6043.60000
    275.37,        ____,  6069.30000
    275.85,        ____,  6082.00000
    276.33,        ____,  6096.50000
    276.82,        ____,  6101.40000
    277.30,        ____,  6118.30000
    277.79,        ____,  6122.30000
    278.27,        ____,  6144.30000
    278.76,        ____,  6158.80000
    279.24,        ____,  6181.10000
    279.73,        ____,  6194.80000
    280.21,        ____,  6206.90000
    280.69,        ____,  6206.50000
    281.18,        ____,  6228.00000
    281.66,        ____,  6259.80000
    282.15,        ____,  6327.50000
    282.63,        ____,  6340.90000
    283.11,        ____,  6356.70000
    283.60,        ____,  6371.30000
    284.08,        ____,  6416.30000
    284.57,        ____,  6410.10000
    285.05,        ____,  6442.50000
    285.53,        ____,  6444.00000
    286.02,        ____,  6450.20000
    286.50,        ____,  6500.90000
    286.99,        ____,  6553.80000
    287.47,        ____,  6556.60000
    287.95,        ____,  6569.70000
    288.44,        ____,  6574.40000
    288.92,        ____,  6583.30000
    289.41,        ____,  6618.70000
    289.89,        ____,  6665.10000
    290.37,        ____,  6684.30000
    290.86,        ____,  6713.90000
    291.34,        ____,  6678.80000
    291.82,        ____,  6662.20000
    292.31,        ____,  6645.00000
    292.79,        ____,  6663.80000
    293.28,        ____,  6672.30000
    293.76,        ____,  6677.10000
    294.24,        ____,  6666.90000
    294.73,        ____,  6668.20000
    295.21,        ____,  6653.20000
    295.69,        ____,  6638.10000
    296.18,        ____,  6595.50000
    296.66,        ____,  6529.90000
    297.14,        ____,  6499.00000
    297.63,        ____,  6510.70000
    298.11,        ____,  6547.10000
    298.59,        ____,  6579.80000
    299.08,        ____,  6570.50000
    299.56,        ____,  6513.10000
    300.04,        ____,  6465.10000
    300.53,        ____,  6433.00000
    301.01,        ____,  6412.20000
    301.49,        ____,  6381.30000
    301.98,        ____,  6339.00000
    302.46,        ____,  6275.90000
    302.94,        ____,  6252.60000
    303.42,        ____,  6234.80000
    303.91,        ____,  6202.30000
    304.39,        ____,  6170.70000
    304.87,        ____,  6159.10000
    305.36,        ____,  6159.00000
    305.84,        ____,  6170.70000
    306.32,        ____,  6187.50000
    306.81,        ____,  6147.40000
    307.29,        ____,  6096.70000
    307.77,        ____,  6060.10000
    308.25,        ____,  6041.70000
    308.74,        ____,  6033.80000
    309.22,        ____,  6012.40000
    309.70,        ____,  5974.20000
    310.18,        ____,  5939.10000
    310.67,        ____,  5935.30000
    311.15,        ____,  5939.40000
    311.63,        ____,  5935.80000
    312.12,        ____,  5926.80000
    312.60,        ____,  5884.90000
    313.08,        ____,  5840.30000
    313.56,        ____,  5821.90000
    314.05,        ____,  5804.50000
    314.53,        ____,  5807.40000
    315.01,        ____,  5847.40000
    315.49,        ____,  5833.10000
    315.98,        ____,  5831.40000
    316.46,        ____,  5803.50000
    316.94,        ____,  5750.40000
    317.42,        ____,  5723.40000
    317.90,        ____,  5713.50000
    318.39,        ____,  5688.20000
    318.87,        ____,  5734.90000
    319.35,        ____,  5739.60000
    319.83,        ____,  5732.40000
    320.32,        ____,  5739.10000
    320.80,        ____,  5744.70000
    321.28,        ____,  5706.80000
    321.76,        ____,  5732.00000
    322.24,        ____,  5716.80000
    322.73,        ____,  5715.30000
    323.21,        ____,  5721.20000
    323.69,        ____,  5726.40000
    324.17,        ____,  5670.00000
    324.65,        ____,  5638.70000
    325.14,        ____,  5638.60000
    325.62,        ____,  5640.90000
    326.10,        ____,  5686.30000
    326.58,        ____,  5700.70000
    327.06,        ____,  5654.00000
    327.55,        ____,  5658.10000
    328.03,        ____,  5671.30000
    328.51,        ____,  5677.90000
    328.99,        ____,  5687.00000
    329.47,        ____,  5672.90000
    329.95,        ____,  5600.50000
    330.44,        ____,  5602.10000
    330.92,        ____,  5567.40000
    331.40,        ____,  5548.00000
    331.88,        ____,  5530.20000
    332.36,        ____,  5541.50000
    332.84,        ____,  5559.40000
    333.33,        ____,  5563.20000
    333.81,        ____,  5673.50000
    334.29,        ____,  5736.70000
    334.77,        ____,  5751.30000
    335.25,        ____,  5713.00000
    335.73,        ____,  5663.20000
    336.21,        ____,  5556.10000
    336.69,        ____,  5581.90000
    337.18,        ____,  5564.80000
    337.66,        ____,  5542.50000
    338.14,        ____,  5515.00000
    338.62,        ____,  5499.50000
    339.10,        ____,  5521.00000
    339.58,        ____,  5558.20000
    340.06,        ____,  5571.60000
    340.54,        ____,  5582.70000
    341.03,        ____,  5573.70000
    341.51,        ____,  5532.50000
    341.99,        ____,  5528.90000
    342.47,        ____,  5527.50000
    342.95,        ____,  5525.50000
    343.43,        ____,  5535.40000
    343.91,        ____,  5540.40000
    344.39,        ____,  5516.70000
    344.87,        ____,  5491.50000
    345.35,        ____,  5485.00000
    345.84,        ____,  5489.40000
    346.32,        ____,  5540.40000
    346.80,        ____,  5559.60000
    347.28,        ____,  5553.50000
    347.76,        ____,  5518.40000
    348.24,        ____,  5512.40000
    348.72,        ____,  5529.70000
    349.20,        ____,  5563.10000
    349.68,        ____,  5554.30000
    350.16,        ____,  5506.40000
    350.64,        ____,  5449.70000
    351.12,        ____,  5438.00000
    351.60,        ____,  5493.20000
    352.08,        ____,  5543.30000
    352.56,        ____,  5569.40000
    353.04,        ____,  5554.90000
    353.53,        ____,  5525.80000
    354.01,        ____,  5500.10000
    354.49,        ____,  5516.10000
    354.97,        ____,  5514.50000
    355.45,        ____,  5505.80000
    355.93,        ____,  5484.80000
    356.41,        ____,  5493.30000
    356.89,        ____,  5474.30000
    357.37,        ____,  5484.50000
    357.85,        ____,  5465.80000
    358.33,        ____,  5460.80000
    358.81,        ____,  5446.10000
    359.29,        ____,  5457.60000
    359.77,        ____,  5462.70000
    360.25,        ____,  5475.70000
    360.73,        ____,  5471.00000
    361.21,        ____,  5461.50000
    361.69,        ____,  5473.80000
    362.17,        ____,  5477.60000
    362.65,        ____,  5485.60000
    363.13,        ____,  5492.60000
    363.61,        ____,  5504.30000
    364.09,        ____,  5479.10000
    364.57,        ____,  5477.30000
    365.05,        ____,  5473.70000
    365.53,        ____,  5453.70000
    366.01,        ____,  5474.70000
    366.49,        ____,  5521.40000
    366.97,        ____,  5488.30000
    367.45,        ____,  5501.60000
    367.93,        ____,  5523.50000
    368.41,        ____,  5502.60000
    368.89,        ____,  5500.70000
    369.37,        ____,  5507.00000
    369.85,        ____,  5443.00000
    370.33,        ____,  5454.30000
    370.80,        ____,  5477.30000
    371.28,        ____,  5474.50000
    371.76,        ____,  5462.20000
    372.24,        ____,  5458.50000
    372.72,        ____,  5461.00000
    373.20,        ____,  5479.30000
    373.68,        ____,  5513.90000
    374.16,        ____,  5527.60000
    374.64,        ____,  5516.90000
    375.12,        ____,  5491.90000
    375.60,        ____,  5524.20000
    376.08,        ____,  5494.80000
    376.56,        ____,  5485.10000
    377.04,        ____,  5482.10000
    377.52,        ____,  5494.30000
    377.99,        ____,  5495.40000
    378.47,        ____,  5531.40000
    378.95,        ____,  5506.70000
    379.43,        ____,  5525.10000
    379.91,        ____,  5538.40000
    380.39,        ____,  5591.70000
    380.87,        ____,  5621.30000
    381.35,        ____,  5612.30000
    381.83,        ____,  5581.10000
    382.31,        ____,  5550.10000
    382.79,        ____,  5517.40000
    383.26,        ____,  5540.00000
    383.74,        ____,  5543.30000
    384.22,        ____,  5543.90000
    384.70,        ____,  5551.50000
    385.18,        ____,  5519.50000
    385.66,        ____,  5530.50000
    386.14,        ____,  5552.20000
    386.62,        ____,  5570.80000
    387.09,        ____,  5611.20000
    387.57,        ____,  5643.80000
