2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 11:11

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5264.90000
    108.66,        ____,  5244.70000
    109.15,        ____,  5215.10000
    109.65,        ____,  5172.50000
    110.14,        ____,  5118.40000
    110.63,        ____,  5080.00000
    111.13,        ____,  5058.90000
    111.62,        ____,  5018.30000
    112.11,        ____,  5012.00000
    112.60,        ____,  5023.70000
    113.10,        ____,  5005.40000
    113.59,        ____,  5028.50000
    114.08,        ____,  5054.10000
    114.58,        ____,  5052.90000
    115.07,        ____,  5099.50000
    115.56,        ____,  5115.50000
    116.06,        ____,  5090.10000
    116.55,        ____,  5083.10000
    117.04,        ____,  5075.30000
    117.53,        ____,  5064.10000
    118.03,        ____,  5107.40000
    118.52,        ____,  5125.50000
    119.01,        ____,  5143.30000
    119.51,        ____,  5275.50000
    120.00,        ____,  5435.30000
    120.49,        ____,  5538.70000
    120.98,        ____,  5613.90000
    121.48,        ____,  5592.90000
    121.97,        ____,  5555.70000
    122.46,        ____,  5621.10000
    122.95,        ____,  5744.90000
    123.45,        ____,  5882.10000
    123.94,        ____,  5990.80000
    124.43,        ____,  6093.70000
    124.92,        ____,  6184.30000
    125.42,        ____,  6240.50000
    125.91,        ____,  6323.10000
    126.40,        ____,  6389.40000
    126.89,        ____,  6437.40000
    127.39,        ____,  6501.90000
    127.88,        ____,  6560.60000
    128.37,        ____,  6616.70000
    128.86,        ____,  6706.10000
    129.35,        ____,  6773.60000
    129.85,        ____,  6854.80000
    130.34,        ____,  6920.00000
    130.83,        ____,  6993.40000
    131.32,        ____,  7062.50000
    131.81,        ____,  7105.20000
    132.31,        ____,  7137.70000
    132.80,        ____,  7159.40000
    133.29,        ____,  7176.10000
    133.78,        ____,  7247.50000
    134.27,        ____,  7354.40000
    134.77,        ____,  7435.20000
    135.26,        ____,  7542.20000
    135.75,        ____,  7605.10000
    136.24,        ____,  7687.80000
    136.73,        ____,  7739.20000
    137.23,        ____,  7818.60000
    137.72,        ____,  7824.50000
    138.21,        ____,  7823.90000
    138.70,        ____,  7802.90000
    139.19,        ____,  7833.30000
    139.68,        ____,  7843.10000
    140.18,        ____,  7915.80000
    140.67,        ____,  7965.90000
    141.16,        ____,  8016.10000
    141.65,        ____,  8064.80000
    142.14,        ____,  8104.80000
    142.63,        ____,  8174.00000
    143.13,        ____,  8238.70000
    143.62,        ____,  8318.40000
    144.11,        ____,  8352.70000
    144.60,        ____,  8377.00000
    145.09,        ____,  8402.90000
    145.58,        ____,  8486.90000
    146.07,        ____,  8538.50000
    146.56,        ____,  8586.20000
    147.06,        ____,  8595.80000
    147.55,        ____,  8609.00000
    148.04,        ____,  8630.60000
    148.53,        ____,  8712.00000
    149.02,        ____,  8770.40000
    149.51,        ____,  8911.20000
    150.00,        ____,  8970.10000
    150.49,        ____,  8980.50000
    150.99,        ____,  9003.50000
    151.48,        ____,  8993.00000
    151.97,        ____,  8961.90000
    152.46,        ____,  9028.00000
    152.95,        ____,  9006.10000
    153.44,        ____,  9018.90000
    153.93,        ____,  9083.40000
    154.42,        ____,  9104.10000
    154.91,        ____,  9060.10000
    155.40,        ____,  9011.40000
    155.89,        ____,  8923.80000
    156.39,        ____,  8881.90000
    156.88,        ____,  8852.70000
    157.37,        ____,  8842.10000
    157.86,        ____,  8802.50000
    158.35,        ____,  8824.50000
    158.84,        ____,  8841.30000
    159.33,        ____,  8866.30000
    159.82,        ____,  8880.90000
    160.31,        ____,  8875.00000
    160.80,        ____,  8832.60000
    161.29,        ____,  8752.50000
    161.78,        ____,  8676.60000
    162.27,        ____,  8571.10000
    162.76,        ____,  8520.80000
