2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 11:03

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5100.10000
    108.66,        ____,  5060.80000
    109.15,        ____,  5021.80000
    109.65,        ____,  4964.40000
    110.14,        ____,  4938.10000
    110.63,        ____,  4930.60000
    111.13,        ____,  4930.60000
    111.62,        ____,  4919.70000
    112.11,        ____,  4936.50000
    112.60,        ____,  4949.60000
    113.10,        ____,  4946.20000
    113.59,        ____,  4969.90000
    114.08,        ____,  4985.70000
    114.58,        ____,  4981.10000
    115.07,        ____,  5012.30000
    115.56,        ____,  5012.90000
    116.06,        ____,  4999.50000
    116.55,        ____,  5005.60000
    117.04,        ____,  5004.10000
    117.53,        ____,  4996.30000
    118.03,        ____,  5049.90000
    118.52,        ____,  5076.90000
    119.01,        ____,  5105.70000
    119.51,        ____,  5237.40000
    120.00,        ____,  5368.60000
    120.49,        ____,  5456.40000
    120.98,        ____,  5522.00000
    121.48,        ____,  5497.60000
    121.97,        ____,  5471.60000
    122.46,        ____,  5539.20000
    122.95,        ____,  5664.40000
    123.45,        ____,  5803.10000
    123.94,        ____,  5907.80000
    124.43,        ____,  5996.90000
    124.92,        ____,  6085.10000
    125.42,        ____,  6122.90000
    125.91,        ____,  6199.50000
    126.40,        ____,  6249.90000
    126.89,        ____,  6308.90000
    127.39,        ____,  6374.50000
    127.88,        ____,  6442.80000
    128.37,        ____,  6498.10000
    128.86,        ____,  6588.20000
    129.35,        ____,  6645.00000
    129.85,        ____,  6739.50000
    130.34,        ____,  6807.80000
    130.83,        ____,  6882.60000
    131.32,        ____,  6938.10000
    131.81,        ____,  6972.70000
    132.31,        ____,  6986.00000
    132.80,        ____,  7007.90000
    133.29,        ____,  7018.20000
    133.78,        ____,  7070.30000
    134.27,        ____,  7139.10000
    134.77,        ____,  7210.20000
    135.26,        ____,  7313.00000
    135.75,        ____,  7395.90000
    136.24,        ____,  7506.80000
    136.73,        ____,  7561.30000
    137.23,        ____,  7622.20000
    137.72,        ____,  7629.70000
    138.21,        ____,  7630.80000
    138.70,        ____,  7619.60000
    139.19,        ____,  7682.00000
    139.68,        ____,  7696.20000
    140.18,        ____,  7714.70000
    140.67,        ____,  7727.50000
    141.16,        ____,  7747.50000
    141.65,        ____,  7784.20000
    142.14,        ____,  7851.90000
    142.63,        ____,  7936.80000
    143.13,        ____,  7968.10000
    143.62,        ____,  8033.70000
    144.11,        ____,  8066.00000
    144.60,        ____,  8066.50000
    145.09,        ____,  8083.80000
    145.58,        ____,  8185.10000
    146.07,        ____,  8231.40000
    146.56,        ____,  8281.00000
    147.06,        ____,  8310.10000
    147.55,        ____,  8307.60000
    148.04,        ____,  8293.80000
    148.53,        ____,  8388.10000
    149.02,        ____,  8416.50000
    149.51,        ____,  8499.40000
    150.00,        ____,  8550.60000
    150.49,        ____,  8557.10000
    150.99,        ____,  8534.20000
    151.48,        ____,  8528.40000
    151.97,        ____,  8481.50000
    152.46,        ____,  8509.00000
    152.95,        ____,  8529.80000
    153.44,        ____,  8575.70000
    153.93,        ____,  8632.90000
    154.42,        ____,  8697.90000
    154.91,        ____,  8679.10000
    155.40,        ____,  8621.50000
    155.89,        ____,  8554.70000
    156.39,        ____,  8511.90000
    156.88,        ____,  8455.20000
    157.37,        ____,  8473.80000
    157.86,        ____,  8480.30000
    158.35,        ____,  8509.10000
    158.84,        ____,  8560.30000
    159.33,        ____,  8638.80000
    159.82,        ____,  8669.40000
    160.31,        ____,  8695.10000
    160.80,        ____,  8702.30000
    161.29,        ____,  8635.00000
    161.78,        ____,  8568.30000
    162.27,        ____,  8510.30000
    162.76,        ____,  8478.10000
    163.25,        ____,  8478.80000
    163.74,        ____,  8488.30000
    164.23,        ____,  8474.80000
    164.72,        ____,  8500.80000
    165.21,        ____,  8475.40000
    165.70,        ____,  8454.90000
    166.20,        ____,  8490.20000
    166.69,        ____,  8486.30000
    167.18,        ____,  8449.30000
    167.67,        ____,  8428.70000
    168.16,        ____,  8378.10000
    168.65,        ____,  8301.20000
    169.14,        ____,  8298.90000
    169.63,        ____,  8250.20000
    170.12,        ____,  8198.40000
    170.61,        ____,  8175.80000
    171.10,        ____,  8211.80000
    171.59,        ____,  8188.80000
    172.08,        ____,  8154.70000
    172.57,        ____,  8103.00000
    173.06,        ____,  8046.50000
    173.55,        ____,  7980.60000
    174.04,        ____,  7911.90000
    174.53,        ____,  7883.20000
    175.02,        ____,  7873.30000
    175.50,        ____,  7920.70000
    175.99,        ____,  7953.80000
    176.48,        ____,  7956.20000
    176.97,        ____,  7890.20000
    177.46,        ____,  7858.30000
    177.95,        ____,  7812.00000
    178.44,        ____,  7773.30000
    178.93,        ____,  7734.40000
    179.42,        ____,  7730.80000
    179.91,        ____,  7724.00000
    180.40,        ____,  7738.80000
    180.89,        ____,  7780.40000
    181.38,        ____,  7814.20000
    181.87,        ____,  7860.20000
