2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/15 15:56

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  7054.70000
    108.66,        ____,  7035.60000
    109.15,        ____,  7008.60000
    109.65,        ____,  6960.60000
    110.14,        ____,  6907.20000
    110.63,        ____,  6868.20000
    111.13,        ____,  6822.50000
    111.62,        ____,  6745.80000
    112.11,        ____,  6676.10000
    112.60,        ____,  6600.90000
    113.10,        ____,  6521.80000
    113.59,        ____,  6498.00000
    114.08,        ____,  6491.40000
    114.58,        ____,  6474.40000
    115.07,        ____,  6514.40000
    115.56,        ____,  6547.20000
    116.06,        ____,  6552.60000
    116.55,        ____,  6568.90000
    117.04,        ____,  6574.70000
    117.53,        ____,  6545.00000
    118.03,        ____,  6571.30000
    118.52,        ____,  6587.40000
    119.01,        ____,  6594.60000
    119.51,        ____,  6727.80000
    120.00,        ____,  6870.20000
    120.49,        ____,  6953.00000
    120.98,        ____,  7001.00000
    121.48,        ____,  6941.70000
    121.97,        ____,  6865.70000
    122.46,        ____,  6903.70000
    122.95,        ____,  6965.20000
    123.45,        ____,  7056.10000
    123.94,        ____,  7123.70000
    124.43,        ____,  7193.40000
    124.92,        ____,  7282.60000
    125.42,        ____,  7350.10000
    125.91,        ____,  7425.50000
    126.40,        ____,  7462.60000
    126.89,        ____,  7482.00000
    127.39,        ____,  7503.70000
    127.88,        ____,  7539.90000
    128.37,        ____,  7583.80000
    128.86,        ____,  7642.30000
    129.35,        ____,  7654.10000
    129.85,        ____,  7695.70000
    130.34,        ____,  7712.50000
    130.83,        ____,  7758.10000
    131.32,        ____,  7819.50000
    131.81,        ____,  7877.70000
    132.31,        ____,  7914.90000
    132.80,        ____,  7946.30000
    133.29,        ____,  7941.40000
    133.78,        ____,  7944.40000
    134.27,        ____,  7984.70000
    134.77,        ____,  8052.00000
    135.26,        ____,  8136.70000
    135.75,        ____,  8200.50000
    136.24,        ____,  8272.50000
    136.73,        ____,  8264.60000
    137.23,        ____,  8296.90000
    137.72,        ____,  8310.70000
    138.21,        ____,  8330.40000
    138.70,        ____,  8350.60000
    139.19,        ____,  8426.30000
    139.68,        ____,  8419.10000
    140.18,        ____,  8424.40000
    140.67,        ____,  8446.00000
    141.16,        ____,  8458.80000
