2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 11:20

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3008.00000
    108.66,        ____,  3007.40000
    109.15,        ____,  3004.00000
    109.65,        ____,  3017.40000
    110.14,        ____,  3018.40000
    110.63,        ____,  3009.80000
    111.13,        ____,  3019.80000
    111.62,        ____,  3004.60000
    112.11,        ____,  3011.70000
    112.60,        ____,  3038.80000
    113.10,        ____,  3021.90000
    113.59,        ____,  3032.60000
    114.08,        ____,  3047.40000
    114.58,        ____,  3032.80000
    115.07,        ____,  3075.90000
    115.56,        ____,  3091.70000
    116.06,        ____,  3083.00000
    116.55,        ____,  3085.80000
    117.04,        ____,  3077.80000
    117.53,        ____,  3061.10000
    118.03,        ____,  3094.80000
    118.52,        ____,  3104.30000
    119.01,        ____,  3109.70000
    119.51,        ____,  3217.30000
    120.00,        ____,  3324.80000
    120.49,        ____,  3378.80000
    120.98,        ____,  3392.00000
    121.48,        ____,  3326.90000
    121.97,        ____,  3242.70000
    122.46,        ____,  3261.40000
    122.95,        ____,  3314.80000
    123.45,        ____,  3368.30000
    123.94,        ____,  3394.00000
    124.43,        ____,  3432.90000
    124.92,        ____,  3479.10000
    125.42,        ____,  3498.20000
    125.91,        ____,  3533.70000
    126.40,        ____,  3544.20000
    126.89,        ____,  3538.70000
    127.39,        ____,  3554.00000
    127.88,        ____,  3570.30000
    128.37,        ____,  3588.80000
    128.86,        ____,  3624.70000
    129.35,        ____,  3642.00000
    129.85,        ____,  3669.00000
    130.34,        ____,  3682.40000
    130.83,        ____,  3712.10000
    131.32,        ____,  3743.40000
    131.81,        ____,  3770.30000
    132.31,        ____,  3785.60000
    132.80,        ____,  3797.00000
    133.29,        ____,  3779.10000
    133.78,        ____,  3793.20000
    134.27,        ____,  3824.20000
    134.77,        ____,  3867.40000
    135.26,        ____,  3917.20000
    135.75,        ____,  3946.50000
    136.24,        ____,  3984.60000
    136.73,        ____,  3975.60000
    137.23,        ____,  3997.20000
    137.72,        ____,  4000.10000
    138.21,        ____,  4001.80000
    138.70,        ____,  3998.20000
    139.19,        ____,  4050.20000
    139.68,        ____,  4044.20000
    140.18,        ____,  4055.30000
    140.67,        ____,  4073.50000
    141.16,        ____,  4086.70000
    141.65,        ____,  4090.60000
    142.14,        ____,  4114.60000
    142.63,        ____,  4161.90000
    143.13,        ____,  4185.20000
    143.62,        ____,  4244.60000
    144.11,        ____,  4264.10000
    144.60,        ____,  4251.00000
    145.09,        ____,  4251.50000
    145.58,        ____,  4331.40000
    146.07,        ____,  4362.30000
    146.56,        ____,  4384.60000
    147.06,        ____,  4394.30000
    147.55,        ____,  4380.40000
    148.04,        ____,  4348.50000
    148.53,        ____,  4406.50000
    149.02,        ____,  4406.20000
    149.51,        ____,  4494.40000
    150.00,        ____,  4576.20000
    150.49,        ____,  4623.10000
