2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 14:14

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3783.60000
    108.66,        ____,  3776.70000
    109.15,        ____,  3767.00000
    109.65,        ____,  3756.40000
    110.14,        ____,  3742.40000
    110.63,        ____,  3727.80000
    111.13,        ____,  3726.40000
    111.62,        ____,  3708.50000
    112.11,        ____,  3708.00000
    112.60,        ____,  3720.60000
    113.10,        ____,  3707.40000
    113.59,        ____,  3730.40000
    114.08,        ____,  3747.90000
    114.58,        ____,  3742.00000
    115.07,        ____,  3780.00000
    115.56,        ____,  3787.20000
    116.06,        ____,  3773.40000
    116.55,        ____,  3787.60000
    117.04,        ____,  3779.40000
    117.53,        ____,  3768.00000
    118.03,        ____,  3812.90000
    118.52,        ____,  3831.50000
    119.01,        ____,  3838.10000
    119.51,        ____,  3950.50000
    120.00,        ____,  4065.00000
    120.49,        ____,  4130.50000
    120.98,        ____,  4168.10000
    121.48,        ____,  4128.50000
    121.97,        ____,  4062.20000
    122.46,        ____,  4093.10000
    122.95,        ____,  4169.20000
    123.45,        ____,  4248.30000
    123.94,        ____,  4307.40000
    124.43,        ____,  4368.40000
    124.92,        ____,  4425.30000
    125.42,        ____,  4454.50000
    125.91,        ____,  4510.00000
    126.40,        ____,  4530.00000
    126.89,        ____,  4532.80000
    127.39,        ____,  4553.80000
    127.88,        ____,  4577.90000
    128.37,        ____,  4615.20000
    128.86,        ____,  4683.20000
    129.35,        ____,  4720.30000
    129.85,        ____,  4761.60000
    130.34,        ____,  4792.70000
    130.83,        ____,  4841.10000
    131.32,        ____,  4889.90000
    131.81,        ____,  4931.80000
    132.31,        ____,  4956.50000
    132.80,        ____,  4976.80000
    133.29,        ____,  4984.70000
    133.78,        ____,  5027.00000
    134.27,        ____,  5074.00000
    134.77,        ____,  5118.10000
    135.26,        ____,  5174.50000
    135.75,        ____,  5202.40000
    136.24,        ____,  5258.90000
    136.73,        ____,  5276.10000
    137.23,        ____,  5309.30000
    137.72,        ____,  5327.20000
    138.21,        ____,  5343.90000
    138.70,        ____,  5349.90000
    139.19,        ____,  5404.20000
    139.68,        ____,  5400.00000
    140.18,        ____,  5408.30000
    140.67,        ____,  5432.90000
    141.16,        ____,  5455.20000
    141.65,        ____,  5470.10000
    142.14,        ____,  5503.00000
    142.63,        ____,  5557.80000
    143.13,        ____,  5596.50000
    143.62,        ____,  5669.20000
    144.11,        ____,  5712.50000
    144.60,        ____,  5709.60000
    145.09,        ____,  5704.30000
    145.58,        ____,  5768.40000
    146.07,        ____,  5795.30000
    146.56,        ____,  5819.50000
    147.06,        ____,  5846.30000
    147.55,        ____,  5864.10000
    148.04,        ____,  5841.80000
    148.53,        ____,  5907.70000
    149.02,        ____,  5922.50000
    149.51,        ____,  6026.10000
    150.00,        ____,  6107.50000
    150.49,        ____,  6162.10000
    150.99,        ____,  6179.20000
    151.48,        ____,  6174.20000
    151.97,        ____,  6126.20000
    152.46,        ____,  6167.10000
    152.95,        ____,  6173.20000
    153.44,        ____,  6219.90000
    153.93,        ____,  6294.80000
    154.42,        ____,  6345.30000
    154.91,        ____,  6343.60000
    155.40,        ____,  6337.30000
    155.89,        ____,  6302.60000
    156.39,        ____,  6305.70000
    156.88,        ____,  6299.00000
    157.37,        ____,  6316.40000
    157.86,        ____,  6326.90000
    158.35,        ____,  6381.90000
    158.84,        ____,  6456.20000
    159.33,        ____,  6559.00000
    159.82,        ____,  6624.00000
    160.31,        ____,  6661.10000
    160.80,        ____,  6686.20000
    161.29,        ____,  6625.90000
    161.78,        ____,  6607.50000
    162.27,        ____,  6589.00000
    162.76,        ____,  6598.60000
    163.25,        ____,  6627.50000
    163.74,        ____,  6665.80000
    164.23,        ____,  6669.80000
    164.72,        ____,  6730.00000
    165.21,        ____,  6712.80000
    165.70,        ____,  6690.50000
    166.20,        ____,  6730.60000
    166.69,        ____,  6748.40000
    167.18,        ____,  6770.60000
    167.67,        ____,  6792.80000
    168.16,        ____,  6756.60000
    168.65,        ____,  6681.40000
    169.14,        ____,  6689.20000
    169.63,        ____,  6670.40000
    170.12,        ____,  6645.20000
    170.61,        ____,  6643.70000
    171.10,        ____,  6702.90000
    171.59,        ____,  6673.50000
    172.08,        ____,  6650.40000
    172.57,        ____,  6618.90000
    173.06,        ____,  6582.80000
    173.55,        ____,  6573.60000
    174.04,        ____,  6569.30000
    174.53,        ____,  6549.50000
    175.02,        ____,  6543.80000
    175.50,        ____,  6577.00000
    175.99,        ____,  6606.90000
    176.48,        ____,  6633.20000
    176.97,        ____,  6598.60000
    177.46,        ____,  6562.10000
    177.95,        ____,  6510.50000
    178.44,        ____,  6480.30000
    178.93,        ____,  6462.90000
    179.42,        ____,  6484.20000
    179.91,        ____,  6516.70000
    180.40,        ____,  6530.40000
    180.89,        ____,  6543.00000
    181.38,        ____,  6542.00000
    181.87,        ____,  6561.40000
    182.36,        ____,  6586.50000
    182.85,        ____,  6591.80000
    183.34,        ____,  6636.60000
    183.83,        ____,  6653.40000
    184.32,        ____,  6637.90000
    184.81,        ____,  6661.50000
    185.29,        ____,  6637.50000
    185.78,        ____,  6579.60000
    186.27,        ____,  6572.80000
    186.76,        ____,  6549.20000
    187.25,        ____,  6504.80000
    187.74,        ____,  6565.20000
    188.23,        ____,  6589.80000
    188.72,        ____,  6606.10000
    189.21,        ____,  6619.00000
    189.70,        ____,  6615.10000
    190.19,        ____,  6602.10000
    190.67,        ____,  6604.10000
    191.16,        ____,  6625.20000
    191.65,        ____,  6622.20000
    192.14,        ____,  6622.60000
    192.63,        ____,  6667.00000
    193.12,        ____,  6683.90000
    193.61,        ____,  6665.00000
    194.10,        ____,  6706.50000
    194.59,        ____,  6701.40000
    195.07,        ____,  6677.90000
    195.56,        ____,  6703.60000
    196.05,        ____,  6665.70000
    196.54,        ____,  6614.90000
    197.03,        ____,  6633.60000
    197.52,        ____,  6655.80000
    198.01,        ____,  6622.60000
    198.49,        ____,  6625.10000
    198.98,        ____,  6609.20000
    199.47,        ____,  6530.90000
    199.96,        ____,  6516.00000
    200.45,        ____,  6519.30000
    200.94,        ____,  6482.00000
    201.43,        ____,  6471.50000
    201.91,        ____,  6465.20000
    202.40,        ____,  6428.50000
    202.89,        ____,  6410.30000
    203.38,        ____,  6435.90000
    203.87,        ____,  6430.00000
    204.36,        ____,  6402.10000
    204.84,        ____,  6421.20000
    205.33,        ____,  6438.20000
    205.82,        ____,  6450.50000
    206.31,        ____,  6465.30000
    206.80,        ____,  6465.20000
    207.28,        ____,  6462.90000
    207.77,        ____,  6491.30000
    208.26,        ____,  6485.90000
    208.75,        ____,  6492.40000
    209.24,        ____,  6473.00000
    209.72,        ____,  6482.70000
    210.21,        ____,  6509.90000
    210.70,        ____,  6512.80000
    211.19,        ____,  6548.10000
    211.68,        ____,  6580.50000
    212.16,        ____,  6602.00000
    212.65,        ____,  6630.20000
    213.14,        ____,  6639.70000
    213.63,        ____,  6639.80000
