2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/19 18:56

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2241.40000,   786.00000
    108.66,  2248.70000,   779.00000
    109.15,  2260.50000,   767.50000
    109.65,  2289.20000,   755.10000
    110.14,  2300.70000,   741.70000
    110.63,  2309.90000,   733.50000
    111.13,  2327.70000,   716.70000
    111.62,  2318.90000,   703.60000
    112.11,  2329.50000,   701.70000
    112.60,  2348.60000,   711.80000
    113.10,  2343.70000,   706.00000
    113.59,  2364.20000,   703.90000
    114.08,  2378.70000,   704.20000
    114.58,  2366.60000,   704.00000
    115.07,  2405.60000,   708.40000
    115.56,  2415.60000,   711.70000
    116.06,  2411.50000,   701.70000
    116.55,  2420.50000,   688.90000
    117.04,  2409.70000,   692.50000
    117.53,  2384.20000,   703.20000
    118.03,  2418.60000,   708.80000
    118.52,  2425.40000,   718.10000
    119.01,  2420.30000,   728.60000
    119.51,  2510.80000,   739.30000
    120.00,  2598.70000,   752.10000
    120.49,  2628.90000,   769.10000
    120.98,  2623.80000,   780.80000
    121.48,  2543.00000,   799.40000
    121.97,  2441.60000,   809.80000
    122.46,  2433.70000,   830.20000
    122.95,  2464.70000,   839.10000
    123.45,  2496.90000,   867.80000
    123.94,  2498.80000,   899.10000
    124.43,  2522.50000,   921.70000
    124.92,  2557.60000,   933.70000
    125.42,  2556.20000,   949.70000
    125.91,  2579.10000,   958.00000
    126.40,  2566.10000,   992.30000
    126.89,  2538.70000,  1016.50000
    127.39,  2532.40000,  1020.40000
    127.88,  2527.90000,  1030.80000
    128.37,  2524.70000,  1041.50000
    128.86,  2547.80000,  1058.60000
    129.35,  2542.40000,  1092.60000
    129.85,  2550.30000,  1117.40000
    130.34,  2540.30000,  1139.80000
    130.83,  2541.80000,  1160.30000
    131.32,  2549.90000,  1171.40000
    131.81,  2551.90000,  1180.10000
    132.31,  2553.20000,  1191.60000
    132.80,  2555.20000,  1192.30000
    133.29,  2534.20000,  1202.60000
    133.78,  2541.30000,  1207.70000
    134.27,  2560.70000,  1220.50000
    134.77,  2564.10000,  1241.00000
    135.26,  2588.20000,  1265.50000
    135.75,  2587.20000,  1279.30000
    136.24,  2602.20000,  1293.10000
    136.73,  2590.80000,  1291.90000
    137.23,  2607.20000,  1298.20000
    137.72,  2593.70000,  1308.60000
    138.21,  2590.70000,  1320.30000
    138.70,  2579.60000,  1328.60000
    139.19,  2617.20000,  1333.40000
    139.68,  2613.70000,  1328.60000
    140.18,  2614.70000,  1343.60000
    140.67,  2619.40000,  1355.10000
