2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/15 11:40

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4202.20000
    108.66,        ____,  4192.20000
    109.15,        ____,  4187.50000
    109.65,        ____,  4187.80000
    110.14,        ____,  4175.40000
    110.63,        ____,  4164.60000
    111.13,        ____,  4150.00000
    111.62,        ____,  4110.60000
    112.11,        ____,  4101.80000
    112.60,        ____,  4105.90000
    113.10,        ____,  4076.10000
    113.59,        ____,  4090.10000
    114.08,        ____,  4093.10000
    114.58,        ____,  4071.20000
    115.07,        ____,  4103.70000
    115.56,        ____,  4109.90000
    116.06,        ____,  4085.00000
    116.55,        ____,  4080.10000
    117.04,        ____,  4061.20000
    117.53,        ____,  4031.90000
    118.03,        ____,  4068.70000
    118.52,        ____,  4076.70000
    119.01,        ____,  4068.30000
    119.51,        ____,  4157.50000
    120.00,        ____,  4258.90000
    120.49,        ____,  4303.00000
    120.98,        ____,  4312.20000
    121.48,        ____,  4234.30000
    121.97,        ____,  4137.30000
    122.46,        ____,  4138.50000
    122.95,        ____,  4188.30000
    123.45,        ____,  4234.00000
    123.94,        ____,  4247.90000
    124.43,        ____,  4275.90000
    124.92,        ____,  4314.80000
    125.42,        ____,  4326.50000
    125.91,        ____,  4353.90000
    126.40,        ____,  4349.60000
    126.89,        ____,  4328.50000
    127.39,        ____,  4327.90000
    127.88,        ____,  4338.40000
    128.37,        ____,  4348.90000
    128.86,        ____,  4382.60000
    129.35,        ____,  4392.30000
    129.85,        ____,  4406.00000
    130.34,        ____,  4405.40000
    130.83,        ____,  4423.00000
    131.32,        ____,  4431.40000
    131.81,        ____,  4441.70000
    132.31,        ____,  4452.50000
    132.80,        ____,  4464.10000
    133.29,        ____,  4458.60000
    133.78,        ____,  4479.60000
    134.27,        ____,  4502.00000
    134.77,        ____,  4523.60000
    135.26,        ____,  4558.00000
    135.75,        ____,  4556.20000
    136.24,        ____,  4578.40000
    136.73,        ____,  4574.30000
    137.23,        ____,  4609.10000
    137.72,        ____,  4619.50000
    138.21,        ____,  4622.10000
    138.70,        ____,  4609.80000
    139.19,        ____,  4655.20000
    139.68,        ____,  4655.20000
    140.18,        ____,  4678.10000
    140.67,        ____,  4701.80000
    141.16,        ____,  4702.20000
    141.65,        ____,  4689.70000
    142.14,        ____,  4684.60000
    142.63,        ____,  4689.90000
    143.13,        ____,  4692.40000
    143.62,        ____,  4751.40000
    144.11,        ____,  4775.80000
    144.60,        ____,  4767.10000
    145.09,        ____,  4774.50000
    145.58,        ____,  4842.10000
    146.07,        ____,  4865.90000
    146.56,        ____,  4887.70000
    147.06,        ____,  4891.60000
    147.55,        ____,  4886.80000
    148.04,        ____,  4863.20000
    148.53,        ____,  4919.70000
    149.02,        ____,  4910.20000
    149.51,        ____,  4995.20000
    150.00,        ____,  5052.90000
    150.49,        ____,  5085.20000
    150.99,        ____,  5093.50000
    151.48,        ____,  5090.00000
    151.97,        ____,  5046.40000
    152.46,        ____,  5095.80000
    152.95,        ____,  5107.20000
    153.44,        ____,  5120.90000
    153.93,        ____,  5157.40000
    154.42,        ____,  5188.20000
    154.91,        ____,  5197.70000
    155.40,        ____,  5212.30000
    155.89,        ____,  5231.90000
    156.39,        ____,  5268.10000
    156.88,        ____,  5256.10000
    157.37,        ____,  5272.40000
    157.86,        ____,  5286.30000
    158.35,        ____,  5302.80000
    158.84,        ____,  5327.80000
    159.33,        ____,  5385.50000
    159.82,        ____,  5401.40000
    160.31,        ____,  5429.90000
    160.80,        ____,  5489.70000
    161.29,        ____,  5463.00000
    161.78,        ____,  5442.30000
    162.27,        ____,  5427.10000
    162.76,        ____,  5436.10000
    163.25,        ____,  5451.50000
    163.74,        ____,  5492.70000
    164.23,        ____,  5495.50000
    164.72,        ____,  5528.50000
    165.21,        ____,  5505.90000
    165.70,        ____,  5497.20000
    166.20,        ____,  5525.60000
    166.69,        ____,  5537.50000
    167.18,        ____,  5539.50000
    167.67,        ____,  5546.30000
    168.16,        ____,  5522.40000
    168.65,        ____,  5488.00000
    169.14,        ____,  5527.20000
    169.63,        ____,  5533.20000
    170.12,        ____,  5529.70000
    170.61,        ____,  5529.60000
    171.10,        ____,  5575.00000
    171.59,        ____,  5543.00000
