2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/15 17:44

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4367.80000
    108.66,        ____,  4359.70000
    109.15,        ____,  4350.70000
    109.65,        ____,  4346.00000
    110.14,        ____,  4313.10000
    110.63,        ____,  4284.50000
    111.13,        ____,  4265.20000
    111.62,        ____,  4212.80000
    112.11,        ____,  4194.50000
    112.60,        ____,  4200.70000
    113.10,        ____,  4177.50000
    113.59,        ____,  4189.90000
    114.08,        ____,  4213.50000
    114.58,        ____,  4193.60000
    115.07,        ____,  4231.30000
    115.56,        ____,  4245.10000
    116.06,        ____,  4244.00000
    116.55,        ____,  4248.90000
    117.04,        ____,  4257.90000
    117.53,        ____,  4238.60000
    118.03,        ____,  4274.30000
    118.52,        ____,  4286.60000
    119.01,        ____,  4294.90000
    119.51,        ____,  4384.20000
    120.00,        ____,  4496.30000
    120.49,        ____,  4547.00000
    120.98,        ____,  4567.90000
    121.48,        ____,  4512.90000
    121.97,        ____,  4433.00000
    122.46,        ____,  4437.80000
    122.95,        ____,  4488.90000
    123.45,        ____,  4554.80000
    123.94,        ____,  4591.10000
    124.43,        ____,  4645.00000
    124.92,        ____,  4703.10000
    125.42,        ____,  4725.80000
    125.91,        ____,  4761.50000
    126.40,        ____,  4785.70000
    126.89,        ____,  4786.20000
    127.39,        ____,  4805.70000
    127.88,        ____,  4828.50000
    128.37,        ____,  4853.80000
    128.86,        ____,  4898.90000
    129.35,        ____,  4923.00000
    129.85,        ____,  4969.60000
    130.34,        ____,  4994.90000
    130.83,        ____,  5034.10000
    131.32,        ____,  5085.20000
    131.81,        ____,  5118.00000
    132.31,        ____,  5134.90000
    132.80,        ____,  5145.80000
    133.29,        ____,  5113.40000
    133.78,        ____,  5127.90000
    134.27,        ____,  5184.00000
    134.77,        ____,  5232.70000
    135.26,        ____,  5294.50000
    135.75,        ____,  5308.80000
