2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/15 12:03

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5561.30000
    108.66,        ____,  5554.30000
    109.15,        ____,  5537.10000
    109.65,        ____,  5531.30000
    110.14,        ____,  5509.90000
    110.63,        ____,  5483.50000
    111.13,        ____,  5460.90000
    111.62,        ____,  5405.00000
    112.11,        ____,  5374.30000
    112.60,        ____,  5372.30000
    113.10,        ____,  5333.80000
    113.59,        ____,  5329.00000
    114.08,        ____,  5322.80000
    114.58,        ____,  5283.70000
    115.07,        ____,  5311.00000
    115.56,        ____,  5313.60000
    116.06,        ____,  5283.90000
    116.55,        ____,  5281.90000
    117.04,        ____,  5269.30000
    117.53,        ____,  5239.40000
    118.03,        ____,  5272.30000
    118.52,        ____,  5264.60000
    119.01,        ____,  5252.90000
    119.51,        ____,  5347.30000
    120.00,        ____,  5458.80000
    120.49,        ____,  5507.90000
    120.98,        ____,  5528.80000
    121.48,        ____,  5456.90000
    121.97,        ____,  5365.20000
    122.46,        ____,  5352.80000
    122.95,        ____,  5394.80000
    123.45,        ____,  5433.70000
    123.94,        ____,  5455.90000
    124.43,        ____,  5501.70000
    124.92,        ____,  5557.00000
    125.42,        ____,  5566.40000
    125.91,        ____,  5606.90000
    126.40,        ____,  5623.90000
    126.89,        ____,  5623.60000
    127.39,        ____,  5632.90000
    127.88,        ____,  5648.70000
    128.37,        ____,  5649.30000
    128.86,        ____,  5682.30000
    129.35,        ____,  5695.00000
    129.85,        ____,  5717.30000
    130.34,        ____,  5724.00000
    130.83,        ____,  5761.00000
    131.32,        ____,  5785.80000
    131.81,        ____,  5795.50000
    132.31,        ____,  5795.10000
    132.80,        ____,  5795.90000
    133.29,        ____,  5793.90000
    133.78,        ____,  5829.30000
    134.27,        ____,  5873.30000
    134.77,        ____,  5910.70000
    135.26,        ____,  5944.90000
    135.75,        ____,  5943.30000
    136.24,        ____,  5960.70000
    136.73,        ____,  5938.50000
    137.23,        ____,  5969.70000
    137.72,        ____,  5982.90000
    138.21,        ____,  5989.80000
    138.70,        ____,  5980.20000
    139.19,        ____,  6039.90000
    139.68,        ____,  6048.00000
    140.18,        ____,  6076.80000
    140.67,        ____,  6096.40000
    141.16,        ____,  6101.40000
    141.65,        ____,  6079.30000
    142.14,        ____,  6084.60000
    142.63,        ____,  6104.20000
    143.13,        ____,  6102.90000
    143.62,        ____,  6165.80000
    144.11,        ____,  6200.10000
    144.60,        ____,  6201.90000
    145.09,        ____,  6223.20000
    145.58,        ____,  6291.60000
    146.07,        ____,  6307.60000
    146.56,        ____,  6331.20000
    147.06,        ____,  6336.90000
    147.55,        ____,  6344.90000
    148.04,        ____,  6352.70000
    148.53,        ____,  6419.40000
    149.02,        ____,  6426.90000
    149.51,        ____,  6518.60000
    150.00,        ____,  6587.10000
    150.49,        ____,  6630.10000
    150.99,        ____,  6666.40000
    151.48,        ____,  6674.00000
    151.97,        ____,  6631.10000
    152.46,        ____,  6682.40000
    152.95,        ____,  6683.20000
    153.44,        ____,  6692.40000
    153.93,        ____,  6715.80000
    154.42,        ____,  6745.70000
    154.91,        ____,  6748.90000
    155.40,        ____,  6794.10000
    155.89,        ____,  6846.90000
    156.39,        ____,  6904.50000
    156.88,        ____,  6895.60000
    157.37,        ____,  6897.00000
    157.86,        ____,  6865.10000
    158.35,        ____,  6836.30000
    158.84,        ____,  6855.80000
    159.33,        ____,  6898.80000
    159.82,        ____,  6913.40000
    160.31,        ____,  6940.50000
    160.80,        ____,  6984.80000
    161.29,        ____,  6931.00000
    161.78,        ____,  6914.40000
    162.27,        ____,  6895.90000
    162.76,        ____,  6882.30000
    163.25,        ____,  6899.60000
    163.74,        ____,  6945.00000
    164.23,        ____,  6935.30000
    164.72,        ____,  6954.80000
    165.21,        ____,  6905.30000
    165.70,        ____,  6844.40000
    166.20,        ____,  6842.30000
    166.69,        ____,  6858.40000
    167.18,        ____,  6850.90000
    167.67,        ____,  6850.90000
    168.16,        ____,  6814.30000
    168.65,        ____,  6750.80000
    169.14,        ____,  6765.00000
    169.63,        ____,  6765.50000
    170.12,        ____,  6741.50000
    170.61,        ____,  6709.40000
    171.10,        ____,  6732.40000
    171.59,        ____,  6689.10000
    172.08,        ____,  6660.50000
    172.57,        ____,  6622.70000
    173.06,        ____,  6589.40000
    173.55,        ____,  6542.60000
    174.04,        ____,  6495.50000
    174.53,        ____,  6454.90000
    175.02,        ____,  6415.10000
    175.50,        ____,  6425.70000
    175.99,        ____,  6442.90000
    176.48,        ____,  6456.20000
    176.97,        ____,  6423.70000
    177.46,        ____,  6409.50000
    177.95,        ____,  6370.30000
    178.44,        ____,  6353.90000
    178.93,        ____,  6324.60000
    179.42,        ____,  6323.80000
    179.91,        ____,  6325.00000
    180.40,        ____,  6319.20000
    180.89,        ____,  6315.80000
    181.38,        ____,  6305.00000
    181.87,        ____,  6290.80000
    182.36,        ____,  6280.90000
    182.85,        ____,  6252.10000
    183.34,        ____,  6273.80000
    183.83,        ____,  6281.00000
    184.32,        ____,  6286.70000
    184.81,        ____,  6346.40000
    185.29,        ____,  6352.40000
    185.78,        ____,  6319.90000
    186.27,        ____,  6318.60000
    186.76,        ____,  6279.90000
    187.25,        ____,  6220.10000
    187.74,        ____,  6269.20000
    188.23,        ____,  6270.10000
    188.72,        ____,  6273.90000
    189.21,        ____,  6259.00000
    189.70,        ____,  6227.20000
    190.19,        ____,  6204.80000
    190.67,        ____,  6207.20000
    191.16,        ____,  6221.40000
    191.65,        ____,  6256.20000
    192.14,        ____,  6262.20000
    192.63,        ____,  6295.80000
    193.12,        ____,  6347.00000
    193.61,        ____,  6347.10000
    194.10,        ____,  6367.40000
    194.59,        ____,  6378.20000
    195.07,        ____,  6380.50000
    195.56,        ____,  6391.40000
    196.05,        ____,  6413.60000
    196.54,        ____,  6437.90000
    197.03,        ____,  6463.60000
    197.52,        ____,  6500.10000
    198.01,        ____,  6501.70000
    198.49,        ____,  6458.90000
    198.98,        ____,  6427.70000
    199.47,        ____,  6380.20000
    199.96,        ____,  6346.90000
    200.45,        ____,  6359.90000
    200.94,        ____,  6348.70000
    201.43,        ____,  6324.40000
    201.91,        ____,  6287.50000
    202.40,        ____,  6252.20000
    202.89,        ____,  6222.50000
    203.38,        ____,  6230.30000
    203.87,        ____,  6233.60000
    204.36,        ____,  6208.80000
    204.84,        ____,  6189.50000
    205.33,        ____,  6190.50000
    205.82,        ____,  6182.80000
    206.31,        ____,  6166.50000
    206.80,        ____,  6188.40000
    207.28,        ____,  6217.40000
    207.77,        ____,  6240.40000
    208.26,        ____,  6263.40000
    208.75,        ____,  6276.90000
    209.24,        ____,  6254.70000
    209.72,        ____,  6289.30000
    210.21,        ____,  6311.90000
    210.70,        ____,  6291.20000
    211.19,        ____,  6329.40000
    211.68,        ____,  6361.60000
    212.16,        ____,  6381.50000
    212.65,        ____,  6415.70000
    213.14,        ____,  6418.20000
    213.63,        ____,  6415.10000
    214.12,        ____,  6420.50000
    214.60,        ____,  6458.30000
    215.09,        ____,  6502.90000
    215.58,        ____,  6535.00000
    216.07,        ____,  6568.50000
    216.55,        ____,  6606.90000
    217.04,        ____,  6561.80000
    217.53,        ____,  6586.70000
    218.02,        ____,  6621.10000
    218.50,        ____,  6675.60000
    218.99,        ____,  6744.60000
    219.48,        ____,  6813.70000
    219.97,        ____,  6820.40000
    220.45,        ____,  6873.20000
    220.94,        ____,  6915.80000
    221.43,        ____,  6976.80000
    221.92,        ____,  7029.20000
    222.40,        ____,  7061.70000
    222.89,        ____,  7094.60000
    223.38,        ____,  7155.40000
    223.86,        ____,  7213.40000
    224.35,        ____,  7275.60000
    224.84,        ____,  7297.80000
    225.33,        ____,  7300.60000
    225.81,        ____,  7277.50000
    226.30,        ____,  7254.70000
    226.79,        ____,  7243.20000
    227.27,        ____,  7229.10000
    227.76,        ____,  7210.40000
    228.25,        ____,  7214.60000
    228.74,        ____,  7205.20000
    229.22,        ____,  7205.70000
    229.71,        ____,  7172.30000
    230.20,        ____,  7117.00000
    230.68,        ____,  7054.60000
    231.17,        ____,  6975.60000
