2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 14:40

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  4226.30000
    108.66,        ____,  4222.70000
    109.15,        ____,  4212.30000
    109.65,        ____,  4194.30000
    110.14,        ____,  4161.40000
    110.63,        ____,  4133.40000
    111.13,        ____,  4124.20000
    111.62,        ____,  4103.70000
    112.11,        ____,  4110.80000
    112.60,        ____,  4128.50000
    113.10,        ____,  4111.10000
    113.59,        ____,  4132.70000
    114.08,        ____,  4149.80000
    114.58,        ____,  4147.70000
    115.07,        ____,  4184.60000
    115.56,        ____,  4189.20000
    116.06,        ____,  4175.60000
    116.55,        ____,  4170.20000
    117.04,        ____,  4167.60000
    117.53,        ____,  4165.90000
    118.03,        ____,  4210.90000
    118.52,        ____,  4237.00000
    119.01,        ____,  4252.40000
    119.51,        ____,  4367.30000
    120.00,        ____,  4500.80000
    120.49,        ____,  4566.40000
    120.98,        ____,  4602.50000
    121.48,        ____,  4570.20000
    121.97,        ____,  4511.60000
    122.46,        ____,  4561.30000
    122.95,        ____,  4653.80000
    123.45,        ____,  4743.60000
    123.94,        ____,  4800.40000
    124.43,        ____,  4872.70000
    124.92,        ____,  4950.40000
    125.42,        ____,  4986.90000
    125.91,        ____,  5056.40000
    126.40,        ____,  5098.80000
    126.89,        ____,  5113.50000
    127.39,        ____,  5139.90000
    127.88,        ____,  5171.80000
    128.37,        ____,  5192.00000
    128.86,        ____,  5245.70000
    129.35,        ____,  5286.60000
    129.85,        ____,  5342.10000
    130.34,        ____,  5386.90000
    130.83,        ____,  5448.00000
    131.32,        ____,  5502.30000
    131.81,        ____,  5537.40000
    132.31,        ____,  5563.80000
    132.80,        ____,  5590.70000
    133.29,        ____,  5596.50000
    133.78,        ____,  5637.00000
    134.27,        ____,  5690.00000
    134.77,        ____,  5739.90000
    135.26,        ____,  5813.60000
    135.75,        ____,  5863.30000
    136.24,        ____,  5930.40000
    136.73,        ____,  5951.30000
    137.23,        ____,  5990.60000
    137.72,        ____,  6005.20000
    138.21,        ____,  6026.10000
    138.70,        ____,  6043.00000
    139.19,        ____,  6117.70000
    139.68,        ____,  6123.30000
    140.18,        ____,  6144.00000
    140.67,        ____,  6173.20000
    141.16,        ____,  6199.10000
    141.65,        ____,  6231.10000
    142.14,        ____,  6266.50000
    142.63,        ____,  6317.60000
    143.13,        ____,  6345.10000
    143.62,        ____,  6397.40000
    144.11,        ____,  6411.90000
    144.60,        ____,  6399.20000
    145.09,        ____,  6394.50000
    145.58,        ____,  6482.60000
    146.07,        ____,  6550.60000
    146.56,        ____,  6607.10000
    147.06,        ____,  6648.30000
    147.55,        ____,  6673.10000
    148.04,        ____,  6674.80000
    148.53,        ____,  6758.50000
    149.02,        ____,  6789.20000
    149.51,        ____,  6898.60000
    150.00,        ____,  6971.70000
    150.49,        ____,  7014.80000
    150.99,        ____,  7020.00000
    151.48,        ____,  7005.60000
    151.97,        ____,  6956.60000
    152.46,        ____,  7015.00000
    152.95,        ____,  7037.90000
    153.44,        ____,  7087.30000
    153.93,        ____,  7141.50000
    154.42,        ____,  7175.00000
    154.91,        ____,  7179.50000
    155.40,        ____,  7187.80000
    155.89,        ____,  7170.10000
    156.39,        ____,  7167.10000
    156.88,        ____,  7140.30000
    157.37,        ____,  7138.80000
    157.86,        ____,  7158.60000
    158.35,        ____,  7217.10000
