2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 12:12

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  3933.10000
    108.66,        ____,  3922.10000
    109.15,        ____,  3902.00000
    109.65,        ____,  3886.00000
    110.14,        ____,  3861.90000
    110.63,        ____,  3846.20000
    111.13,        ____,  3851.20000
    111.62,        ____,  3836.90000
    112.11,        ____,  3834.30000
    112.60,        ____,  3855.00000
    113.10,        ____,  3844.20000
    113.59,        ____,  3864.50000
    114.08,        ____,  3882.10000
    114.58,        ____,  3878.30000
    115.07,        ____,  3914.00000
    115.56,        ____,  3929.80000
    116.06,        ____,  3918.70000
    116.55,        ____,  3919.10000
    117.04,        ____,  3905.00000
    117.53,        ____,  3891.10000
    118.03,        ____,  3930.90000
    118.52,        ____,  3950.40000
    119.01,        ____,  3964.50000
    119.51,        ____,  4077.40000
    120.00,        ____,  4197.90000
    120.49,        ____,  4272.00000
    120.98,        ____,  4314.00000
    121.48,        ____,  4276.10000
    121.97,        ____,  4219.70000
    122.46,        ____,  4260.60000
    122.95,        ____,  4318.40000
    123.45,        ____,  4461.00000
    123.94,        ____,  4572.60000
    124.43,        ____,  4664.00000
    124.92,        ____,  4718.40000
    125.42,        ____,  4705.40000
    125.91,        ____,  4692.50000
    126.40,        ____,  4727.40000
    126.89,        ____,  4754.80000
    127.39,        ____,  4796.00000
    127.88,        ____,  4830.20000
    128.37,        ____,  4859.50000
    128.86,        ____,  4927.70000
    129.35,        ____,  4959.90000
    129.85,        ____,  5009.90000
    130.34,        ____,  5051.40000
    130.83,        ____,  5092.60000
    131.32,        ____,  5134.50000
    131.81,        ____,  5159.50000
    132.31,        ____,  5175.00000
    132.80,        ____,  5198.90000
    133.29,        ____,  5212.60000
    133.78,        ____,  5255.40000
    134.27,        ____,  5314.90000
    134.77,        ____,  5369.10000
    135.26,        ____,  5442.70000
    135.75,        ____,  5494.70000
    136.24,        ____,  5557.70000
    136.73,        ____,  5579.60000
    137.23,        ____,  5611.60000
    137.72,        ____,  5614.50000
    138.21,        ____,  5624.80000
    138.70,        ____,  5634.40000
    139.19,        ____,  5693.00000
    139.68,        ____,  5696.20000
    140.18,        ____,  5711.00000
    140.67,        ____,  5721.70000
    141.16,        ____,  5748.40000
    141.65,        ____,  5764.30000
    142.14,        ____,  5786.80000
    142.63,        ____,  5835.90000
    143.13,        ____,  5881.50000
    143.62,        ____,  5954.50000
    144.11,        ____,  5995.00000
    144.60,        ____,  5990.20000
    145.09,        ____,  5995.50000
    145.58,        ____,  6079.60000
    146.07,        ____,  6140.60000
    146.56,        ____,  6181.80000
    147.06,        ____,  6210.30000
    147.55,        ____,  6224.70000
    148.04,        ____,  6227.60000
    148.53,        ____,  6303.70000
    149.02,        ____,  6343.10000
    149.51,        ____,  6444.70000
    150.00,        ____,  6522.40000
    150.49,        ____,  6554.90000
    150.99,        ____,  6561.80000
    151.48,        ____,  6543.80000
    151.97,        ____,  6494.80000
    152.46,        ____,  6540.60000
    152.95,        ____,  6567.20000
    153.44,        ____,  6620.40000
    153.93,        ____,  6693.80000
    154.42,        ____,  6737.90000
    154.91,        ____,  6722.00000
    155.40,        ____,  6717.70000
    155.89,        ____,  6705.70000
    156.39,        ____,  6737.90000
    156.88,        ____,  6742.20000
    157.37,        ____,  6764.40000
    157.86,        ____,  6776.50000
    158.35,        ____,  6821.60000
    158.84,        ____,  6882.30000
    159.33,        ____,  6967.90000
    159.82,        ____,  7018.60000
    160.31,        ____,  7070.30000
    160.80,        ____,  7118.90000
    161.29,        ____,  7091.40000
    161.78,        ____,  7074.10000
    162.27,        ____,  7045.00000
    162.76,        ____,  7056.40000
    163.25,        ____,  7089.10000
    163.74,        ____,  7125.10000
    164.23,        ____,  7124.40000
    164.72,        ____,  7162.50000
    165.21,        ____,  7147.50000
    165.70,        ____,  7154.80000
    166.20,        ____,  7214.30000
    166.69,        ____,  7225.90000
    167.18,        ____,  7227.50000
    167.67,        ____,  7239.50000
    168.16,        ____,  7210.20000
    168.65,        ____,  7144.00000
    169.14,        ____,  7159.10000
    169.63,        ____,  7113.50000
    170.12,        ____,  7078.60000
    170.61,        ____,  7070.50000
    171.10,        ____,  7117.40000
    171.59,        ____,  7096.50000
    172.08,        ____,  7098.80000
    172.57,        ____,  7078.10000
    173.06,        ____,  7069.40000
    173.55,        ____,  7058.40000
    174.04,        ____,  7043.40000
    174.53,        ____,  7028.40000
    175.02,        ____,  7014.20000
    175.50,        ____,  7034.90000
    175.99,        ____,  7054.50000
    176.48,        ____,  7066.40000
    176.97,        ____,  7014.80000
    177.46,        ____,  7003.20000
    177.95,        ____,  6948.90000
    178.44,        ____,  6922.60000
    178.93,        ____,  6893.80000
    179.42,        ____,  6913.60000
    179.91,        ____,  6928.80000
    180.40,        ____,  6958.70000
    180.89,        ____,  6964.30000
    181.38,        ____,  6970.50000
    181.87,        ____,  6983.50000
    182.36,        ____,  7004.00000
    182.85,        ____,  6999.80000
    183.34,        ____,  7037.70000
    183.83,        ____,  7052.90000
    184.32,        ____,  7061.20000
    184.81,        ____,  7097.10000
    185.29,        ____,  7066.30000
    185.78,        ____,  7012.20000
    186.27,        ____,  7002.50000
    186.76,        ____,  6975.10000
    187.25,        ____,  6948.80000
    187.74,        ____,  7036.20000
    188.23,        ____,  7066.90000
    188.72,        ____,  7093.20000
    189.21,        ____,  7090.80000
    189.70,        ____,  7066.20000
    190.19,        ____,  7040.20000
    190.67,        ____,  7045.90000
    191.16,        ____,  7065.90000
    191.65,        ____,  7052.80000
    192.14,        ____,  7053.90000
    192.63,        ____,  7113.70000
    193.12,        ____,  7137.70000
    193.61,        ____,  7120.30000
    194.10,        ____,  7168.10000
    194.59,        ____,  7119.90000
    195.07,        ____,  7088.00000
    195.56,        ____,  7107.20000
    196.05,        ____,  7048.30000
    196.54,        ____,  6992.00000
    197.03,        ____,  7010.00000
    197.52,        ____,  7004.40000
    198.01,        ____,  6963.40000
    198.49,        ____,  6955.00000
    198.98,        ____,  6923.20000
    199.47,        ____,  6857.10000
    199.96,        ____,  6854.50000
    200.45,        ____,  6863.90000
    200.94,        ____,  6809.40000
    201.43,        ____,  6789.60000
    201.91,        ____,  6761.30000
    202.40,        ____,  6707.20000
    202.89,        ____,  6688.20000
    203.38,        ____,  6704.20000
    203.87,        ____,  6688.10000
    204.36,        ____,  6672.80000
    204.84,        ____,  6682.70000
    205.33,        ____,  6683.30000
    205.82,        ____,  6678.20000
    206.31,        ____,  6681.30000
    206.80,        ____,  6672.20000
    207.28,        ____,  6669.70000
    207.77,        ____,  6690.30000
    208.26,        ____,  6691.40000
    208.75,        ____,  6675.90000
    209.24,        ____,  6646.40000
    209.72,        ____,  6645.00000
    210.21,        ____,  6643.50000
    210.70,        ____,  6630.60000
    211.19,        ____,  6654.50000
    211.68,        ____,  6654.40000
    212.16,        ____,  6663.10000
    212.65,        ____,  6674.60000
    213.14,        ____,  6653.40000
    213.63,        ____,  6628.30000
    214.12,        ____,  6603.70000
    214.60,        ____,  6593.80000
    215.09,        ____,  6606.40000
    215.58,        ____,  6606.40000
    216.07,        ____,  6606.70000
    216.55,        ____,  6614.20000
    217.04,        ____,  6565.40000
    217.53,        ____,  6568.90000
    218.02,        ____,  6577.40000
    218.50,        ____,  6602.00000
    218.99,        ____,  6634.60000
    219.48,        ____,  6671.40000
    219.97,        ____,  6665.30000
    220.45,        ____,  6689.00000
    220.94,        ____,  6698.80000
    221.43,        ____,  6747.90000
    221.92,        ____,  6810.40000
    222.40,        ____,  6846.90000
    222.89,        ____,  6891.00000
    223.38,        ____,  6960.70000
    223.86,        ____,  7021.20000
    224.35,        ____,  7095.10000
    224.84,        ____,  7162.20000
    225.33,        ____,  7196.80000
    225.81,        ____,  7209.10000
    226.30,        ____,  7243.30000
    226.79,        ____,  7280.50000
    227.27,        ____,  7303.30000
    227.76,        ____,  7340.90000
    228.25,        ____,  7394.80000
    228.74,        ____,  7410.10000
    229.22,        ____,  7431.30000
    229.71,        ____,  7412.30000
    230.20,        ____,  7370.60000
    230.68,        ____,  7348.60000
    231.17,        ____,  7312.40000
    231.66,        ____,  7238.20000
    232.14,        ____,  7170.40000
    232.63,        ____,  7084.60000
    233.12,        ____,  7024.10000
    233.60,        ____,  6980.80000
    234.09,        ____,  6889.10000
    234.58,        ____,  6815.40000
    235.06,        ____,  6749.50000
    235.55,        ____,  6682.50000
    236.04,        ____,  6613.50000
    236.52,        ____,  6571.20000
    237.01,        ____,  6505.20000
    237.50,        ____,  6500.40000
    237.98,        ____,  6460.70000
    238.47,        ____,  6484.40000
    238.96,        ____,  6460.60000
    239.44,        ____,  6419.50000
    239.93,        ____,  6396.90000
    240.41,        ____,  6344.90000
    240.90,        ____,  6268.40000
    241.39,        ____,  6268.90000
    241.87,        ____,  6291.70000
    242.36,        ____,  6295.00000
    242.85,        ____,  6328.30000
    243.33,        ____,  6318.60000
    243.82,        ____,  6278.40000
    244.30,        ____,  6226.30000
    244.79,        ____,  6223.80000
    245.28,        ____,  6211.10000
    245.76,        ____,  6211.20000
    246.25,        ____,  6203.40000
    246.74,        ____,  6225.70000
    247.22,        ____,  6242.50000
    247.71,        ____,  6237.10000
    248.19,        ____,  6224.10000
    248.68,        ____,  6237.50000
    249.16,        ____,  6210.30000
    249.65,        ____,  6252.90000
    250.14,        ____,  6268.90000
    250.62,        ____,  6235.30000
    251.11,        ____,  6202.90000
    251.59,        ____,  6189.40000
    252.08,        ____,  6173.90000
    252.57,        ____,  6189.10000
    253.05,        ____,  6188.60000
    253.54,        ____,  6212.10000
    254.02,        ____,  6215.60000
    254.51,        ____,  6207.40000
    254.99,        ____,  6195.70000
    255.48,        ____,  6150.50000
    255.96,        ____,  6100.30000
    256.45,        ____,  6105.50000
    256.94,        ____,  6090.00000
    257.42,        ____,  6069.40000
    257.91,        ____,  6067.00000
    258.39,        ____,  6055.90000
    258.88,        ____,  6021.50000
