2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2021/06/16 10:46

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,        ____,  5831.90000
    108.66,        ____,  5798.40000
    109.15,        ____,  5769.10000
    109.65,        ____,  5699.10000
    110.14,        ____,  5648.30000
    110.63,        ____,  5605.50000
    111.13,        ____,  5565.00000
    111.62,        ____,  5538.10000
    112.11,        ____,  5554.90000
    112.60,        ____,  5544.00000
    113.10,        ____,  5540.10000
    113.59,        ____,  5552.90000
    114.08,        ____,  5560.40000
    114.58,        ____,  5579.60000
    115.07,        ____,  5611.80000
    115.56,        ____,  5621.00000
    116.06,        ____,  5623.20000
    116.55,        ____,  5630.70000
    117.04,        ____,  5617.70000
    117.53,        ____,  5619.10000
    118.03,        ____,  5636.60000
    118.52,        ____,  5659.50000
    119.01,        ____,  5741.50000
    119.51,        ____,  5901.80000
    120.00,        ____,  6029.10000
    120.49,        ____,  6124.70000
    120.98,        ____,  6161.60000
    121.48,        ____,  6143.80000
    121.97,        ____,  6176.80000
    122.46,        ____,  6303.60000
    122.95,        ____,  6451.10000
    123.45,        ____,  6592.40000
    123.94,        ____,  6704.60000
    124.43,        ____,  6811.50000
    124.92,        ____,  6904.10000
    125.42,        ____,  7001.00000
    125.91,        ____,  7095.60000
    126.40,        ____,  7176.30000
    126.89,        ____,  7246.30000
    127.39,        ____,  7315.10000
    127.88,        ____,  7384.20000
    128.37,        ____,  7448.90000
    128.86,        ____,  7517.20000
    129.35,        ____,  7582.60000
    129.85,        ____,  7643.00000
    130.34,        ____,  7712.80000
    130.83,        ____,  7787.10000
    131.32,        ____,  7851.60000
    131.81,        ____,  7895.80000
    132.31,        ____,  7919.20000
    132.80,        ____,  7933.00000
    133.29,        ____,  7979.50000
    133.78,        ____,  8062.30000
    134.27,        ____,  8171.40000
    134.77,        ____,  8290.30000
    135.26,        ____,  8407.80000
    135.75,        ____,  8516.90000
    136.24,        ____,  8602.40000
    136.73,        ____,  8651.70000
    137.23,        ____,  8665.40000
    137.72,        ____,  8654.50000
    138.21,        ____,  8642.50000
    138.70,        ____,  8665.50000
    139.19,        ____,  8703.60000
    139.68,        ____,  8740.30000
    140.18,        ____,  8802.20000
    140.67,        ____,  8846.30000
    141.16,        ____,  8882.80000
    141.65,        ____,  8914.50000
    142.14,        ____,  8971.10000
    142.63,        ____,  9026.70000
    143.13,        ____,  9126.80000
    143.62,        ____,  9208.40000
    144.11,        ____,  9244.80000
    144.60,        ____,  9269.80000
    145.09,        ____,  9328.20000
    145.58,        ____,  9374.60000
    146.07,        ____,  9416.80000
    146.56,        ____,  9438.70000
    147.06,        ____,  9420.80000
    147.55,        ____,  9438.10000
    148.04,        ____,  9500.90000
    148.53,        ____,  9566.80000
    149.02,        ____,  9672.10000
    149.51,        ____,  9796.30000
    150.00,        ____,  9822.90000
    150.49,        ____,  9840.10000
    150.99,        ____,  9832.40000
    151.48,        ____,  9758.60000
    151.97,        ____,  9741.20000
    152.46,        ____,  9761.00000
    152.95,        ____,  9749.30000
    153.44,        ____,  9782.70000
    153.93,        ____,  9854.40000
    154.42,        ____,  9846.40000
    154.91,        ____,  9804.30000
    155.40,        ____,  9757.90000
    155.89,        ____,  9696.30000
    156.39,        ____,  9646.90000
    156.88,        ____,  9643.10000
    157.37,        ____,  9626.30000
    157.86,        ____,  9597.20000
    158.35,        ____,  9615.30000
    158.84,        ____,  9618.80000
    159.33,        ____,  9615.20000
    159.82,        ____,  9621.20000
    160.31,        ____,  9618.50000
    160.80,        ____,  9549.80000
    161.29,        ____,  9494.50000
    161.78,        ____,  9445.70000
    162.27,        ____,  9392.60000
    162.76,        ____,  9362.60000
    163.25,        ____,  9353.30000
    163.74,        ____,  9296.00000
    164.23,        ____,  9284.90000
    164.72,        ____,  9276.30000
    165.21,        ____,  9207.50000
    165.70,        ____,  9164.50000
    166.20,        ____,  9166.40000
    166.69,        ____,  9126.70000
    167.18,        ____,  9101.90000
    167.67,        ____,  9064.90000
    168.16,        ____,  8973.10000
    168.65,        ____,  8889.90000
    169.14,        ____,  8825.50000
    169.63,        ____,  8739.20000
    170.12,        ____,  8665.10000
    170.61,        ____,  8659.70000
    171.10,        ____,  8666.10000
    171.59,        ____,  8614.50000
    172.08,        ____,  8559.00000
    172.57,        ____,  8487.20000
    173.06,        ____,  8424.10000
    173.55,        ____,  8386.20000
    174.04,        ____,  8373.70000
    174.53,        ____,  8360.70000
    175.02,        ____,  8363.00000
    175.50,        ____,  8362.20000
    175.99,        ____,  8325.10000
    176.48,        ____,  8274.30000
    176.97,        ____,  8214.90000
    177.46,        ____,  8169.80000
    177.95,        ____,  8120.10000
    178.44,        ____,  8113.40000
    178.93,        ____,  8115.70000
    179.42,        ____,  8159.20000
    179.91,        ____,  8202.40000
    180.40,        ____,  8224.30000
    180.89,        ____,  8246.20000
    181.38,        ____,  8286.70000
    181.87,        ____,  8321.10000
    182.36,        ____,  8336.70000
    182.85,        ____,  8388.10000
    183.34,        ____,  8424.10000
    183.83,        ____,  8422.60000
    184.32,        ____,  8405.20000
    184.81,        ____,  8360.90000
    185.29,        ____,  8279.40000
    185.78,        ____,  8264.40000
    186.27,        ____,  8274.90000
    186.76,        ____,  8250.20000
    187.25,        ____,  8270.20000
    187.74,        ____,  8347.20000
    188.23,        ____,  8390.80000
    188.72,        ____,  8453.60000
    189.21,        ____,  8513.90000
    189.70,        ____,  8540.80000
    190.19,        ____,  8554.80000
    190.67,        ____,  8612.40000
    191.16,        ____,  8646.20000
    191.65,        ____,  8636.20000
    192.14,        ____,  8676.10000
    192.63,        ____,  8740.10000
    193.12,        ____,  8721.50000
    193.61,        ____,  8752.60000
    194.10,        ____,  8819.00000
    194.59,        ____,  8785.60000
    195.07,        ____,  8777.50000
    195.56,        ____,  8768.20000
    196.05,        ____,  8652.20000
    196.54,        ____,  8545.80000
    197.03,        ____,  8536.30000
    197.52,        ____,  8481.70000
    198.01,        ____,  8424.60000
    198.49,        ____,  8424.60000
    198.98,        ____,  8387.50000
    199.47,        ____,  8303.70000
    199.96,        ____,  8297.20000
    200.45,        ____,  8263.40000
    200.94,        ____,  8175.20000
    201.43,        ____,  8127.50000
    201.91,        ____,  8082.30000
    202.40,        ____,  8018.90000
    202.89,        ____,  8008.50000
    203.38,        ____,  8026.70000
    203.87,        ____,  7982.50000
    204.36,        ____,  7955.30000
    204.84,        ____,  7972.40000
    205.33,        ____,  7981.30000
    205.82,        ____,  7985.40000
    206.31,        ____,  8005.20000
    206.80,        ____,  7989.10000
    207.28,        ____,  7977.00000
    207.77,        ____,  8002.50000
    208.26,        ____,  8014.60000
    208.75,        ____,  8001.20000
    209.24,        ____,  8017.10000
    209.72,        ____,  8014.50000
    210.21,        ____,  7989.50000
    210.70,        ____,  7984.00000
    211.19,        ____,  8012.10000
    211.68,        ____,  8040.80000
    212.16,        ____,  8082.40000
    212.65,        ____,  8096.20000
    213.14,        ____,  8079.40000
    213.63,        ____,  8056.10000
    214.12,        ____,  8066.70000
    214.60,        ____,  8099.50000
    215.09,        ____,  8136.10000
    215.58,        ____,  8181.90000
    216.07,        ____,  8219.40000
    216.55,        ____,  8213.50000
    217.04,        ____,  8182.50000
    217.53,        ____,  8171.00000
    218.02,        ____,  8187.70000
    218.50,        ____,  8233.30000
    218.99,        ____,  8296.50000
    219.48,        ____,  8322.90000
    219.97,        ____,  8327.40000
    220.45,        ____,  8335.20000
    220.94,        ____,  8339.50000
    221.43,        ____,  8368.10000
    221.92,        ____,  8386.50000
    222.40,        ____,  8381.00000
    222.89,        ____,  8386.40000
    223.38,        ____,  8396.50000
    223.86,        ____,  8386.30000
    224.35,        ____,  8377.90000
    224.84,        ____,  8345.10000
    225.33,        ____,  8277.20000
    225.81,        ____,  8204.80000
    226.30,        ____,  8148.50000
    226.79,        ____,  8093.60000
    227.27,        ____,  8039.20000
    227.76,        ____,  7990.00000
    228.25,        ____,  7949.00000
    228.74,        ____,  7907.40000
    229.22,        ____,  7859.60000
    229.71,        ____,  7796.20000
    230.20,        ____,  7719.70000
    230.68,        ____,  7635.80000
    231.17,        ____,  7563.80000
    231.66,        ____,  7513.30000
    232.14,        ____,  7455.30000
    232.63,        ____,  7400.70000
    233.12,        ____,  7350.60000
    233.60,        ____,  7284.90000
    234.09,        ____,  7220.50000
    234.58,        ____,  7184.20000
    235.06,        ____,  7138.60000
    235.55,        ____,  7086.50000
    236.04,        ____,  7043.40000
    236.52,        ____,  6995.20000
    237.01,        ____,  6955.80000
    237.50,        ____,  6929.70000
    237.98,        ____,  6915.80000
    238.47,        ____,  6915.30000
    238.96,        ____,  6894.50000
    239.44,        ____,  6866.20000
    239.93,        ____,  6816.90000
    240.41,        ____,  6736.50000
    240.90,        ____,  6686.10000
    241.39,        ____,  6702.80000
    241.87,        ____,  6724.50000
    242.36,        ____,  6738.10000
    242.85,        ____,  6742.10000
    243.33,        ____,  6695.00000
    243.82,        ____,  6646.40000
    244.30,        ____,  6631.60000
    244.79,        ____,  6629.60000
    245.28,        ____,  6619.80000
    245.76,        ____,  6600.30000
    246.25,        ____,  6581.00000
    246.74,        ____,  6574.60000
    247.22,        ____,  6557.10000
    247.71,        ____,  6534.50000
    248.19,        ____,  6528.80000
    248.68,        ____,  6516.70000
    249.16,        ____,  6520.50000
    249.65,        ____,  6549.40000
    250.14,        ____,  6533.50000
    250.62,        ____,  6498.30000
    251.11,        ____,  6460.10000
    251.59,        ____,  6438.20000
    252.08,        ____,  6435.90000
    252.57,        ____,  6452.80000
    253.05,        ____,  6472.30000
    253.54,        ____,  6506.00000
    254.02,        ____,  6506.30000
    254.51,        ____,  6509.60000
    254.99,        ____,  6498.20000
    255.48,        ____,  6463.50000
    255.96,        ____,  6446.80000
    256.45,        ____,  6460.50000
    256.94,        ____,  6451.90000
    257.42,        ____,  6454.40000
    257.91,        ____,  6457.70000
    258.39,        ____,  6441.40000
    258.88,        ____,  6432.20000
    259.36,        ____,  6451.50000
    259.85,        ____,  6467.80000
    260.33,        ____,  6497.30000
    260.82,        ____,  6522.00000
    261.30,        ____,  6505.20000
    261.79,        ____,  6478.40000
    262.27,        ____,  6460.10000
    262.76,        ____,  6451.40000
    263.24,        ____,  6471.60000
    263.73,        ____,  6518.40000
    264.22,        ____,  6533.40000
