2D Measure spectrum data V5.74

<< MEASURE 1 >>
Data count = 2048
Exposure time = 30000 msec
Average = 10
Inspected time = 2020/10/19 17:15

Wave-dcm-1,Dark spec.  ,Spectrum
    108.17,  2241.20000,  2061.00000
    108.66,  2247.90000,  2048.00000
    109.15,  2261.50000,  2026.90000
    109.65,  2290.60000,  2002.00000
    110.14,  2297.80000,  1993.70000
    110.63,  2303.20000,  1979.80000
    111.13,  2320.10000,  1953.80000
    111.62,  2307.30000,  1938.20000
    112.11,  2326.60000,  1915.90000
    112.60,  2347.40000,  1913.40000
    113.10,  2337.10000,  1912.40000
    113.59,  2352.10000,  1923.40000
    114.08,  2365.90000,  1929.30000
    114.58,  2355.80000,  1925.70000
    115.07,  2402.40000,  1911.10000
    115.56,  2417.40000,  1901.20000
    116.06,  2407.50000,  1887.20000
    116.55,  2405.70000,  1887.40000
    117.04,  2388.30000,  1900.90000
    117.53,  2366.50000,  1901.80000
    118.03,  2401.90000,  1900.60000
    118.52,  2416.50000,  1907.40000
    119.01,  2413.20000,  1922.10000
    119.51,  2504.30000,  1942.40000
    120.00,  2587.50000,  1986.70000
    120.49,  2618.30000,  2018.10000
    120.98,  2611.60000,  2060.00000
    121.48,  2529.00000,  2105.30000
    121.97,  2433.70000,  2150.80000
    122.46,  2427.10000,  2191.50000
    122.95,  2453.70000,  2247.30000
    123.45,  2491.50000,  2296.40000
    123.94,  2492.50000,  2362.40000
    124.43,  2510.60000,  2419.90000
    124.92,  2544.50000,  2474.00000
    125.42,  2539.70000,  2510.30000
    125.91,  2556.90000,  2561.70000
    126.40,  2556.20000,  2587.60000
    126.89,  2523.60000,  2642.00000
    127.39,  2513.20000,  2686.80000
    127.88,  2507.10000,  2733.20000
    128.37,  2510.70000,  2761.30000
    128.86,  2530.90000,  2813.50000
    129.35,  2527.30000,  2850.30000
    129.85,  2531.60000,  2908.40000
    130.34,  2521.60000,  2958.20000
    130.83,  2524.10000,  3004.10000
    131.32,  2539.40000,  3029.60000
    131.81,  2544.20000,  3058.20000
    132.31,  2540.40000,  3070.50000
    132.80,  2540.00000,  3077.60000
    133.29,  2520.20000,  3091.20000
    133.78,  2526.70000,  3109.80000
    134.27,  2543.00000,  3121.40000
    134.77,  2556.80000,  3144.40000
    135.26,  2577.50000,  3173.40000
    135.75,  2571.70000,  3222.10000
    136.24,  2585.00000,  3282.10000
    136.73,  2570.40000,  3309.30000
    137.23,  2581.20000,  3325.30000
    137.72,  2579.20000,  3336.10000
    138.21,  2577.80000,  3340.30000
    138.70,  2569.60000,  3364.10000
    139.19,  2600.50000,  3398.70000
    139.68,  2586.70000,  3412.10000
    140.18,  2588.30000,  3450.50000
    140.67,  2598.10000,  3478.30000
    141.16,  2606.60000,  3503.00000
    141.65,  2601.20000,  3536.60000
    142.14,  2598.00000,  3569.70000
    142.63,  2618.20000,  3599.00000
    143.13,  2619.50000,  3631.70000
    143.62,  2652.30000,  3650.10000
    144.11,  2654.30000,  3677.60000
    144.60,  2616.00000,  3709.60000
    145.09,  2598.50000,  3733.60000
    145.58,  2652.10000,  3756.20000
    146.07,  2665.90000,  3783.00000
    146.56,  2678.30000,  3818.10000
    147.06,  2666.30000,  3878.80000
    147.55,  2636.30000,  3933.60000
    148.04,  2594.80000,  3971.20000
    148.53,  2626.50000,  3992.80000
    149.02,  2603.20000,  4012.50000
    149.51,  2680.60000,  4035.70000
    150.00,  2737.10000,  4083.70000
    150.49,  2759.60000,  4132.10000
    150.99,  2762.20000,  4163.30000
    151.48,  2743.60000,  4195.40000
    151.97,  2659.30000,  4222.50000
    152.46,  2668.80000,  4241.30000
    152.95,  2651.20000,  4254.00000
    153.44,  2649.60000,  4260.80000
    153.93,  2674.70000,  4248.10000
    154.42,  2689.90000,  4247.30000
    154.91,  2660.40000,  4226.70000
    155.40,  2643.90000,  4202.90000
    155.89,  2630.40000,  4176.50000
    156.39,  2648.60000,  4154.70000
    156.88,  2628.70000,  4162.60000
    157.37,  2636.30000,  4192.30000
    157.86,  2635.20000,  4230.70000
    158.35,  2642.40000,  4281.40000
    158.84,  2663.50000,  4309.60000
    159.33,  2707.50000,  4306.40000
    159.82,  2712.40000,  4291.20000
    160.31,  2728.30000,  4257.20000
    160.80,  2763.60000,  4238.40000
    161.29,  2719.60000,  4210.80000
    161.78,  2689.80000,  4163.50000
    162.27,  2656.60000,  4114.60000
    162.76,  2646.50000,  4080.80000
    163.25,  2659.40000,  4045.90000
    163.74,  2693.50000,  4044.60000
    164.23,  2696.80000,  4040.70000
    164.72,  2722.40000,  4044.00000
    165.21,  2695.90000,  4032.80000
    165.70,  2680.40000,  4016.60000
    166.20,  2713.70000,  3991.30000
    166.69,  2735.70000,  3963.70000
    167.18,  2750.40000,  3922.60000
    167.67,  2745.80000,  3891.80000
    168.16,  2717.90000,  3843.30000
    168.65,  2671.20000,  3796.80000
    169.14,  2698.10000,  3767.60000
    169.63,  2704.30000,  3741.40000
    170.12,  2698.90000,  3707.40000
    170.61,  2689.00000,  3675.50000
    171.10,  2746.40000,  3629.40000
    171.59,  2744.30000,  3580.20000
    172.08,  2753.80000,  3539.80000
    172.57,  2746.30000,  3520.00000
    173.06,  2737.10000,  3493.20000
    173.55,  2720.30000,  3472.00000
    174.04,  2707.60000,  3455.70000
    174.53,  2705.00000,  3434.00000
    175.02,  2696.80000,  3432.90000
    175.50,  2720.90000,  3438.40000
    175.99,  2746.60000,  3425.50000
    176.48,  2770.40000,  3400.80000
    176.97,  2747.10000,  3383.50000
    177.46,  2758.20000,  3351.30000
    177.95,  2730.20000,  3339.20000
    178.44,  2716.20000,  3340.70000
    178.93,  2692.80000,  3331.60000
    179.42,  2712.90000,  3311.60000
    179.91,  2727.70000,  3298.90000
    180.40,  2744.40000,  3294.30000
    180.89,  2754.20000,  3322.60000
    181.38,  2741.10000,  3372.40000
    181.87,  2731.30000,  3407.10000
    182.36,  2726.70000,  3418.60000
    182.85,  2696.30000,  3407.10000
    183.34,  2715.10000,  3382.40000
    183.83,  2729.50000,  3364.10000
    184.32,  2730.40000,  3345.30000
    184.81,  2775.20000,  3333.50000
    185.29,  2765.70000,  3312.90000
    185.78,  2730.90000,  3293.50000
    186.27,  2739.20000,  3271.40000
    186.76,  2730.60000,  3245.90000
    187.25,  2705.10000,  3226.90000
    187.74,  2777.20000,  3246.00000
    188.23,  2802.70000,  3263.60000
    188.72,  2821.60000,  3303.20000
    189.21,  2806.50000,  3341.90000
    189.70,  2770.10000,  3364.80000
    190.19,  2735.70000,  3376.30000
    190.67,  2726.80000,  3396.30000
    191.16,  2730.90000,  3405.90000
    191.65,  2736.10000,  3422.80000
    192.14,  2724.60000,  3421.60000
    192.63,  2746.10000,  3433.10000
    193.12,  2770.30000,  3419.40000
    193.61,  2752.70000,  3410.20000
    194.10,  2769.40000,  3396.90000
    194.59,  2759.60000,  3377.50000
    195.07,  2747.20000,  3356.70000
    195.56,  2755.80000,  3353.80000
    196.05,  2741.90000,  3319.60000
    196.54,  2727.60000,  3296.90000
    197.03,  2750.90000,  3273.00000
    197.52,  2799.10000,  3240.80000
    198.01,  2804.80000,  3225.40000
    198.49,  2804.60000,  3213.50000
    198.98,  2795.20000,  3189.10000
    199.47,  2748.70000,  3170.80000
    199.96,  2732.80000,  3146.70000
    200.45,  2749.50000,  3116.20000
    200.94,  2727.30000,  3101.50000
    201.43,  2733.70000,  3077.60000
    201.91,  2732.80000,  3055.30000
    202.40,  2732.40000,  3022.90000
    202.89,  2738.70000,  2998.90000
    203.38,  2759.70000,  2987.70000
    203.87,  2758.20000,  2993.20000
    204.36,  2744.90000,  2985.70000
    204.84,  2737.90000,  2986.90000
    205.33,  2758.70000,  2974.00000
    205.82,  2770.30000,  2975.90000
    206.31,  2766.60000,  2983.20000
    206.80,  2766.50000,  2990.40000
    207.28,  2772.60000,  2972.60000
    207.77,  2782.00000,  2974.00000
    208.26,  2794.20000,  2984.10000
    208.75,  2789.60000,  2997.50000
    209.24,  2771.00000,  3000.50000
    209.72,  2783.80000,  3006.40000
    210.21,  2800.30000,  2990.50000
    210.70,  2779.00000,  3001.00000
    211.19,  2790.80000,  3025.10000
    211.68,  2797.70000,  3040.30000
    212.16,  2810.80000,  3039.40000
    212.65,  2821.90000,  3037.00000
    213.14,  2807.80000,  3019.30000
    213.63,  2787.40000,  3017.40000
    214.12,  2761.70000,  3023.80000
    214.60,  2774.90000,  3024.30000
    215.09,  2791.90000,  3047.10000
    215.58,  2793.20000,  3066.80000
    216.07,  2787.60000,  3076.60000
    216.55,  2797.10000,  3088.00000
    217.04,  2732.40000,  3101.80000
    217.53,  2725.10000,  3110.90000
    218.02,  2722.70000,  3127.90000
    218.50,  2726.40000,  3151.80000
    218.99,  2749.70000,  3165.60000
    219.48,  2784.20000,  3178.90000
    219.97,  2753.30000,  3188.20000
    220.45,  2759.10000,  3196.00000
    220.94,  2755.80000,  3188.70000
    221.43,  2762.20000,  3201.30000
    221.92,  2785.90000,  3197.90000
    222.40,  2787.70000,  3196.90000
    222.89,  2782.60000,  3184.40000
    223.38,  2805.30000,  3173.20000
    223.86,  2825.50000,  3164.90000
    224.35,  2845.80000,  3170.20000
    224.84,  2847.30000,  3157.70000
    225.33,  2835.90000,  3141.00000
    225.81,  2804.50000,  3121.60000
    226.30,  2785.50000,  3099.70000
    226.79,  2773.80000,  3087.70000
    227.27,  2764.50000,  3071.70000
    227.76,  2762.50000,  3054.50000
    228.25,  2797.30000,  3017.20000
    228.74,  2813.40000,  2981.70000
    229.22,  2831.90000,  2937.40000
    229.71,  2821.00000,  2896.10000
    230.20,  2805.00000,  2856.20000
    230.68,  2795.90000,  2822.30000
    231.17,  2781.40000,  2793.40000
    231.66,  2759.80000,  2755.10000
    232.14,  2750.00000,  2722.50000
    232.63,  2742.00000,  2687.10000
    233.12,  2763.40000,  2661.90000
    233.60,  2788.30000,  2631.80000
    234.09,  2762.70000,  2619.40000
