TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/12/14
TIME,14:24:15
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,  197.2680
LASTX, 1302.2680
NPOINTS,    1106
FIRSTY,   177.87500
MAXY,   869.46436
MINY,   177.87500
XYDATA
197.2680,177.875
198.2680,178.365
199.2680,179.19
200.2680,180.233
201.2680,180.02
202.2680,179.29
203.2680,180.477
204.2680,181.277
205.2680,182.695
206.2680,184.03
207.2680,184.73
208.2680,185.369
209.2680,186.217
210.2680,187.386
211.2680,189.102
212.2680,190.321
213.2680,192.781
214.2680,195.828
215.2680,196.175
216.2680,200.051
217.2680,203.715
218.2680,207.871
219.2680,214.218
220.2680,221.722
221.2680,231.796
222.2680,249.377
223.2680,268.273
224.2680,291.417
225.2680,318.014
226.2680,334.263
227.2680,328.624
228.2680,309.201
229.2680,283.601
230.2680,262.158
231.2680,249.348
232.2680,241.092
233.2680,234.221
234.2680,232.208
235.2680,230.842
236.2680,230.413
237.2680,232.111
238.2680,234.96
239.2680,238.614
240.2680,244.422
241.2680,252.645
242.2680,262.019
243.2680,273.583
244.2680,287.36
245.2680,297.234
246.2680,295.615
247.2680,285.821
248.2680,272.353
249.2680,259.958
250.2680,250.826
251.2680,243.341
252.2680,237.135
253.2680,235.55
254.2680,234.923
255.2680,233.297
256.2680,232.245
257.2680,232.709
258.2680,233.091
259.2680,231.361
260.2680,231.88
261.2680,231.657
262.2680,233.115
263.2680,236.903
264.2680,233.638
265.2680,233.556
266.2680,236.243
267.2680,237.033
268.2680,237.57
269.2680,239.879
270.2680,240.244
271.2680,239.226
272.2680,244.11
273.2680,245.643
274.2680,244.037
275.2680,246.103
276.2680,249.959
277.2680,252.343
278.2680,254.819
279.2680,256.077
280.2680,259.825
281.2680,265.294
282.2680,269.966
283.2680,278.172
284.2680,286.583
285.2680,299.347
286.2680,312.976
287.2680,331.173
288.2680,356.398
289.2680,382.332
290.2680,414.256
291.2680,447.14
292.2680,466.108
293.2680,469.477
294.2680,456.144
295.2680,431.652
296.2680,419.137
297.2680,407.282
298.2680,400.708
299.2680,395.055
300.2680,385.843
301.2680,372.342
302.2680,353.494
303.2680,337.472
304.2680,322.276
305.2680,306.35
306.2680,295.071
307.2680,287.904
308.2680,279.449
309.2680,273.141
310.2680,269.122
311.2680,267.109
312.2680,261.356
313.2680,257.5
314.2680,258.8
315.2680,255.916
316.2680,253.666
317.2680,253.004
318.2680,251.184
319.2680,250.492
320.2680,251.134
321.2680,249.879
322.2680,247.946
323.2680,246.823
324.2680,246.745
325.2680,245.529
326.2680,245.437
327.2680,245.785
328.2680,244.459
329.2680,247.072
330.2680,244.743
331.2680,244.023
332.2680,245.036
333.2680,246.031
334.2680,246.388
335.2680,244.214
336.2680,243.899
337.2680,243.429
338.2680,244.51
339.2680,245.35
340.2680,244.361
341.2680,244.139
342.2680,245.61
343.2680,245.416
344.2680,244.638
345.2680,244.564
346.2680,245.244
347.2680,245.1
348.2680,244.279
349.2680,245.674
350.2680,246.26
351.2680,244.533
352.2680,247.384
353.2680,248.769
354.2680,245.196
355.2680,245.253
356.2680,246.595
357.2680,246.298
358.2680,247.584
359.2680,247.486
