出力日時,2021/06/07 16:22:56
データソース,Nss3_3_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.361,0.100,-0.234,2E-06,1.54E-07
3.461,0.200,-0.233,2E-06,3.47E-07
3.561,0.300,-0.232,1E-06,5.375E-07
3.661,0.400,-0.231,2E-06,7.33E-07
3.761,0.500,-0.23,4E-06,9.83000000000002E-07
3.861,0.600,-0.229,3E-06,1.2455E-06
3.961,0.700,-0.228,3E-06,1.5035E-06
4.061,0.800,-0.227,1E-06,1.7435E-06
4.161,0.900,-0.226,4E-06,1.987E-06
4.261,1.000,-0.225,2E-06,2.25299999999999E-06
4.361,1.100,-0.224,4E-06,2.55799999999999E-06
4.461,1.200,-0.223,2E-06,2.83999999999999E-06
4.561,1.300,-0.222,2E-06,3.12999999999999E-06
4.661,1.400,-0.221,3E-06,3.42249999999998E-06
4.761,1.500,-0.22,3E-06,3.73049999999998E-06
4.861,1.600,-0.219,3E-06,4.03549999999999E-06
4.961,1.700,-0.218,4E-06,4.35099999999999E-06
5.061,1.800,-0.217,2E-06,4.67499999999999E-06
5.161,1.900,-0.216,4E-06,4.973E-06
5.261,2.000,-0.215,5E-06,5.2845E-06
5.361,2.100,-0.214,3E-06,5.6035E-06
5.461,2.200,-0.213,2E-06,5.96199999999999E-06
5.561,2.300,-0.212,4E-06,6.32799999999998E-06
5.661,2.400,-0.211,3E-06,6.66049999999998E-06
5.761,2.500,-0.21,3E-06,7.00849999999997E-06
5.861,2.600,-0.209,4E-06,7.32899999999997E-06
5.961,2.700,-0.208,5E-06,7.69049999999996E-06
6.061,2.800,-0.207,4E-06,8.04799999999998E-06
6.161,2.900,-0.206,4E-06,8.41200000000001E-06
6.261,3.000,-0.205,5E-06,8.76750000000004E-06
6.361,3.100,-0.204,3E-06,9.12450000000006E-06
6.461,3.200,-0.203,3E-06,9.5225000000001E-06
6.561,3.300,-0.202,4E-06,9.87900000000013E-06
6.661,3.400,-0.201,4E-06,1.02220000000002E-05
6.761,3.500,-0.2,3E-06,1.05485000000002E-05
6.861,3.600,-0.199,3E-06,1.08935000000002E-05
6.961,3.700,-0.198,3E-06,1.12675000000002E-05
7.061,3.800,-0.197,5E-06,1.16585000000003E-05
7.161,3.900,-0.196,6E-06,1.20500000000003E-05
7.261,4.000,-0.195,4E-06,1.24440000000003E-05
7.361,4.100,-0.194,4E-06,1.28280000000004E-05
7.461,4.200,-0.193,3E-06,1.32065000000004E-05
7.561,4.300,-0.192,5E-06,1.36115000000005E-05
7.661,4.400,-0.191,5E-06,1.40025000000005E-05
7.761,4.500,-0.19,5E-06,1.43895000000005E-05
7.861,4.600,-0.189,4E-06,1.47610000000006E-05
7.961,4.700,-0.188,4E-06,1.51460000000006E-05
8.061,4.800,-0.187,4E-06,1.55140000000007E-05
8.161,4.900,-0.186,4E-06,1.58900000000007E-05
8.261,5.000,-0.185,3E-06,1.62705000000007E-05
8.361,5.100,-0.184,4E-06,1.66460000000007E-05
8.461,5.200,-0.183,4E-06,1.69980000000007E-05
8.561,5.300,-0.182,5E-06,1.73885000000008E-05
8.661,5.400,-0.181,4E-06,1.78000000000008E-05
8.761,5.500,-0.18,4E-06,1.81720000000008E-05
8.861,5.600,-0.179,4E-06,1.85480000000008E-05
8.961,5.700,-0.178,3E-06,1.89285000000008E-05
9.061,5.800,-0.177,4E-06,1.93020000000008E-05
