出力日時,2021/06/21 13:48:46
データソース,hematite_H_S1_2_1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
25.689,22.400,-0.121,1.3E-05,0.000144525499999994
25.789,22.500,-0.12,1.2E-05,0.000145746999999994
25.889,22.600,-0.119,1.2E-05,0.000146968999999995
25.989,22.700,-0.118,1.3E-05,0.000148165499999995
26.089,22.800,-0.117,1.4E-05,0.000149417999999995
26.189,22.900,-0.116,1.3E-05,0.000150680499999995
26.289,23.000,-0.115,1.2E-05,0.000151908999999995
26.389,23.100,-0.114,1.2E-05,0.000153177999999995
26.489,23.200,-0.113,1.1E-05,0.000154420499999995
26.589,23.300,-0.112,1.2E-05,0.000155633999999996
26.689,23.400,-0.111,1.2E-05,0.000156864999999996
26.789,23.500,-0.11,1.4E-05,0.000158110999999996
26.889,23.600,-0.109,1.3E-05,0.000159375499999996
26.989,23.700,-0.108,1.2E-05,0.000160629999999996
27.089,23.800,-0.107,1.3E-05,0.000161891499999996
27.189,23.900,-0.106,1.2E-05,0.000163137999999996
27.289,24.000,-0.105,1.4E-05,0.000164403999999996
27.389,24.100,-0.104,1.2E-05,0.000165718999999996
27.489,24.200,-0.103,1.3E-05,0.000166999499999996
27.589,24.300,-0.102,1.4E-05,0.000168266999999996
27.689,24.400,-0.101,1.3E-05,0.000169586499999996
27.789,24.500,-0.1,1.3E-05,0.000170892499999996
27.889,24.600,-0.099,1.3E-05,0.000172196499999996
27.989,24.700,-0.098,1.5E-05,0.000173530499999995
28.089,24.800,-0.097,1.4E-05,0.000174881999999995
28.189,24.900,-0.096,1.3E-05,0.000176221499999995
28.289,25.000,-0.095,1.3E-05,0.000177562499999995
28.389,25.100,-0.094,1.4E-05,0.000178915999999994
28.489,25.200,-0.093,1.4E-05,0.000180271999999994
28.589,25.300,-0.092,1.4E-05,0.000181620999999994
28.689,25.400,-0.091,1.3E-05,0.000182974499999994
28.789,25.500,-0.09,1.4E-05,0.000184322999999993
28.889,25.600,-0.089,1.3E-05,0.000185712499999993
28.989,25.700,-0.088,1.4E-05,0.000187079999999993
29.089,25.800,-0.087,1.4E-05,0.000188429999999992
29.189,25.900,-0.086,1.5E-05,0.000189811499999992
29.289,26.000,-0.085,1.4E-05,0.000191171999999992
29.389,26.100,-0.084,1.4E-05,0.000192599999999992
29.489,26.200,-0.083,1.4E-05,0.000193978999999991
29.589,26.300,-0.082,1.4E-05,0.000195375999999991
29.689,26.400,-0.081,1.5E-05,0.000196796499999991
29.789,26.500,-0.08,1.3E-05,0.00019818549999999
29.889,26.600,-0.079,1.5E-05,0.00019961149999999
29.989,26.700,-0.078,1.5E-05,0.00020102249999999
30.089,26.800,-0.077,1.5E-05,0.00020241149999999
30.189,26.900,-0.076,1.5E-05,0.000203818499999989
30.289,27.000,-0.075,1.5E-05,0.000205256499999989
30.389,27.100,-0.074,1.5E-05,0.000206679499999989
30.489,27.200,-0.073,1.4E-05,0.000208151999999988
30.589,27.300,-0.072,1.4E-05,0.000209614999999988
30.689,27.400,-0.071,1.4E-05,0.000211031999999988
30.789,27.500,-0.07,1.6E-05,0.000212508999999987
30.889,27.600,-0.069,1.5E-05,0.000214007499999987
30.989,27.700,-0.068,1.5E-05,0.000215488499999987
31.089,27.800,-0.067,1.5E-05,0.000216970499999987
31.189,27.900,-0.066,1.6E-05,0.000218451999999987
31.289,28.000,-0.065,1.5E-05,0.000219954499999986
31.389,28.100,-0.064,1.6E-05,0.000221445999999986
31.489,28.200,-0.063,1.4E-05,0.000222936999999986
31.589,28.300,-0.062,1.5E-05,0.000224413499999985
31.689,28.400,-0.061,1.5E-05,0.000225906499999985
31.789,28.500,-0.06,1.5E-05,0.000227388499999985
31.889,28.600,-0.059,1.5E-05,0.000228920499999985
31.989,28.700,-0.058,1.5E-05,0.000230433499999984
32.089,28.800,-0.057,1.4E-05,0.000231916999999984
32.189,28.900,-0.056,1.7E-05,0.000233436499999984
32.289,29.000,-0.055,1.5E-05,0.000234928499999984
32.389,29.100,-0.054,1.6E-05,0.000236488999999983
32.489,29.200,-0.053,1.7E-05,0.000238040499999983
32.589,29.300,-0.052,1.6E-05,0.000239595999999983
32.689,29.400,-0.051,1.6E-05,0.000241158999999982
32.789,29.500,-0.05,1.6E-05,0.000242722999999982
32.889,29.600,-0.049,1.4E-05,0.000244271999999982
32.989,29.700,-0.048,1.5E-05,0.000245823499999982
33.089,29.800,-0.047,1.5E-05,0.000247400499999982
33.189,29.900,-0.046,1.7E-05,0.000248960499999983
33.289,30.000,-0.045,1.7E-05,0.000250564499999983
33.389,30.100,-0.044,1.6E-05,0.000252187999999983
33.489,30.200,-0.043,1.5E-05,0.000253763499999983
33.589,30.300,-0.042,1.5E-05,0.000255365499999984
33.689,30.400,-0.041,1.6E-05,0.000256951999999984
33.789,30.500,-0.04,1.5E-05,0.000258557499999985
33.889,30.600,-0.039,1.4E-05,0.000260171999999985
33.989,30.700,-0.038,1.7E-05,0.000261786499999986
34.089,30.800,-0.037,1.7E-05,0.000263427499999985
34.189,30.900,-0.036,1.7E-05,0.000265074499999985
34.289,31.000,-0.035,1.6E-05,0.000266728999999985
34.389,31.100,-0.034,1.6E-05,0.000268356999999985
34.489,31.200,-0.033,1.7E-05,0.000270000499999985
34.589,31.300,-0.032,1.5E-05,0.000271643499999985
34.689,31.400,-0.031,1.6E-05,0.000273282999999985
34.789,31.500,-0.03,1.7E-05,0.000274935499999984
34.889,31.600,-0.029,1.7E-05,0.000276596499999984
34.989,31.700,-0.028,1.5E-05,0.000278266499999984
35.089,31.800,-0.027,1.7E-05,0.000279936499999983
35.189,31.900,-0.026,1.7E-05,0.000281626499999982
35.289,32.000,-0.025,1.5E-05,0.000283315499999981
35.389,32.100,-0.024,1.6E-05,0.000285008999999981
35.489,32.200,-0.023,1.7E-05,0.000286681499999981
35.589,32.300,-0.022,1.6E-05,0.000288382999999981
35.689,32.400,-0.021,1.6E-05,0.000290068999999981
35.789,32.500,-0.02,1.7E-05,0.00029177349999998
35.889,32.600,-0.019,1.7E-05,0.00029347249999998
35.989,32.700,-0.018,1.8E-05,0.00029520099999998
36.089,32.800,-0.017,1.9E-05,0.000296938499999979
36.189,32.900,-0.016,1.7E-05,0.000298651499999979
36.289,33.000,-0.015,1.8E-05,0.000300397999999979
36.389,33.100,-0.014,1.8E-05,0.000302180999999978
36.489,33.200,-0.013,1.7E-05,0.000303942499999978
36.589,33.300,-0.012,1.8E-05,0.000305689999999977
36.689,33.400,-0.011,1.8E-05,0.000307469999999977
36.789,33.500,-0.01,1.6E-05,0.000309223999999976
36.889,33.600,-0.009,1.8E-05,0.000310977999999976
36.989,33.700,-0.008,1.6E-05,0.000312744999999975
37.089,33.800,-0.007,1.9E-05,0.000314499499999975
37.189,33.900,-0.006,1.8E-05,0.000316286999999974
37.289,34.000,-0.005,1.8E-05,0.000318112999999974
37.389,34.100,-0.004,1.7E-05,0.000319902499999973
37.489,34.200,-0.003,1.8E-05,0.000321698999999973
37.589,34.300,-0.002,1.7E-05,0.000323516499999973
37.689,34.400,-0.001,1.8E-05,0.000325314999999972
37.789,34.500,0,1.8E-05,0.000327131999999972
37.889,34.600,0.001,1.9E-05,0.000328934499999972
37.989,34.700,0.002,1.8E-05,0.000330717999999971
38.089,34.800,0.003,1.8E-05,0.000332516999999971
38.189,34.900,0.004,2E-05,0.00033437299999997
38.289,35.000,0.005,1.8E-05,0.00033621599999997
38.389,35.100,0.006,1.8E-05,0.00033803799999997
38.489,35.200,0.007,1.7E-05,0.00033990449999997
38.589,35.300,0.008,2E-05,0.000341695999999969
38.689,35.400,0.009,1.9E-05,0.000343553499999969
38.789,35.500,0.01,1.9E-05,0.000345407499999969
38.889,35.600,0.011,1.9E-05,0.000347267499999969
38.989,35.700,0.012,1.7E-05,0.000349121499999969
39.089,35.800,0.013,1.9E-05,0.000350975499999969
39.189,35.900,0.014,1.9E-05,0.00035286149999997
39.289,36.000,0.015,2E-05,0.00035475799999997
39.389,36.100,0.016,1.8E-05,0.00035664199999997
39.489,36.200,0.017,1.9E-05,0.00035855549999997
39.589,36.300,0.018,2E-05,0.00036043499999997
39.689,36.400,0.019,1.9E-05,0.00036233849999997
39.789,36.500,0.02,1.8E-05,0.00036420599999997
39.889,36.600,0.021,1.9E-05,0.00036610849999997
39.989,36.700,0.022,1.9E-05,0.000367992499999969
40.089,36.800,0.023,1.9E-05,0.000369899499999969
40.189,36.900,0.024,1.9E-05,0.000371853499999969
40.289,37.000,0.025,2E-05,0.000373728999999969
40.389,37.100,0.026,1.9E-05,0.000375652499999969
40.489,37.200,0.027,1.9E-05,0.000377558499999968
40.589,37.300,0.028,2E-05,0.000379508999999968
40.689,37.400,0.029,2E-05,0.000381429999999968
40.789,37.500,0.03,1.9E-05,0.000383382499999968
40.889,37.600,0.031,2E-05,0.000385307999999968
40.989,37.700,0.032,2E-05,0.000387258999999968
41.089,37.800,0.033,2E-05,0.000389218999999967
41.189,37.900,0.034,1.9E-05,0.000391163499999967
41.289,38.000,0.035,2E-05,0.000393093999999967
41.389,38.100,0.036,1.9E-05,0.000395073499999966
41.489,38.200,0.037,1.9E-05,0.000397043499999966
41.589,38.300,0.038,1.9E-05,0.000399021499999965
41.689,38.400,0.039,2E-05,0.000401014999999965
41.789,38.500,0.04,2E-05,0.000403020999999964
