出力日時,2021/06/09 14:35:51
データソース,VS1-4_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
36.772,33.500,0.03,1.5E-05,0.000285352500000016
36.872,33.600,0.031,1.5E-05,0.000286696500000016
36.972,33.700,0.032,1.3E-05,0.000288056500000015
37.072,33.800,0.033,1.4E-05,0.000289357000000015
37.172,33.900,0.034,1.3E-05,0.000290666500000015
37.272,34.000,0.035,1.3E-05,0.000291975500000014
37.372,34.100,0.036,1.2E-05,0.000293321000000014
37.472,34.200,0.037,1.3E-05,0.000294664500000014
37.572,34.300,0.038,1.2E-05,0.000295995000000013
37.672,34.400,0.039,1.3E-05,0.000297281500000013
37.772,34.500,0.04,1.3E-05,0.000298601500000013
37.872,34.600,0.041,1.5E-05,0.000299966500000012
37.972,34.700,0.042,1.3E-05,0.000301332500000011
38.072,34.800,0.043,1.3E-05,0.000302671500000011
38.172,34.900,0.044,1.3E-05,0.000303996500000011
38.272,35.000,0.045,1.3E-05,0.000305327500000011
38.372,35.100,0.046,1.4E-05,0.00030663600000001
38.472,35.200,0.047,1.4E-05,0.00030796400000001
38.572,35.300,0.048,1.4E-05,0.000309329000000009
38.672,35.400,0.049,1.3E-05,0.000310651500000009
38.772,35.500,0.05,1.4E-05,0.000311964000000009
38.872,35.600,0.051,1.5E-05,0.000313311500000008
38.972,35.700,0.052,1.4E-05,0.000314651000000008
39.072,35.800,0.053,1.4E-05,0.000315991000000007
39.172,35.900,0.054,1.3E-05,0.000317332500000007
39.272,36.000,0.055,1.5E-05,0.000318711500000006
39.372,36.100,0.056,1.5E-05,0.000320100500000005
39.472,36.200,0.057,1.3E-05,0.000321480500000004
39.572,36.300,0.058,1.4E-05,0.000322854000000004
39.672,36.400,0.059,1.4E-05,0.000324225000000003
39.772,36.500,0.06,1.2E-05,0.000325611000000003
39.872,36.600,0.061,1.2E-05,0.000326984000000002
39.972,36.700,0.062,1.4E-05,0.000328340000000001
40.072,36.800,0.063,1.4E-05,0.000329723000000001
40.172,36.900,0.064,1.4E-05,0.000331097
40.272,37.000,0.065,1.3E-05,0.000332483499999999
40.372,37.100,0.066,1.3E-05,0.000333834499999998
40.472,37.200,0.067,1.4E-05,0.000335194999999998
40.572,37.300,0.068,1.4E-05,0.000336590999999997
40.672,37.400,0.069,1.4E-05,0.000337967999999996
40.772,37.500,0.07,1.3E-05,0.000339327499999996
40.872,37.600,0.071,1.4E-05,0.000340716999999995
40.972,37.700,0.072,1.5E-05,0.000342113499999994
41.072,37.800,0.073,1.4E-05,0.000343500999999994
41.172,37.900,0.074,1.4E-05,0.000344881999999993
41.272,38.000,0.075,1.3E-05,0.000346262499999992
41.372,38.100,0.076,1.4E-05,0.000347657999999992
41.472,38.200,0.077,1.4E-05,0.000349076999999991
41.572,38.300,0.078,1.4E-05,0.00035046899999999
41.672,38.400,0.079,1.5E-05,0.00035188349999999
41.772,38.500,0.08,1.3E-05,0.000353347499999989
41.872,38.600,0.081,1.4E-05,0.000354752999999988
41.972,38.700,0.082,1.5E-05,0.000356172499999988
42.072,38.800,0.083,1.4E-05,0.000357607999999987
42.172,38.900,0.084,1.4E-05,0.000358982999999987
42.272,39.000,0.085,1.5E-05,0.000360381499999986
42.372,39.100,0.086,1.5E-05,0.000361789499999985
42.472,39.200,0.087,1.4E-05,0.000363205999999984
42.572,39.300,0.088,1.5E-05,0.000364655499999984
42.672,39.400,0.089,1.4E-05,0.000366039999999983
42.772,39.500,0.09,1.4E-05,0.000367509999999983
42.872,39.600,0.091,1.6E-05,0.000368935999999982
42.972,39.700,0.092,1.3E-05,0.000370359499999982
43.072,39.800,0.093,1.4E-05,0.000371798999999981
43.172,39.900,0.094,1.5E-05,0.000373235499999981
43.272,40.000,0.095,1.5E-05,0.00037467249999998
43.372,40.100,0.096,1.3E-05,0.00037610649999998
43.472,40.200,0.097,1.5E-05,0.000377540499999979
43.572,40.300,0.098,1.4E-05,0.000379009999999979
43.672,40.400,0.099,1.4E-05,0.000380431999999978
43.772,40.500,0.1,1.4E-05,0.000381899999999977
43.872,40.600,0.101,1.4E-05,0.000383339999999977
43.972,40.700,0.102,1.4E-05,0.000384762999999976
44.072,40.800,0.103,1.5E-05,0.000386230499999976
44.172,40.900,0.104,1.3E-05,0.000387649499999975
44.272,41.000,0.105,1.4E-05,0.000389087999999975
44.372,41.100,0.106,1.5E-05,0.000390554499999975
44.472,41.200,0.107,1.6E-05,0.000391998999999974
44.572,41.300,0.108,1.4E-05,0.000393426999999973
44.672,41.400,0.109,1.5E-05,0.000394898499999973
44.772,41.500,0.11,1.5E-05,0.000396339499999973
44.872,41.600,0.111,1.4E-05,0.000397823999999972
44.972,41.700,0.112,1.5E-05,0.000399281499999972
45.072,41.800,0.113,1.4E-05,0.000400767999999971
45.172,41.900,0.114,1.5E-05,0.000402241499999971
45.272,42.000,0.115,1.5E-05,0.000403730499999971
45.372,42.100,0.116,1.4E-05,0.00040518299999997
45.472,42.200,0.117,1.6E-05,0.00040664699999997
45.572,42.300,0.118,1.6E-05,0.00040816299999997
45.672,42.400,0.119,1.6E-05,0.00040964899999997
45.772,42.500,0.12,1.6E-05,0.00041112799999997
45.872,42.600,0.121,1.4E-05,0.00041264699999997
45.972,42.700,0.122,1.6E-05,0.00041412499999997
46.072,42.800,0.123,1.4E-05,0.00041563499999997
46.172,42.900,0.124,1.4E-05,0.00041711599999997
46.272,43.000,0.125,1.5E-05,0.00041860249999997
46.372,43.100,0.126,1.6E-05,0.00042006199999997
46.472,43.200,0.127,1.5E-05,0.00042158549999997
46.572,43.300,0.128,1.5E-05,0.00042307349999997
46.672,43.400,0.129,1.6E-05,0.00042455099999997
46.772,43.500,0.13,1.6E-05,0.00042606599999997
46.872,43.600,0.131,1.5E-05,0.00042754949999997
46.972,43.700,0.132,1.4E-05,0.00042903299999997
47.072,43.800,0.133,1.5E-05,0.000430580499999971
47.172,43.900,0.134,1.6E-05,0.000432119999999971
47.272,44.000,0.135,1.5E-05,0.000433574499999971
47.372,44.100,0.136,1.5E-05,0.000435112499999971
47.472,44.200,0.137,1.7E-05,0.000436625499999971
47.572,44.300,0.138,1.6E-05,0.000438171999999971
47.672,44.400,0.139,1.6E-05,0.000439704999999971
47.772,44.500,0.14,1.5E-05,0.000441197499999971
47.872,44.600,0.141,1.5E-05,0.000442697499999971
47.972,44.700,0.142,1.3E-05,0.000444188499999971
48.072,44.800,0.143,1.3E-05,0.000445727499999972
48.172,44.900,0.144,1.4E-05,0.000447170999999972
48.272,45.000,0.145,1.6E-05,0.000448678999999972
48.372,45.100,0.146,1.7E-05,0.000450206499999972
48.472,45.200,0.147,1.5E-05,0.000451730499999972
48.572,45.300,0.148,1.5E-05,0.000453234499999972
48.672,45.400,0.149,1.6E-05,0.000454777999999973
48.772,45.500,0.15,1.7E-05,0.000456307499999973
48.872,45.600,0.151,1.7E-05,0.000457855499999974
48.972,45.700,0.152,1.5E-05,0.000459374499999973
49.072,45.800,0.153,1.6E-05,0.000460914999999974
49.172,45.900,0.154,1.6E-05,0.000462452999999974
49.272,46.000,0.155,1.7E-05,0.000464005499999974
49.372,46.100,0.156,1.7E-05,0.000465565499999975
49.472,46.200,0.157,1.5E-05,0.000467103499999975
49.572,46.300,0.158,1.6E-05,0.000468630999999975
49.672,46.400,0.159,1.5E-05,0.000470135499999975
49.772,46.500,0.16,1.6E-05,0.000471673999999975
49.872,46.600,0.161,1.6E-05,0.000473233999999975
49.972,46.700,0.162,1.6E-05,0.000474799999999976
50.072,46.800,0.163,1.6E-05,0.000476381999999976
50.172,46.900,0.164,1.6E-05,0.000477908999999976
50.272,47.000,0.165,1.6E-05,0.000479475999999977
50.372,47.100,0.166,1.6E-05,0.000481040999999977
50.472,47.200,0.167,1.6E-05,0.000482605999999978
50.572,47.300,0.168,1.5E-05,0.000484187499999978
50.672,47.400,0.169,1.6E-05,0.000485782999999979
50.772,47.500,0.17,1.7E-05,0.000487364499999979
50.872,47.600,0.171,1.6E-05,0.000488977999999978
50.972,47.700,0.172,1.6E-05,0.000490585999999976
51.072,47.800,0.173,1.7E-05,0.000492178499999973
51.172,47.900,0.174,1.7E-05,0.000493767499999971
51.272,48.000,0.175,1.6E-05,0.000495352999999968
51.372,48.100,0.176,1.6E-05,0.000496926999999966
