出力日時,2021/06/21 13:46:05
データソース,hematite_H_S2_3_1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
3.373,0.100,-0.327,3E-06,2.165E-07
3.473,0.200,-0.326,2E-06,4.38E-07
3.573,0.300,-0.325,2E-06,6.18E-07
3.673,0.400,-0.324,3E-06,8.61500000000002E-07
3.773,0.500,-0.323,2E-06,1.11E-06
3.873,0.600,-0.322,3E-06,1.3745E-06
3.973,0.700,-0.321,2E-06,1.65E-06
4.073,0.800,-0.32,2E-06,1.868E-06
4.173,0.900,-0.319,3E-06,2.13349999999999E-06
4.273,1.000,-0.318,3E-06,2.38949999999999E-06
4.373,1.100,-0.317,3E-06,2.62149999999999E-06
4.473,1.200,-0.316,3E-06,2.88349999999999E-06
4.573,1.300,-0.315,3E-06,3.16449999999999E-06
4.673,1.400,-0.314,3E-06,3.42649999999999E-06
4.773,1.500,-0.313,3E-06,3.69749999999998E-06
4.873,1.600,-0.312,3E-06,3.94249999999999E-06
4.973,1.700,-0.311,3E-06,4.21249999999999E-06
5.073,1.800,-0.31,3E-06,4.49450000000001E-06
5.173,1.900,-0.309,4E-06,4.76800000000001E-06
5.273,2.000,-0.308,5E-06,5.03550000000002E-06
5.373,2.100,-0.307,3E-06,5.32950000000002E-06
5.473,2.200,-0.306,2E-06,5.61900000000003E-06
5.573,2.300,-0.305,3E-06,5.89450000000002E-06
5.673,2.400,-0.304,2E-06,6.16700000000003E-06
5.773,2.500,-0.303,4E-06,6.44700000000003E-06
5.873,2.600,-0.302,3E-06,6.73150000000003E-06
5.973,2.700,-0.301,3E-06,7.07750000000003E-06
6.073,2.800,-0.3,4E-06,7.37300000000002E-06
6.173,2.900,-0.299,3E-06,7.71650000000003E-06
6.273,3.000,-0.298,4E-06,8.06100000000005E-06
6.373,3.100,-0.297,5E-06,8.39850000000008E-06
6.473,3.200,-0.296,4E-06,8.7210000000001E-06
6.573,3.300,-0.295,4E-06,9.05200000000012E-06
6.673,3.400,-0.294,4E-06,9.38600000000014E-06
6.773,3.500,-0.293,3E-06,9.73850000000018E-06
6.873,3.600,-0.292,4E-06,1.00620000000002E-05
6.973,3.700,-0.291,3E-06,1.04055000000002E-05
7.073,3.800,-0.29,2E-06,1.07230000000002E-05
7.173,3.900,-0.289,4E-06,1.10760000000003E-05
7.273,4.000,-0.288,3E-06,1.14195000000003E-05
7.373,4.100,-0.287,3E-06,1.17515000000003E-05
7.473,4.200,-0.286,5E-06,1.21535000000004E-05
7.573,4.300,-0.285,4E-06,1.25250000000004E-05
7.673,4.400,-0.284,5E-06,1.29215000000004E-05
7.773,4.500,-0.283,5E-06,1.33045000000005E-05
7.873,4.600,-0.282,4E-06,1.36660000000005E-05
7.973,4.700,-0.281,4E-06,1.39700000000005E-05
8.073,4.800,-0.28,4E-06,1.43500000000006E-05
8.173,4.900,-0.279,4E-06,1.47260000000006E-05
8.273,5.000,-0.278,4E-06,1.51390000000006E-05
8.373,5.100,-0.277,4E-06,1.55060000000007E-05
8.473,5.200,-0.276,5E-06,1.59125000000007E-05
8.573,5.300,-0.275,4E-06,1.63310000000007E-05
8.673,5.400,-0.274,3E-06,1.67145000000007E-05
8.773,5.500,-0.273,3E-06,1.71155000000008E-05
8.873,5.600,-0.272,5E-06,1.75195000000008E-05
8.973,5.700,-0.271,4E-06,1.79000000000008E-05
9.073,5.800,-0.27,4E-06,1.82990000000008E-05
9.173,5.900,-0.269,3E-06,1.87105000000008E-05
9.273,6.000,-0.268,3E-06,1.91125000000009E-05
9.373,6.100,-0.267,3E-06,1.94955000000009E-05
9.473,6.200,-0.266,5E-06,1.98915000000009E-05
9.573,6.300,-0.265,5E-06,2.02645000000009E-05
9.673,6.400,-0.264,4E-06,2.0686000000001E-05
9.773,6.500,-0.263,5E-06,2.1112500000001E-05
9.873,6.600,-0.262,4E-06,2.1544000000001E-05
9.973,6.700,-0.261,4E-06,2.1951000000001E-05
10.073,6.800,-0.26,5E-06,2.23785000000011E-05
10.173,6.900,-0.259,3E-06,2.27845000000011E-05
10.273,7.000,-0.258,3E-06,2.31985000000011E-05
10.373,7.100,-0.257,6E-06,2.36280000000011E-05
10.473,7.200,-0.256,4E-06,2.40610000000011E-05
10.573,7.300,-0.255,5E-06,2.44735000000011E-05
10.673,7.400,-0.254,5E-06,2.49285000000012E-05
10.773,7.500,-0.253,4E-06,2.53620000000012E-05
10.873,7.600,-0.252,4E-06,2.58080000000012E-05
10.973,7.700,-0.251,5E-06,2.62535000000012E-05
11.073,7.800,-0.25,5E-06,2.67015000000013E-05
11.173,7.900,-0.249,7E-06,2.71285000000013E-05
11.273,8.000,-0.248,6E-06,2.76320000000013E-05
11.373,8.100,-0.247,4E-06,2.80750000000013E-05
11.473,8.200,-0.246,5E-06,2.85145000000014E-05
11.573,8.300,-0.245,4E-06,2.89690000000014E-05
11.673,8.400,-0.244,5E-06,2.94415000000015E-05
11.773,8.500,-0.243,5E-06,2.99385000000015E-05
11.873,8.600,-0.242,5E-06,3.04205000000015E-05
11.973,8.700,-0.241,6E-06,3.08490000000014E-05
12.073,8.800,-0.24,4E-06,3.13370000000014E-05
12.173,8.900,-0.239,6E-06,3.17810000000013E-05
12.273,9.000,-0.238,5E-06,3.22805000000012E-05
12.373,9.100,-0.237,3E-06,3.27795000000012E-05
12.473,9.200,-0.236,4E-06,3.32260000000011E-05
12.573,9.300,-0.235,5E-06,3.37025000000011E-05
12.673,9.400,-0.234,5E-06,3.4217500000001E-05
12.773,9.500,-0.233,5E-06,3.4710500000001E-05
12.873,9.600,-0.232,6E-06,3.5209000000001E-05
12.973,9.700,-0.231,4E-06,3.56700000000009E-05
13.073,9.800,-0.23,6E-06,3.61480000000008E-05
13.173,9.900,-0.229,6E-06,3.66690000000008E-05
13.273,10.000,-0.228,4E-06,3.71740000000008E-05
13.373,10.100,-0.227,5E-06,3.76495000000007E-05
13.473,10.200,-0.226,6E-06,3.81430000000007E-05
13.573,10.300,-0.225,5E-06,3.86475000000006E-05
13.673,10.400,-0.224,6E-06,3.91800000000006E-05
13.773,10.500,-0.223,5E-06,3.97075000000005E-05
13.873,10.600,-0.222,5E-06,4.02505000000006E-05
