Date	2020年11月24日火曜日 05時47分01秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	1.507998
200.422	1.053193
200.796	0.825804
201.171	0.819889
201.546	0.880195
201.921	0.754603
202.296	0.739046
202.671	0.696299
203.045	0.651575
203.420	0.594019
203.795	0.570932
204.170	0.595764
204.544	0.551631
204.919	0.528662
205.294	0.497907
205.668	0.479278
206.043	0.464568
206.417	0.460898
206.792	0.438065
207.166	0.453843
207.541	0.487123
207.915	0.538573
208.289	0.546205
208.664	0.573793
209.038	0.600167
209.412	0.604403
209.787	0.615401
210.161	0.588302
210.535	0.587376
210.909	0.617201
211.284	0.648917
211.658	0.629846
212.032	0.596818
212.406	0.607549
212.780	0.629869
213.154	0.667215
213.528	0.697652
213.902	0.700199
214.276	0.761470
214.650	0.865735
215.024	0.837932
215.398	0.827011
215.772	0.910955
216.145	0.784464
216.519	0.726181
216.893	0.670440
217.267	0.656980
217.640	0.708286
218.014	0.801097
218.388	0.838963
218.761	0.734002
219.135	0.705398
219.508	0.625048
219.882	0.590211
220.256	0.619364
220.629	0.641847
221.003	0.640403
221.376	0.624889
221.749	0.568968
222.123	0.520272
222.496	0.470900
222.869	0.470858
223.243	0.480479
223.616	0.501442
223.989	0.501179
224.362	0.530286
224.736	0.567351
225.109	0.615743
225.482	0.605468
225.855	0.626748
226.228	0.583811
226.601	0.586505
226.974	0.601818
227.347	0.594368
227.720	0.601522
228.093	0.571991
228.466	0.567314
228.839	0.548795
229.212	0.520073
229.585	0.518257
229.957	0.521668
230.330	0.511255
230.703	0.537238
231.076	0.534536
231.448	0.528269
231.821	0.547749
232.194	0.596331
232.566	0.570688
232.939	0.573684
233.311	0.575252
233.684	0.568442
234.056	0.556880
234.429	0.585961
234.801	0.590692
235.174	0.589907
235.546	0.568991
235.918	0.565118
236.291	0.522421
236.663	0.547717
237.035	0.508236
237.408	0.494589
237.780	0.482652
238.152	0.494986
