Date	2020年11月24日火曜日 05時28分08秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.360822
200.422	0.391065
200.796	0.392418
201.171	0.438800
201.546	0.467233
201.921	0.438403
202.296	0.421164
202.671	0.413156
203.045	0.416808
203.420	0.394039
203.795	0.405670
204.170	0.395688
204.544	0.366710
204.919	0.368727
205.294	0.362071
205.668	0.338051
206.043	0.349162
206.417	0.369060
206.792	0.368622
207.166	0.367621
207.541	0.377940
207.915	0.382947
208.289	0.386330
208.664	0.415937
209.038	0.422472
209.412	0.409721
209.787	0.414933
210.161	0.419608
210.535	0.404601
210.909	0.417354
211.284	0.402172
211.658	0.400291
212.032	0.404832
212.406	0.419540
212.780	0.393917
213.154	0.384212
213.528	0.372546
213.902	0.385038
214.276	0.390616
214.650	0.392217
215.024	0.387670
215.398	0.423636
215.772	0.423861
216.145	0.417249
216.519	0.406871
216.893	0.411113
217.267	0.400506
217.640	0.406806
218.014	0.407587
218.388	0.401195
218.761	0.424137
219.135	0.414935
219.508	0.397342
219.882	0.400136
220.256	0.406874
220.629	0.411041
221.003	0.426211
221.376	0.446845
221.749	0.449355
222.123	0.450821
222.496	0.468475
222.869	0.423655
223.243	0.437942
223.616	0.446541
223.989	0.449754
224.362	0.439708
224.736	0.444895
225.109	0.454192
225.482	0.450240
225.855	0.470848
226.228	0.457864
226.601	0.439549
226.974	0.468770
227.347	0.458727
227.720	0.457437
228.093	0.441013
228.466	0.442835
228.839	0.439821
229.212	0.435544
229.585	0.431654
229.957	0.421961
230.330	0.423893
230.703	0.424782
231.076	0.406514
231.448	0.426217
231.821	0.426323
232.194	0.431417
232.566	0.426300
232.939	0.421539
233.311	0.421102
233.684	0.425680
234.056	0.438012
234.429	0.433388
234.801	0.429561
235.174	0.436149
235.546	0.416173
235.918	0.401434
236.291	0.399424
236.663	0.422237
237.035	0.412922
237.408	0.411319
237.780	0.396903
238.152	0.382625
