Date	2020年11月24日火曜日 04時43分47秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.000000
200.422	1.732403
200.796	1.421261
201.171	1.069016
201.546	0.850404
201.921	0.830836
202.296	0.956888
202.671	1.089410
203.045	1.245693
203.420	1.097460
203.795	0.966061
204.170	0.886746
204.544	0.977283
204.919	0.915039
205.294	1.008785
205.668	1.053314
206.043	1.091787
206.417	1.081329
206.792	1.014727
207.166	0.949509
207.541	0.970246
207.915	0.874173
208.289	0.870319
208.664	0.877745
209.038	0.844776
209.412	0.814849
209.787	0.856846
210.161	0.754111
210.535	0.786129
210.909	0.772341
211.284	0.791363
211.658	0.816172
212.032	0.916656
212.406	0.903628
212.780	0.850346
213.154	0.799544
213.528	0.871436
213.902	0.787549
214.276	0.862789
214.650	0.873813
215.024	0.898937
215.398	0.828248
215.772	0.840840
216.145	0.832872
216.519	0.844515
216.893	0.859606
217.267	0.919051
217.640	0.838977
218.014	0.897219
218.388	0.880672
218.761	0.860275
219.135	0.892070
219.508	1.025425
219.882	0.915386
220.256	0.848175
220.629	0.866552
221.003	0.863666
221.376	0.906480
221.749	0.872733
222.123	0.877558
222.496	0.861027
222.869	0.825846
223.243	0.754259
223.616	0.677871
223.989	0.670749
224.362	0.678157
224.736	0.651975
225.109	0.621626
225.482	0.591579
225.855	0.618081
226.228	0.623850
226.601	0.649520
226.974	0.701354
227.347	0.696557
227.720	0.863296
228.093	0.967790
228.466	1.050802
228.839	1.024251
229.212	1.126071
229.585	1.162617
229.957	1.360586
230.330	1.315900
230.703	1.126707
231.076	0.980750
231.448	1.019530
231.821	0.869605
232.194	0.833328
232.566	0.848379
232.939	0.876547
233.311	0.897222
233.684	0.932043
234.056	0.964579
234.429	0.945659
234.801	1.091578
235.174	1.113172
235.546	1.059846
235.918	1.110747
236.291	1.018317
236.663	1.096992
237.035	1.171189
237.408	1.209925
237.780	1.158088
238.152	1.028477
