Date	2020年11月24日火曜日 05時42分27秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.000000
200.422	0.000000
200.796	1.610420
201.171	1.066726
201.546	1.094764
201.921	1.030302
202.296	1.090884
202.671	0.891442
203.045	0.826520
203.420	0.856439
203.795	0.939884
204.170	0.931444
204.544	1.035067
204.919	1.084642
205.294	1.054476
205.668	0.965466
206.043	0.948392
206.417	0.832378
206.792	0.856458
207.166	0.975696
207.541	0.996207
207.915	0.891403
208.289	0.952442
208.664	0.831062
209.038	0.783392
209.412	0.806152
209.787	0.856236
210.161	0.806448
210.535	0.847161
210.909	0.881096
211.284	0.723475
211.658	0.743937
212.032	0.787818
212.406	0.786941
212.780	0.894640
213.154	1.042452
213.528	0.951755
213.902	0.937527
214.276	0.971066
214.650	0.985151
215.024	0.897950
215.398	0.958655
215.772	0.912891
216.145	0.947301
216.519	0.972660
216.893	0.906385
217.267	0.812865
217.640	0.812423
218.014	0.804354
218.388	0.854907
218.761	0.777604
219.135	0.863359
219.508	0.926246
219.882	0.891506
220.256	0.846837
220.629	0.799684
221.003	0.798238
221.376	0.842704
221.749	0.859654
222.123	0.794432
222.496	0.810249
222.869	0.979393
223.243	1.015853
223.616	1.043819
223.989	1.007702
224.362	1.040023
224.736	1.061528
225.109	0.970228
225.482	0.954650
225.855	0.974345
226.228	1.240030
226.601	1.261111
226.974	1.180912
227.347	1.004859
227.720	0.992378
228.093	1.088078
228.466	1.048629
228.839	1.136251
229.212	1.183974
229.585	1.345408
229.957	1.196791
230.330	1.045788
230.703	1.014180
231.076	0.969384
231.448	0.992731
231.821	0.912425
232.194	0.826389
232.566	0.863017
232.939	0.840083
233.311	0.894308
233.684	0.780493
234.056	0.808565
234.429	0.785839
234.801	0.777674
235.174	0.875638
235.546	0.834740
235.918	0.846148
236.291	0.917941
236.663	0.863968
237.035	0.828009
237.408	0.844263
237.780	0.888204
238.152	0.901667
