Date	2020年11月24日火曜日 06時24分28秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.165988
200.422	0.196528
200.796	0.213541
201.171	0.217703
201.546	0.218866
201.921	0.228522
202.296	0.228919
202.671	0.234606
203.045	0.225724
203.420	0.225710
203.795	0.230438
204.170	0.230119
204.544	0.220624
204.919	0.216053
205.294	0.237408
205.668	0.251397
206.043	0.239784
206.417	0.230594
206.792	0.225276
207.166	0.227150
207.541	0.217211
207.915	0.203062
208.289	0.189838
208.664	0.192788
209.038	0.196859
209.412	0.202502
209.787	0.200205
210.161	0.210308
210.535	0.198010
210.909	0.195976
211.284	0.197777
211.658	0.194876
212.032	0.197563
212.406	0.201754
212.780	0.197380
213.154	0.193509
213.528	0.174132
213.902	0.169299
214.276	0.172114
214.650	0.194045
215.024	0.197719
215.398	0.202073
215.772	0.222803
216.145	0.224728
216.519	0.218185
216.893	0.205203
217.267	0.211786
217.640	0.218114
218.014	0.216074
218.388	0.216823
218.761	0.218714
219.135	0.223723
219.508	0.219276
219.882	0.204478
220.256	0.210149
220.629	0.222360
221.003	0.247127
221.376	0.239193
221.749	0.246141
222.123	0.247012
222.496	0.240411
222.869	0.231832
223.243	0.216718
223.616	0.214764
223.989	0.214884
224.362	0.216725
224.736	0.201213
225.109	0.185305
225.482	0.193256
225.855	0.189127
226.228	0.202044
226.601	0.206267
226.974	0.209066
227.347	0.221527
227.720	0.236206
228.093	0.229968
228.466	0.230487
228.839	0.252749
229.212	0.253331
229.585	0.242672
229.957	0.245121
230.330	0.219771
230.703	0.212557
231.076	0.218132
231.448	0.215288
231.821	0.201607
232.194	0.218650
232.566	0.220680
232.939	0.214811
233.311	0.225372
233.684	0.228404
234.056	0.233315
234.429	0.247342
234.801	0.249745
235.174	0.241777
235.546	0.253852
235.918	0.267417
236.291	0.258881
236.663	0.245896
237.035	0.258984
237.408	0.260902
237.780	0.264000
238.152	0.258036
