Date	2021年06月15日火曜日 04時39分47秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	280
ｽﾑｰｼﾞﾝｸﾞ	10
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-2.444014
192.166	-0.634333
192.542	-0.911504
192.917	0.000000
193.293	-0.445121
193.668	-0.524006
194.044	-0.820158
194.419	0.000000
194.794	-1.380365
195.170	-1.305197
195.545	-1.223527
195.920	-1.087747
196.296	-0.957417
196.671	-0.781599
197.046	-0.631095
197.421	-0.572010
197.796	-0.569173
198.171	-0.540450
198.546	-0.500522
198.922	-0.453564
199.297	-0.425997
199.672	-0.403939
200.047	-0.374069
200.422	-0.346446
200.796	-0.333449
201.171	-0.317612
201.546	-0.313266
201.921	-0.306843
202.296	-0.291892
202.671	-0.269735
203.045	-0.245103
203.420	-0.236073
203.795	-0.224961
204.170	-0.223584
204.544	-0.224827
204.919	-0.225154
205.294	-0.233024
205.668	-0.214492
206.043	-0.204025
206.417	-0.204139
206.792	-0.193920
207.166	-0.192736
207.541	-0.182955
207.915	-0.188279
208.289	-0.184134
208.664	-0.180660
209.038	-0.182541
209.412	-0.161134
209.787	-0.143265
210.161	-0.135827
210.535	-0.133451
210.909	-0.123592
211.284	-0.115427
211.658	-0.120765
212.032	-0.121524
212.406	-0.128140
212.780	-0.128542
213.154	-0.127682
213.528	-0.131343
213.902	-0.126713
214.276	-0.115948
214.650	-0.117960
215.024	-0.108194
215.398	-0.110230
215.772	-0.105177
216.145	-0.095697
216.519	-0.092777
216.893	-0.082179
217.267	-0.089649
217.640	-0.089768
218.014	-0.076419
218.388	-0.066786
218.761	-0.070064
219.135	-0.063928
219.508	-0.062900
219.882	-0.067494
220.256	-0.066332
220.629	-0.056328
221.003	-0.049572
221.376	-0.052369
221.749	-0.058412
222.123	-0.059987
222.496	-0.054498
222.869	-0.051481
223.243	-0.049293
223.616	-0.039947
223.989	-0.046834
224.362	-0.040923
224.736	-0.038624
225.109	-0.037429
