Date	2020年11月24日火曜日 04時10分29秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.206167
200.422	0.225429
200.796	0.241971
201.171	0.248019
201.546	0.267992
201.921	0.286181
202.296	0.295607
202.671	0.307888
203.045	0.322244
203.420	0.329589
203.795	0.315399
204.170	0.301979
204.544	0.327673
204.919	0.336039
205.294	0.347445
205.668	0.366101
206.043	0.340061
206.417	0.340839
206.792	0.317430
207.166	0.325248
207.541	0.321429
207.915	0.328649
208.289	0.340291
208.664	0.333151
209.038	0.330921
209.412	0.338671
209.787	0.329332
210.161	0.350770
210.535	0.349681
210.909	0.366422
211.284	0.353992
211.658	0.353093
212.032	0.350321
212.406	0.349301
212.780	0.347051
213.154	0.347565
213.528	0.318256
213.902	0.320885
214.276	0.329485
214.650	0.316940
215.024	0.314262
215.398	0.316759
215.772	0.312649
216.145	0.301650
216.519	0.320522
216.893	0.317434
217.267	0.311450
217.640	0.343100
218.014	0.342087
218.388	0.333110
218.761	0.329292
219.135	0.334202
219.508	0.325889
219.882	0.313761
220.256	0.317664
220.629	0.300054
221.003	0.298925
221.376	0.298801
221.749	0.281461
222.123	0.287743
222.496	0.291480
222.869	0.301478
223.243	0.292330
223.616	0.299352
223.989	0.318247
224.362	0.331750
224.736	0.340667
225.109	0.340936
225.482	0.337387
225.855	0.345194
226.228	0.346934
226.601	0.315217
226.974	0.305270
227.347	0.310806
227.720	0.313890
228.093	0.314860
228.466	0.318591
228.839	0.317208
229.212	0.319785
229.585	0.332844
229.957	0.332297
230.330	0.319547
230.703	0.349009
231.076	0.363908
231.448	0.359908
231.821	0.356759
232.194	0.362274
232.566	0.343288
232.939	0.347480
233.311	0.352097
233.684	0.350067
234.056	0.348751
234.429	0.338781
234.801	0.332880
235.174	0.326674
235.546	0.332708
235.918	0.333262
236.291	0.318269
236.663	0.323651
237.035	0.312477
237.408	0.312719
237.780	0.311244
238.152	0.310448
