Date	2020年11月24日火曜日 06時01分27秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.454448
200.422	0.448187
200.796	0.461023
201.171	0.427013
201.546	0.439028
201.921	0.452539
202.296	0.496964
202.671	0.489186
203.045	0.533522
203.420	0.534742
203.795	0.533337
204.170	0.495014
204.544	0.521735
204.919	0.510739
205.294	0.520636
205.668	0.517084
206.043	0.501896
206.417	0.467579
206.792	0.449505
207.166	0.427328
207.541	0.423052
207.915	0.408403
208.289	0.431121
208.664	0.382753
209.038	0.370656
209.412	0.392374
209.787	0.402965
210.161	0.413296
210.535	0.430148
210.909	0.441430
211.284	0.447626
211.658	0.458005
212.032	0.459919
212.406	0.448163
212.780	0.502193
213.154	0.532095
213.528	0.522708
213.902	0.508239
214.276	0.491790
214.650	0.460649
215.024	0.469238
215.398	0.446514
215.772	0.455014
216.145	0.443748
216.519	0.481471
216.893	0.468071
217.267	0.457450
217.640	0.469445
218.014	0.464140
218.388	0.466402
218.761	0.476709
219.135	0.482116
219.508	0.486526
219.882	0.473492
220.256	0.499970
220.629	0.456530
221.003	0.454263
221.376	0.447457
221.749	0.422378
222.123	0.445118
222.496	0.440460
222.869	0.455343
223.243	0.447491
223.616	0.451956
223.989	0.448616
224.362	0.447538
224.736	0.464846
225.109	0.500187
225.482	0.500096
225.855	0.511347
226.228	0.490819
226.601	0.537309
226.974	0.538160
227.347	0.537626
227.720	0.536767
228.093	0.535045
228.466	0.529401
228.839	0.544515
229.212	0.516829
229.585	0.500948
229.957	0.501857
230.330	0.494949
230.703	0.483986
231.076	0.488630
231.448	0.474464
231.821	0.464101
232.194	0.450514
232.566	0.459568
232.939	0.455540
233.311	0.437805
233.684	0.432441
234.056	0.439128
234.429	0.453107
234.801	0.455208
235.174	0.451665
235.546	0.456539
235.918	0.474582
236.291	0.501086
236.663	0.513648
237.035	0.507925
237.408	0.519785
237.780	0.528843
238.152	0.525245
