Date	2020年11月24日火曜日 05時03分20秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.508845
200.422	0.534655
200.796	0.549516
201.171	0.524495
201.546	0.538229
201.921	0.515596
202.296	0.477333
202.671	0.493980
203.045	0.473937
203.420	0.463517
203.795	0.480100
204.170	0.489335
204.544	0.472696
204.919	0.441867
205.294	0.441184
205.668	0.416399
206.043	0.429026
206.417	0.477848
206.792	0.458052
207.166	0.451516
207.541	0.458707
207.915	0.428160
208.289	0.440474
208.664	0.467495
209.038	0.473144
209.412	0.494801
209.787	0.496605
210.161	0.477294
210.535	0.441617
210.909	0.455006
211.284	0.466221
211.658	0.457409
212.032	0.484488
212.406	0.460960
212.780	0.440260
213.154	0.460435
213.528	0.443117
213.902	0.437647
214.276	0.458942
214.650	0.482448
215.024	0.478749
215.398	0.453467
215.772	0.435388
216.145	0.444079
216.519	0.464708
216.893	0.460252
217.267	0.450518
217.640	0.449866
218.014	0.468818
218.388	0.471500
218.761	0.477132
219.135	0.490258
219.508	0.552907
219.882	0.634025
220.256	0.618755
220.629	0.611129
221.003	0.622997
221.376	0.626511
221.749	0.625153
222.123	0.628726
222.496	0.614248
222.869	0.618985
223.243	0.572735
223.616	0.510867
223.989	0.480462
224.362	0.485345
224.736	0.485863
225.109	0.498241
225.482	0.491141
225.855	0.522313
226.228	0.506670
226.601	0.538867
226.974	0.514261
227.347	0.517551
227.720	0.554677
228.093	0.555731
228.466	0.565805
228.839	0.550660
229.212	0.514880
229.585	0.525749
229.957	0.507856
230.330	0.502438
230.703	0.483913
231.076	0.516385
231.448	0.535276
231.821	0.547683
232.194	0.550012
232.566	0.527432
232.939	0.524993
233.311	0.526181
233.684	0.564875
234.056	0.533962
234.429	0.555407
234.801	0.560166
235.174	0.546160
235.546	0.545716
235.918	0.534334
236.291	0.563518
236.663	0.572563
237.035	0.591233
237.408	0.585193
237.780	0.540759
238.152	0.558498
