Date	2021年06月15日火曜日 04時31分25秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	280
ｽﾑｰｼﾞﾝｸﾞ	10
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-2.222196
192.166	-0.430718
192.542	-1.031591
192.917	0.000000
193.293	-0.552759
193.668	-0.375414
194.044	-1.049506
194.419	0.000000
194.794	-1.421868
195.170	-1.340047
195.545	-1.247965
195.920	-1.124661
196.296	-1.010133
196.671	-0.848206
197.046	-0.695229
197.421	-0.641141
197.796	-0.639418
198.171	-0.603813
198.546	-0.559644
198.922	-0.508105
199.297	-0.487256
199.672	-0.466494
200.047	-0.436687
200.422	-0.405346
200.796	-0.396235
201.171	-0.377211
201.546	-0.380455
201.921	-0.369181
202.296	-0.357685
202.671	-0.334744
203.045	-0.311959
203.420	-0.302979
203.795	-0.282925
204.170	-0.280449
204.544	-0.273844
204.919	-0.276087
205.294	-0.273555
205.668	-0.257514
206.043	-0.244142
206.417	-0.251787
206.792	-0.245383
207.166	-0.238793
207.541	-0.241461
207.915	-0.246974
208.289	-0.229729
208.664	-0.227556
209.038	-0.229154
209.412	-0.213739
209.787	-0.196294
210.161	-0.186718
210.535	-0.188795
210.909	-0.181347
211.284	-0.180057
211.658	-0.188580
212.032	-0.184204
212.406	-0.193617
212.780	-0.189677
213.154	-0.185104
213.528	-0.185685
213.902	-0.186253
214.276	-0.176813
214.650	-0.177388
215.024	-0.173875
215.398	-0.164492
215.772	-0.155453
216.145	-0.157242
216.519	-0.148630
216.893	-0.146468
217.267	-0.151143
217.640	-0.159105
218.014	-0.148562
218.388	-0.135740
218.761	-0.139824
219.135	-0.126828
219.508	-0.127545
219.882	-0.138218
220.256	-0.129019
220.629	-0.118826
221.003	-0.128570
221.376	-0.128280
221.749	-0.138358
222.123	-0.139465
222.496	-0.147412
222.869	-0.149590
223.243	-0.146456
223.616	-0.149987
223.989	-0.157170
224.362	-0.153753
224.736	-0.151475
225.109	-0.147971
