Date	2020年11月24日火曜日 04時04分33秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.567609
200.422	0.533624
200.796	0.535023
201.171	0.525030
201.546	0.559367
201.921	0.609399
202.296	0.596248
202.671	0.578374
203.045	0.554293
203.420	0.517561
203.795	0.536748
204.170	0.504264
204.544	0.510431
204.919	0.513559
205.294	0.539962
205.668	0.569264
206.043	0.604124
206.417	0.627381
206.792	0.647442
207.166	0.675058
207.541	0.713584
207.915	0.709365
208.289	0.727509
208.664	0.694694
209.038	0.740906
209.412	0.718881
209.787	0.657725
210.161	0.598894
210.535	0.605245
210.909	0.611141
211.284	0.586274
211.658	0.584936
212.032	0.577533
212.406	0.588224
212.780	0.588266
213.154	0.589717
213.528	0.564454
213.902	0.582871
214.276	0.579973
214.650	0.572902
215.024	0.535694
215.398	0.524634
215.772	0.514935
216.145	0.510089
216.519	0.510673
216.893	0.523456
217.267	0.517078
217.640	0.538619
218.014	0.552081
218.388	0.570226
218.761	0.577091
219.135	0.585108
219.508	0.580557
219.882	0.621743
220.256	0.617182
220.629	0.632017
221.003	0.606801
221.376	0.605841
221.749	0.611554
222.123	0.601257
222.496	0.598273
222.869	0.604964
223.243	0.624716
223.616	0.641941
223.989	0.616609
224.362	0.636559
224.736	0.607496
225.109	0.656791
225.482	0.640901
225.855	0.634866
226.228	0.637575
226.601	0.649866
226.974	0.671905
227.347	0.649486
227.720	0.667777
228.093	0.675755
228.466	0.650411
228.839	0.664847
229.212	0.641197
229.585	0.668049
229.957	0.646024
230.330	0.663731
230.703	0.647431
231.076	0.629157
231.448	0.632603
231.821	0.627472
232.194	0.547376
232.566	0.567100
232.939	0.573777
233.311	0.575277
233.684	0.550092
234.056	0.551230
234.429	0.524316
234.801	0.519625
235.174	0.514904
235.546	0.507144
235.918	0.507420
236.291	0.552204
236.663	0.573006
237.035	0.557388
237.408	0.531159
237.780	0.534070
238.152	0.538489
