Date	2021年06月15日火曜日 04時49分13秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	280
ｽﾑｰｼﾞﾝｸﾞ	10
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
190.664	0.000000
191.040	0.000000
191.415	0.000000
191.791	-2.338316
192.166	-0.585592
192.542	-0.662827
192.917	0.000000
193.293	-0.530783
193.668	-0.591123
194.044	-0.966009
194.419	0.000000
194.794	-1.342755
195.170	-1.268490
195.545	-1.185147
195.920	-1.055866
196.296	-0.940494
196.671	-0.783330
197.046	-0.627145
197.421	-0.575727
197.796	-0.557871
198.171	-0.522101
198.546	-0.474753
198.922	-0.430223
199.297	-0.408759
199.672	-0.385479
200.047	-0.365327
200.422	-0.338797
200.796	-0.325269
201.171	-0.307278
201.546	-0.303350
201.921	-0.302770
202.296	-0.294151
202.671	-0.264047
203.045	-0.238906
203.420	-0.222676
203.795	-0.212955
204.170	-0.206631
204.544	-0.204505
204.919	-0.210578
205.294	-0.203225
205.668	-0.194945
206.043	-0.179136
206.417	-0.183497
206.792	-0.176884
207.166	-0.172397
207.541	-0.175229
207.915	-0.184742
208.289	-0.164677
208.664	-0.165367
209.038	-0.162901
209.412	-0.145107
209.787	-0.122147
210.161	-0.109127
210.535	-0.115627
210.909	-0.109902
211.284	-0.117871
211.658	-0.121603
212.032	-0.123377
212.406	-0.132069
212.780	-0.123353
213.154	-0.122960
213.528	-0.128744
213.902	-0.134114
214.276	-0.128731
214.650	-0.130268
215.024	-0.120995
215.398	-0.117868
215.772	-0.101143
216.145	-0.103921
216.519	-0.101186
216.893	-0.094099
217.267	-0.101809
217.640	-0.108326
218.014	-0.098314
218.388	-0.094481
218.761	-0.105964
219.135	-0.094540
219.508	-0.095910
219.882	-0.095916
220.256	-0.091620
220.629	-0.083372
221.003	-0.086795
221.376	-0.081499
221.749	-0.088324
222.123	-0.087904
222.496	-0.090251
222.869	-0.088965
223.243	-0.077782
223.616	-0.080898
223.989	-0.081592
224.362	-0.075218
224.736	-0.080572
225.109	-0.076316
