Date	2020年11月24日火曜日 06時18分43秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.200962
200.422	0.243954
200.796	0.237309
201.171	0.258401
201.546	0.267957
201.921	0.259948
202.296	0.270687
202.671	0.250216
203.045	0.234234
203.420	0.230580
203.795	0.235692
204.170	0.245528
204.544	0.256306
204.919	0.270645
205.294	0.291633
205.668	0.285480
206.043	0.281514
206.417	0.278463
206.792	0.293372
207.166	0.312824
207.541	0.313479
207.915	0.315377
208.289	0.326705
208.664	0.315520
209.038	0.322502
209.412	0.307468
209.787	0.325663
210.161	0.332482
210.535	0.353218
210.909	0.343235
211.284	0.344448
211.658	0.343342
212.032	0.351762
212.406	0.335019
212.780	0.347822
213.154	0.364109
213.528	0.374467
213.902	0.351378
214.276	0.349585
214.650	0.310908
215.024	0.329309
215.398	0.321373
215.772	0.316343
216.145	0.320583
216.519	0.333894
216.893	0.309636
217.267	0.297377
217.640	0.295345
218.014	0.310669
218.388	0.326152
218.761	0.332007
219.135	0.316066
219.508	0.318482
219.882	0.313755
220.256	0.303653
220.629	0.306847
221.003	0.333291
221.376	0.345913
221.749	0.348085
222.123	0.337763
222.496	0.313427
222.869	0.302764
223.243	0.315808
223.616	0.303700
223.989	0.301584
224.362	0.320836
224.736	0.312868
225.109	0.300899
225.482	0.290374
225.855	0.294628
226.228	0.304557
226.601	0.306261
226.974	0.327956
227.347	0.317943
227.720	0.312397
228.093	0.319459
228.466	0.310283
228.839	0.293155
229.212	0.284427
229.585	0.267099
229.957	0.248364
230.330	0.246457
230.703	0.258204
231.076	0.241588
231.448	0.258235
231.821	0.253608
232.194	0.257421
232.566	0.236477
232.939	0.248669
233.311	0.255235
233.684	0.261770
234.056	0.276163
234.429	0.274560
234.801	0.279096
235.174	0.309198
235.546	0.297879
235.918	0.309880
236.291	0.307675
236.663	0.329790
237.035	0.327462
237.408	0.343089
237.780	0.358402
238.152	0.352906
