Date	2020年11月24日火曜日 04時48分50秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
200.047	0.913468
200.422	0.802444
200.796	0.701788
201.171	0.644426
201.546	0.682260
201.921	0.713692
202.296	0.793879
202.671	0.800260
203.045	0.904515
203.420	0.809166
203.795	0.773287
204.170	0.863464
204.544	0.845609
204.919	0.876056
205.294	0.844677
205.668	0.829517
206.043	0.850824
206.417	0.796840
206.792	0.825045
207.166	0.795925
207.541	0.858981
207.915	0.879305
208.289	0.868936
208.664	0.862396
209.038	0.789425
209.412	0.836637
209.787	0.861358
210.161	0.861954
210.535	0.953763
210.909	0.961561
211.284	0.921144
211.658	0.872269
212.032	0.889922
212.406	0.739909
212.780	0.716422
213.154	0.774819
213.528	0.822008
213.902	0.852736
214.276	0.901207
214.650	0.765987
215.024	0.764692
215.398	0.764484
215.772	0.755031
216.145	0.713042
216.519	0.746381
216.893	0.766921
217.267	0.752701
217.640	0.740847
218.014	0.750675
218.388	0.716185
218.761	0.757735
219.135	0.746507
219.508	0.781553
219.882	0.853476
220.256	0.875404
220.629	0.930017
221.003	0.973587
221.376	0.927695
221.749	0.962951
222.123	0.952955
222.496	0.924020
222.869	1.067244
223.243	1.144250
223.616	1.137987
223.989	0.993444
224.362	1.100440
224.736	1.039343
225.109	0.924984
225.482	0.915232
225.855	0.952181
226.228	0.932366
226.601	1.074946
226.974	0.899783
227.347	0.840765
227.720	0.809321
228.093	0.881462
228.466	0.898826
228.839	0.939565
229.212	0.921035
229.585	0.957931
229.957	0.850354
230.330	0.857170
230.703	0.799124
231.076	0.819454
231.448	0.820809
231.821	0.825040
232.194	0.801372
232.566	0.752751
232.939	0.736165
233.311	0.815503
233.684	0.835356
234.056	0.815677
234.429	0.792262
234.801	0.796622
235.174	0.764185
235.546	0.797249
235.918	0.792328
236.291	0.792419
236.663	0.772026
237.035	0.699688
237.408	0.704629
237.780	0.660487
238.152	0.716589
